idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_control,wait_control
44,-14.528823852539062,-10.0877103805542,-18.230587005615234,-14.08418083190918,-21.993186950683594,-20.277992248535156
45,-13.269410133361816,-9.539158821105957,-15.701848030090332,-16.41248893737793,-23.00885772705078,-23.445785522460938
46,-14.528823852539062,-10.0877103805542,-17.776798248291016,-13.148028373718262,-21.993186950683594,-20.80118751525879
47,-13.269410133361816,-9.539158821105957,-14.979828834533691,-15.779172897338867,-23.00885772705078,-24.264244079589844
48,-14.528823852539062,-10.0877103805542,-17.364940643310547,-12.650232315063477,-21.993186950683594,-20.90468978881836
49,-16.01371192932129,-16.8616886138916,-10.761959075927734,-8.974508285522461,-25.32375717163086,-22.51470184326172
50,-19.407398223876953,-14.04716682434082,-12.109220504760742,-7.8208489418029785,-23.177799224853516,-21.379180908203125
51,-16.01371192932129,-16.8616886138916,-17.028806686401367,-17.195632934570312,-25.32375717163086,-25.154239654541016
52,-19.407398223876953,-14.04716682434082,-18.230587005615234,-14.08418083190918,-23.177799224853516,-20.277992248535156
53,-16.01371192932129,-16.8616886138916,-15.701848030090332,-16.41248893737793,-25.32375717163086,-23.445785522460938
54,-19.407398223876953,-14.04716682434082,-17.776798248291016,-13.148028373718262,-23.177799224853516,-20.80118751525879
55,-16.01371192932129,-16.8616886138916,-14.979828834533691,-15.779172897338867,-25.32375717163086,-24.264244079589844
56,-19.407398223876953,-14.04716682434082,-17.364940643310547,-12.650232315063477,-23.177799224853516,-20.90468978881836
57,-14.16913890838623,-13.442790985107422,-10.761959075927734,-8.974508285522461,-25.11336326599121,-22.51470184326172
58,-18.961868286132812,-12.296205520629883,-12.109220504760742,-7.8208489418029785,-22.00908088684082,-21.379180908203125
59,-14.16913890838623,-13.442790985107422,-17.028806686401367,-17.195632934570312,-25.11336326599121,-25.154239654541016
60,-18.961868286132812,-12.296205520629883,-18.230587005615234,-14.08418083190918,-22.00908088684082,-20.277992248535156
61,-14.16913890838623,-13.442790985107422,-15.701848030090332,-16.41248893737793,-25.11336326599121,-23.445785522460938
62,-18.961868286132812,-12.296205520629883,-17.776798248291016,-13.148028373718262,-22.00908088684082,-20.80118751525879
63,-14.16913890838623,-13.442790985107422,-14.979828834533691,-15.779172897338867,-25.11336326599121,-24.264244079589844
64,-18.961868286132812,-12.296205520629883,-17.364940643310547,-12.650232315063477,-22.00908088684082,-20.90468978881836
65,-10.480871200561523,-8.491493225097656,-12.0310640335083,-10.57174301147461,-23.665733337402344,-22.37813949584961
66,-8.963180541992188,-8.451764106750488,-10.613992691040039,-10.21479320526123,-24.098188400268555,-22.572214126586914
67,-10.480871200561523,-8.491493225097656,-15.987197875976562,-17.296276092529297,-23.665733337402344,-24.346073150634766
