idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
46,-25.496227264404297,-22.37565040588379,-24.326065063476562,-19.904972076416016,-15.31656551361084,-14.331068992614746,-17.309410095214844,-15.707853317260742,-29.489906311035156,-26.630962371826172,-40.17018127441406,-37.04960632324219,-42.91819763183594,-38.497108459472656
47,-23.399120330810547,-25.221336364746094,-19.93882179260254,-21.681474685668945,-14.331068992614746,-15.31656551361084,-18.15345001220703,-19.44410514831543,-31.083866119384766,-24.336650848388672,-40.42325210571289,-42.24546813964844,-37.89331817626953,-39.63597106933594
48,-25.496227264404297,-22.37565040588379,-21.48485565185547,-17.05180549621582,-15.31656551361084,-14.331068992614746,-19.44410514831543,-18.15345001220703,-29.489906311035156,-24.80034637451172,-40.17018127441406,-37.04960632324219,-37.64258575439453,-33.20953369140625
49,-23.051057815551758,-25.360488891601562,-15.827528953552246,-16.963516235351562,-14.725944519042969,-15.522144317626953,-12.915176391601562,-12.75750732421875,-28.266611099243164,-20.56798553466797,-42.934471130371094,-45.24390411376953,-41.053592681884766,-42.18958282470703
50,-25.07019805908203,-20.48939323425293,-17.53788948059082,-13.7015962600708,-15.522144317626953,-14.725944519042969,-12.75750732421875,-12.915176391601562,-27.13614273071289,-20.55929183959961,-42.56360626220703,-37.98280334472656,-40.11485290527344,-36.27855682373047
51,-23.051057815551758,-25.360488891601562,-24.09798812866211,-26.32499885559082,-14.725944519042969,-15.522144317626953,-18.229969024658203,-19.245532989501953,-28.266611099243164,-26.77104949951172,-42.934471130371094,-45.24390411376953,-50.41455841064453,-52.641563415527344
52,-25.07019805908203,-20.48939323425293,-25.875661849975586,-21.416332244873047,-15.522144317626953,-14.725944519042969,-19.245532989501953,-18.229969024658203,-27.13614273071289,-27.379920959472656,-42.56360626220703,-37.98280334472656,-51.067222595214844,-46.60789489746094
53,-23.051057815551758,-25.360488891601562,-22.91510009765625,-24.570003509521484,-14.725944519042969,-15.522144317626953,-15.707853317260742,-17.309410095214844,-28.266611099243164,-25.853500366210938,-42.934471130371094,-45.24390411376953,-42.42884063720703,-44.08374786376953
54,-25.07019805908203,-20.48939323425293,-24.326065063476562,-19.904972076416016,-15.522144317626953,-14.725944519042969,-17.309410095214844,-15.707853317260742,-27.13614273071289,-26.630962371826172,-42.56360626220703,-37.98280334472656,-42.91819763183594,-38.497108459472656
55,-23.051057815551758,-25.360488891601562,-19.93882179260254,-21.681474685668945,-14.725944519042969,-15.522144317626953,-18.15345001220703,-19.44410514831543,-28.266611099243164,-24.336650848388672,-42.934471130371094,-45.24390411376953,-37.89331817626953,-39.63597106933594
56,-25.07019805908203,-20.48939323425293,-21.48485565185547,-17.05180549621582,-15.522144317626953,-14.725944519042969,-19.44410514831543,-18.15345001220703,-27.13614273071289,-24.80034637451172,-42.56360626220703,-37.98280334472656,-37.64258575439453,-33.20953369140625
57,-23.910043716430664,-25.957069396972656,-15.827528953552246,-16.963516235351562,-15.70738697052002,-16.16798973083496,-12.915176391601562,-12.75750732421875,-25.774208068847656,-20.56798553466797,-44.39888000488281,-46.44590759277344,-41.053592681884766,-42.18958282470703
58,-25.69655990600586,-21.71121597290039,-17.53788948059082,-13.7015962600708,-16.16798973083496,-15.70738697052002,-12.75750732421875,-12.915176391601562,-24.527475357055664,-20.55929183959961,-44.788330078125,-40.80298614501953,-40.11485290527344,-36.27855682373047
59,-23.910043716430664,-25.957069396972656,-24.09798812866211,-26.32499885559082,-15.70738697052002,-16.16798973083496,-18.229969024658203,-19.245532989501953,-25.774208068847656,-26.77104949951172,-44.39888000488281,-46.44590759277344,-50.41455841064453,-52.641563415527344
60,-25.69655990600586,-21.71121597290039,-25.875661849975586,-21.416332244873047,-16.16798973083496,-15.70738697052002,-19.245532989501953,-18.229969024658203,-24.527475357055664,-27.379920959472656,-44.788330078125,-40.80298614501953,-51.067222595214844,-46.60789489746094
61,-23.910043716430664,-25.957069396972656,-22.91510009765625,-24.570003509521484,-15.70738697052002,-16.16798973083496,-15.707853317260742,-17.309410095214844,-25.774208068847656,-25.853500366210938,-44.39888000488281,-46.44590759277344,-42.42884063720703,-44.08374786376953
62,-25.69655990600586,-21.71121597290039,-24.326065063476562,-19.904972076416016,-16.16798973083496,-15.70738697052002,-17.309410095214844,-15.707853317260742,-24.527475357055664,-26.630962371826172,-44.788330078125,-40.80298614501953,-42.91819763183594,-38.497108459472656
63,-23.910043716430664,-25.957069396972656,-19.93882179260254,-21.681474685668945,-15.70738697052002,-16.16798973083496,-18.15345001220703,-19.44410514831543,-25.774208068847656,-24.336650848388672,-44.39888000488281,-46.44590759277344,-37.89331817626953,-39.63597106933594
64,-25.69655990600586,-21.71121597290039,-21.48485565185547,-17.05180549621582,-16.16798973083496,-15.70738697052002,-19.44410514831543,-18.15345001220703,-24.527475357055664,-24.80034637451172,-44.788330078125,-40.80298614501953,-37.64258575439453,-33.20953369140625
65,-13.387651443481445,-14.801874160766602,-12.4647855758667,-13.466737747192383,-13.510700225830078,-13.786332130432129,-12.522300720214844,-13.202900886535645,-18.31867218017578,-19.709428787231445,-29.020221710205078,-30.4344425201416,-40.2186393737793,-41.22058868408203
66,-15.811470031738281,-12.75737190246582,-14.563859939575195,-11.895318984985352,-13.786332130432129,-13.510700225830078,-13.202900886535645,-12.522300720214844,-18.1049747467041,-19.163475036621094,-29.522502899169922,-26.468402862548828,-41.37800598144531,-38.70946502685547
67,-13.387651443481445,-14.801874160766602,-20.178607940673828,-21.91271209716797,-13.510700225830078,-13.786332130432129,-17.493412017822266,-18.754070281982422,-18.31867218017578,-25.83156394958496,-29.020221710205078,-30.4344425201416,-47.20551681518555,-48.93961715698242
