idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_control,wait_control
1,-20.763208389282227,-20.76371955871582,-16.69334602355957,-18.861066818237305,-33.04590606689453,-31.41641616821289
2,-20.25910186767578,-15.631009101867676,-20.334304809570312,-15.604121208190918,-35.903079986572266,-32.11765670776367
3,-20.763208389282227,-20.76371955871582,-26.21293067932129,-30.49728012084961,-33.04590606689453,-33.85898208618164
4,-20.25910186767578,-15.631009101867676,-28.773221969604492,-23.99691390991211,-35.903079986572266,-33.41968536376953
5,-20.763208389282227,-20.76371955871582,-27.738529205322266,-29.63977813720703,-33.04590606689453,-32.916202545166016
6,-20.25910186767578,-15.631009101867676,-29.533557891845703,-24.97244644165039,-35.903079986572266,-34.715152740478516
7,-20.763208389282227,-20.76371955871582,-24.970748901367188,-29.31050682067871,-33.04590606689453,-33.44995880126953
8,-20.25910186767578,-15.631009101867676,-28.828336715698242,-23.41112518310547,-35.903079986572266,-34.87506866455078
9,-27.979944229125977,-22.832447052001953,-16.69334602355957,-18.861066818237305,-37.649898529052734,-31.41641616821289
10,-25.040603637695312,-24.902088165283203,-20.334304809570312,-15.604121208190918,-37.57871627807617,-32.11765670776367
11,-27.979944229125977,-22.832447052001953,-26.21293067932129,-30.49728012084961,-37.649898529052734,-33.85898208618164
12,-25.040603637695312,-24.902088165283203,-28.773221969604492,-23.99691390991211,-37.57871627807617,-33.41968536376953
13,-27.979944229125977,-22.832447052001953,-27.738529205322266,-29.63977813720703,-37.649898529052734,-32.916202545166016
14,-25.040603637695312,-24.902088165283203,-29.533557891845703,-24.97244644165039,-37.57871627807617,-34.715152740478516
15,-27.979944229125977,-22.832447052001953,-24.970748901367188,-29.31050682067871,-37.649898529052734,-33.44995880126953
16,-25.040603637695312,-24.902088165283203,-28.828336715698242,-23.41112518310547,-37.57871627807617,-34.87506866455078
17,-34.12403106689453,-33.80242156982422,-16.69334602355957,-18.861066818237305,-39.469234466552734,-31.41641616821289
18,-33.7773551940918,-29.887977600097656,-20.334304809570312,-15.604121208190918,-41.09197235107422,-32.11765670776367
