idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
4061,-22.15545082092285,-13.434876441955566,-17.961780548095703,-11.752612113952637,-17.583148956298828,-15.03333854675293,-17.86034393310547,-16.324481964111328,-27.27096176147461,-23.99169921875,-29.881011962890625,-21.16043472290039,-29.948802947998047,-23.739633560180664
4062,-14.535088539123535,-16.998493194580078,-11.65577507019043,-12.8251314163208,-15.03333854675293,-17.583148956298828,-16.324481964111328,-17.86034393310547,-26.352394104003906,-23.93892478942871,-22.625469207763672,-25.0888729095459,-23.34491729736328,-24.514270782470703
4063,-22.15545082092285,-13.434876441955566,-17.857574462890625,-12.400480270385742,-17.583148956298828,-15.03333854675293,-16.530120849609375,-15.200526237487793,-27.27096176147461,-24.498191833496094,-29.881011962890625,-21.16043472290039,-30.228246688842773,-24.771156311035156
4064,-14.535088539123535,-16.998493194580078,-12.100325584411621,-13.280475616455078,-15.03333854675293,-17.583148956298828,-15.200526237487793,-16.530120849609375,-26.352394104003906,-24.063701629638672,-22.625469207763672,-25.0888729095459,-23.529861450195312,-24.710010528564453
4065,-11.439014434814453,-8.360069274902344,-12.818147659301758,-9.683618545532227,-19.66731834411621,-17.969627380371094,-14.589910507202148,-12.757296562194824,-25.147613525390625,-25.15793800354004,-19.268203735351562,-16.189258575439453,-30.620983123779297,-27.4864559173584
4066,-11.40937614440918,-9.861578941345215,-12.582859992980957,-10.677042961120605,-17.969627380371094,-19.66731834411621,-12.757296562194824,-14.589910507202148,-23.796314239501953,-24.307283401489258,-19.709728240966797,-18.16193199157715,-31.015357971191406,-29.109542846679688
4067,-11.439014434814453,-8.360069274902344,-20.93075942993164,-13.871460914611816,-19.66731834411621,-17.969627380371094,-19.095359802246094,-16.797760009765625,-25.147613525390625,-27.47000503540039,-19.268203735351562,-16.189258575439453,-34.25792694091797,-27.198631286621094
4068,-11.40937614440918,-9.861578941345215,-16.38655662536621,-14.917969703674316,-17.969627380371094,-19.66731834411621,-16.797760009765625,-19.095359802246094,-23.796314239501953,-26.956222534179688,-19.709728240966797,-18.16193199157715,-30.442447662353516,-28.973857879638672
4069,-11.439014434814453,-8.360069274902344,-16.435251235961914,-12.210441589355469,-19.66731834411621,-17.969627380371094,-17.86034393310547,-16.324481964111328,-25.147613525390625,-26.677574157714844,-19.268203735351562,-16.189258575439453,-27.253822326660156,-23.029014587402344
4070,-11.40937614440918,-9.861578941345215,-14.305612564086914,-12.52810287475586,-17.969627380371094,-19.66731834411621,-16.324481964111328,-17.86034393310547,-23.796314239501953,-25.62934112548828,-19.709728240966797,-18.16193199157715,-25.527069091796875,-23.749557495117188
