idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
6269,-14.467131614685059,-14.518465995788574,-12.615550994873047,-15.073051452636719,-14.25450325012207,-17.42180633544922,-15.570113182067871,-18.478763580322266,-26.359333038330078,-24.644725799560547,-22.047100067138672,-22.098432540893555,-25.5415096282959,-27.99901008605957
6270,-14.781885147094727,-13.739553451538086,-14.739161491394043,-12.494722366333008,-17.42180633544922,-14.25450325012207,-18.478763580322266,-15.570113182067871,-27.32825469970703,-25.469711303710938,-22.485219955444336,-21.442886352539062,-28.11722183227539,-25.872783660888672
6271,-14.467131614685059,-14.518465995788574,-12.085298538208008,-14.662734031677246,-14.25450325012207,-17.42180633544922,-17.72198486328125,-22.05967140197754,-26.359333038330078,-24.91213035583496,-22.047100067138672,-22.098432540893555,-22.71302604675293,-25.290462493896484
6272,-14.781885147094727,-13.739553451538086,-13.952058792114258,-12.2175874710083,-17.42180633544922,-14.25450325012207,-22.05967140197754,-17.72198486328125,-27.32825469970703,-25.83108139038086,-22.485219955444336,-21.442886352539062,-24.666492462158203,-22.932018280029297
6273,-12.448921203613281,-10.589628219604492,-12.124714851379395,-11.46353530883789,-16.738075256347656,-20.22146987915039,-12.47618293762207,-16.87158203125,-24.785587310791016,-21.134366989135742,-19.129684448242188,-17.27039337158203,-30.33646011352539,-29.675277709960938
6274,-10.487302780151367,-10.757926940917969,-12.079483032226562,-11.519908905029297,-20.22146987915039,-16.738075256347656,-16.87158203125,-12.47618293762207,-25.067110061645508,-21.41860008239746,-17.184633255004883,-17.455257415771484,-29.603546142578125,-29.04397201538086
6275,-12.448921203613281,-10.589628219604492,-14.78750228881836,-16.55635643005371,-16.738075256347656,-20.22146987915039,-16.78306770324707,-20.798521041870117,-24.785587310791016,-24.739334106445312,-19.129684448242188,-17.27039337158203,-30.918106079101562,-32.68695831298828
6276,-10.487302780151367,-10.757926940917969,-16.216888427734375,-14.73060131072998,-20.22146987915039,-16.738075256347656,-20.798521041870117,-16.78306770324707,-25.067110061645508,-24.327594757080078,-17.184633255004883,-17.455257415771484,-31.820547103881836,-30.334260940551758
6277,-12.448921203613281,-10.589628219604492,-15.376751899719238,-14.935596466064453,-16.738075256347656,-20.22146987915039,-15.570113182067871,-18.478763580322266,-24.785587310791016,-24.248088836669922,-19.129684448242188,-17.27039337158203,-27.877178192138672,-27.436023712158203
6278,-10.487302780151367,-10.757926940917969,-14.77804183959961,-14.78782844543457,-20.22146987915039,-16.738075256347656,-18.478763580322266,-15.570113182067871,-25.067110061645508,-23.829795837402344,-17.184633255004883,-17.455257415771484,-27.706867218017578,-27.716651916503906
6279,-12.448921203613281,-10.589628219604492,-13.613865852355957,-14.728580474853516,-16.738075256347656,-20.22146987915039,-17.72198486328125,-22.05967140197754,-24.785587310791016,-24.38734245300293,-19.129684448242188,-17.27039337158203,-25.258602142333984,-26.373315811157227
6280,-10.487302780151367,-10.757926940917969,-14.450064659118652,-13.739034652709961,-20.22146987915039,-16.738075256347656,-22.05967140197754,-17.72198486328125,-25.067110061645508,-24.193099975585938,-17.184633255004883,-17.455257415771484,-25.755939483642578,-25.044910430908203
6281,-14.242607116699219,-13.358192443847656,-12.124714851379395,-11.46353530883789,-12.151002883911133,-16.103473663330078,-12.47618293762207,-16.87158203125,-26.81781768798828,-21.134366989135742,-20.417625427246094,-19.53321075439453,-30.33646011352539,-29.675277709960938
6282,-13.764116287231445,-13.921503067016602,-12.079483032226562,-11.519908905029297,-16.103473663330078,-12.151002883911133,-16.87158203125,-12.47618293762207,-26.018192291259766,-21.41860008239746,-20.87306785583496,-21.030452728271484,-29.603546142578125,-29.04397201538086
6283,-14.242607116699219,-13.358192443847656,-14.78750228881836,-16.55635643005371,-12.151002883911133,-16.103473663330078,-16.78306770324707,-20.798521041870117,-26.81781768798828,-24.739334106445312,-20.417625427246094,-19.53321075439453,-30.918106079101562,-32.68695831298828
6284,-13.764116287231445,-13.921503067016602,-16.216888427734375,-14.73060131072998,-16.103473663330078,-12.151002883911133,-20.798521041870117,-16.78306770324707,-26.018192291259766,-24.327594757080078,-20.87306785583496,-21.030452728271484,-31.820547103881836,-30.334260940551758
6285,-14.242607116699219,-13.358192443847656,-15.376751899719238,-14.935596466064453,-12.151002883911133,-16.103473663330078,-15.570113182067871,-18.478763580322266,-26.81781768798828,-24.248088836669922,-20.417625427246094,-19.53321075439453,-27.877178192138672,-27.436023712158203
6286,-13.764116287231445,-13.921503067016602,-14.77804183959961,-14.78782844543457,-16.103473663330078,-12.151002883911133,-18.478763580322266,-15.570113182067871,-26.018192291259766,-23.829795837402344,-20.87306785583496,-21.030452728271484,-27.706867218017578,-27.716651916503906
6287,-14.242607116699219,-13.358192443847656,-13.613865852355957,-14.728580474853516,-12.151002883911133,-16.103473663330078,-17.72198486328125,-22.05967140197754,-26.81781768798828,-24.38734245300293,-20.417625427246094,-19.53321075439453,-25.258602142333984,-26.373315811157227
6288,-13.764116287231445,-13.921503067016602,-14.450064659118652,-13.739034652709961,-16.103473663330078,-12.151002883911133,-22.05967140197754,-17.72198486328125,-26.018192291259766,-24.193099975585938,-20.87306785583496,-21.030452728271484,-25.755939483642578,-25.044910430908203
6289,-16.414688110351562,-14.353083610534668,-12.124714851379395,-11.46353530883789,-14.399618148803711,-15.076885223388672,-12.47618293762207,-16.87158203125,-25.94189453125,-21.134366989135742,-26.531951904296875,-24.470348358154297,-30.33646011352539,-29.675277709960938
6290,-14.903202056884766,-15.418075561523438,-12.079483032226562,-11.519908905029297,-15.076885223388672,-14.399618148803711,-16.87158203125,-12.47618293762207,-24.97671890258789,-21.41860008239746,-26.779998779296875,-27.294870376586914,-29.603546142578125,-29.04397201538086
6291,-16.414688110351562,-14.353083610534668,-14.78750228881836,-16.55635643005371,-14.399618148803711,-15.076885223388672,-16.78306770324707,-20.798521041870117,-25.94189453125,-24.739334106445312,-26.531951904296875,-24.470348358154297,-30.918106079101562,-32.68695831298828
6292,-14.903202056884766,-15.418075561523438,-16.216888427734375,-14.73060131072998,-15.076885223388672,-14.399618148803711,-20.798521041870117,-16.78306770324707,-24.97671890258789,-24.327594757080078,-26.779998779296875,-27.294870376586914,-31.820547103881836,-30.334260940551758
6293,-16.414688110351562,-14.353083610534668,-15.376751899719238,-14.935596466064453,-14.399618148803711,-15.076885223388672,-15.570113182067871,-18.478763580322266,-25.94189453125,-24.248088836669922,-26.531951904296875,-24.470348358154297,-27.877178192138672,-27.436023712158203
6294,-14.903202056884766,-15.418075561523438,-14.77804183959961,-14.78782844543457,-15.076885223388672,-14.399618148803711,-18.478763580322266,-15.570113182067871,-24.97671890258789,-23.829795837402344,-26.779998779296875,-27.294870376586914,-27.706867218017578,-27.716651916503906
6295,-16.414688110351562,-14.353083610534668,-13.613865852355957,-14.728580474853516,-14.399618148803711,-15.076885223388672,-17.72198486328125,-22.05967140197754,-25.94189453125,-24.38734245300293,-26.531951904296875,-24.470348358154297,-25.258602142333984,-26.373315811157227
6296,-14.903202056884766,-15.418075561523438,-14.450064659118652,-13.739034652709961,-15.076885223388672,-14.399618148803711,-22.05967140197754,-17.72198486328125,-24.97671890258789,-24.193099975585938,-26.779998779296875,-27.294870376586914,-25.755939483642578,-25.044910430908203
6297,-16.000761032104492,-14.441964149475098,-12.124714851379395,-11.46353530883789,-14.25450325012207,-17.42180633544922,-12.47618293762207,-16.87158203125,-27.520862579345703,-21.134366989135742,-21.409006118774414,-19.850208282470703,-30.33646011352539,-29.675277709960938
