idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
29,-24.611791610717773,-25.786548614501953,-38.089412689208984,-39.89440155029297,-16.532371520996094,-18.22026824951172,-16.165943145751953,-18.378253936767578,-19.16097068786621,-31.4005126953125,-46.785614013671875,-47.96036911010742,-59.59752655029297,-61.40251922607422
30,-26.61406898498535,-24.081119537353516,-41.42377471923828,-39.92841339111328,-18.22026824951172,-16.532371520996094,-18.378253936767578,-16.165943145751953,-18.92876625061035,-32.10844421386719,-49.954612731933594,-47.421661376953125,-61.221839904785156,-59.726478576660156
31,-24.611791610717773,-25.786548614501953,-32.894588470458984,-35.356868743896484,-16.532371520996094,-18.22026824951172,-16.007488250732422,-18.701160430908203,-19.16097068786621,-27.037200927734375,-46.785614013671875,-47.96036911010742,-48.784481048583984,-51.24676513671875
32,-26.61406898498535,-24.081119537353516,-38.30206298828125,-35.59119415283203,-18.22026824951172,-16.532371520996094,-18.701160430908203,-16.007488250732422,-18.92876625061035,-30.85759925842285,-49.954612731933594,-47.421661376953125,-53.16880798339844,-50.45793914794922
33,-25.14659309387207,-24.592479705810547,-25.717315673828125,-26.958328247070312,-16.01593780517578,-17.756126403808594,-12.54122543334961,-14.49857234954834,-26.17223358154297,-24.807353973388672,-37.06330871582031,-36.509193420410156,-50.91193771362305,-52.15294647216797
34,-24.959766387939453,-24.327617645263672,-27.391504287719727,-25.321208953857422,-17.756126403808594,-16.01593780517578,-14.49857234954834,-12.54122543334961,-25.38203239440918,-23.31146812438965,-36.75714111328125,-36.12499237060547,-54.29325866699219,-52.22296142578125
35,-25.14659309387207,-24.592479705810547,-30.583887100219727,-31.82501220703125,-16.01593780517578,-17.756126403808594,-19.531856536865234,-22.857559204101562,-26.17223358154297,-24.950532913208008,-37.06330871582031,-36.509193420410156,-57.31172561645508,-58.552852630615234
36,-24.959766387939453,-24.327617645263672,-32.15007781982422,-31.90054702758789,-17.756126403808594,-16.01593780517578,-22.857559204101562,-19.531856536865234,-25.38203239440918,-23.383350372314453,-36.75714111328125,-36.12499237060547,-58.399810791015625,-58.15027618408203
37,-25.14659309387207,-24.592479705810547,-33.10530090332031,-34.00941467285156,-16.01593780517578,-17.756126403808594,-16.47258949279785,-18.4287166595459,-26.17223358154297,-29.0681095123291,-37.06330871582031,-36.509193420410156,-50.71010971069336,-51.61422348022461
38,-24.959766387939453,-24.327617645263672,-36.73107147216797,-36.25343704223633,-17.756126403808594,-16.01593780517578,-18.4287166595459,-16.47258949279785,-25.38203239440918,-29.20448875427246,-36.75714111328125,-36.12499237060547,-54.76231002807617,-54.28467559814453
39,-25.14659309387207,-24.592479705810547,-34.978572845458984,-35.22802734375,-16.01593780517578,-17.756126403808594,-16.0654296875,-18.724031448364258,-26.17223358154297,-30.474720001220703,-37.06330871582031,-36.509193420410156,-45.682395935058594,-45.931846618652344
40,-24.959766387939453,-24.327617645263672,-38.87236785888672,-38.76603317260742,-17.756126403808594,-16.01593780517578,-18.724031448364258,-16.0654296875,-25.38203239440918,-31.585691452026367,-36.75714111328125,-36.12499237060547,-48.47331237792969,-48.366981506347656
