idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
892,-19.387378692626953,-19.656139373779297,-22.690689086914062,-20.620004653930664,-14.713539123535156,-16.34980010986328,-16.528751373291016,-15.787972450256348,-17.57638931274414,-21.47085189819336,-32.53899383544922,-32.80775451660156,-42.970062255859375,-40.899375915527344
893,-18.646907806396484,-18.530364990234375,-20.736949920654297,-21.66677474975586,-16.34980010986328,-14.713539123535156,-15.771125793457031,-16.12276268005371,-16.58478546142578,-21.95574951171875,-31.666549682617188,-31.550006866455078,-37.662532806396484,-38.59235763549805
894,-19.387378692626953,-19.656139373779297,-22.26306915283203,-21.731489181518555,-14.713539123535156,-16.34980010986328,-16.12276268005371,-15.771125793457031,-17.57638931274414,-21.108736038208008,-32.53899383544922,-32.80775451660156,-39.13943099975586,-38.60784912109375
895,-18.646907806396484,-18.530364990234375,-18.422630310058594,-18.410743713378906,-16.34980010986328,-14.713539123535156,-13.58266830444336,-13.798054695129395,-16.58478546142578,-19.19427490234375,-31.666549682617188,-31.550006866455078,-34.660926818847656,-34.649044036865234
896,-19.387378692626953,-19.656139373779297,-20.175857543945312,-19.646684646606445,-14.713539123535156,-16.34980010986328,-13.798054695129395,-13.58266830444336,-17.57638931274414,-18.435375213623047,-32.53899383544922,-32.80775451660156,-36.6619758605957,-36.13279724121094
897,-18.118873596191406,-15.418984413146973,-18.035930633544922,-16.815895080566406,-17.314697265625,-17.6370849609375,-12.069602966308594,-12.266743659973145,-16.864206314086914,-14.000858306884766,-32.24138641357422,-29.54149627685547,-46.694244384765625,-45.474205017089844
898,-16.67877960205078,-20.74242401123047,-15.531791687011719,-18.736167907714844,-17.6370849609375,-17.314697265625,-12.266743659973145,-12.069602966308594,-15.937312126159668,-13.357194900512695,-30.74201202392578,-34.80565643310547,-43.921607971191406,-47.12598419189453
899,-18.118873596191406,-15.418984413146973,-28.044034957885742,-26.20439910888672,-17.314697265625,-17.6370849609375,-16.812381744384766,-17.34564208984375,-16.864206314086914,-20.769271850585938,-32.24138641357422,-29.54149627685547,-50.928550720214844,-49.08891296386719
900,-16.67877960205078,-20.74242401123047,-26.270587921142578,-29.432199478149414,-17.6370849609375,-17.314697265625,-17.34564208984375,-16.812381744384766,-15.937312126159668,-20.09885025024414,-30.74201202392578,-34.80565643310547,-48.85079574584961,-52.01240539550781
901,-18.118873596191406,-15.418984413146973,-28.928207397460938,-27.05104637145996,-17.314697265625,-17.6370849609375,-16.988269805908203,-17.191387176513672,-16.864206314086914,-21.95596694946289,-32.24138641357422,-29.54149627685547,-47.761260986328125,-45.884098052978516
902,-16.67877960205078,-20.74242401123047,-26.094417572021484,-29.97370147705078,-17.6370849609375,-17.314697265625,-17.191387176513672,-16.988269805908203,-15.937312126159668,-20.547494888305664,-30.74201202392578,-34.80565643310547,-45.18464660644531,-49.063934326171875
903,-18.118873596191406,-15.418984413146973,-26.955883026123047,-24.157793045043945,-17.314697265625,-17.6370849609375,-14.80837631225586,-14.85543155670166,-16.864206314086914,-18.710979461669922,-32.24138641357422,-29.54149627685547,-47.37356185913086,-44.575469970703125
904,-16.67877960205078,-20.74242401123047,-24.185405731201172,-28.242687225341797,-17.6370849609375,-17.314697265625,-14.85543155670166,-14.80837631225586,-15.937312126159668,-17.604337692260742,-30.74201202392578,-34.80565643310547,-44.609832763671875,-48.667118072509766
905,-26.014122009277344,-24.460508346557617,-18.035930633544922,-16.815895080566406,-15.367469787597656,-16.287452697753906,-12.069602966308594,-12.266743659973145,-20.831745147705078,-14.000858306884766,-44.69029235839844,-43.13668441772461,-46.694244384765625,-45.474205017089844
906,-25.303443908691406,-27.338775634765625,-15.531791687011719,-18.736167907714844,-16.287452697753906,-15.367469787597656,-12.266743659973145,-12.069602966308594,-20.686420440673828,-13.357194900512695,-41.52976989746094,-43.56510543823242,-43.921607971191406,-47.12598419189453
907,-26.014122009277344,-24.460508346557617,-28.044034957885742,-26.20439910888672,-15.367469787597656,-16.287452697753906,-16.812381744384766,-17.34564208984375,-20.831745147705078,-20.769271850585938,-44.69029235839844,-43.13668441772461,-50.928550720214844,-49.08891296386719
908,-25.303443908691406,-27.338775634765625,-26.270587921142578,-29.432199478149414,-16.287452697753906,-15.367469787597656,-17.34564208984375,-16.812381744384766,-20.686420440673828,-20.09885025024414,-41.52976989746094,-43.56510543823242,-48.85079574584961,-52.01240539550781
909,-26.014122009277344,-24.460508346557617,-28.928207397460938,-27.05104637145996,-15.367469787597656,-16.287452697753906,-16.988269805908203,-17.191387176513672,-20.831745147705078,-21.95596694946289,-44.69029235839844,-43.13668441772461,-47.761260986328125,-45.884098052978516
910,-25.303443908691406,-27.338775634765625,-26.094417572021484,-29.97370147705078,-16.287452697753906,-15.367469787597656,-17.191387176513672,-16.988269805908203,-20.686420440673828,-20.547494888305664,-41.52976989746094,-43.56510543823242,-45.18464660644531,-49.063934326171875
911,-26.014122009277344,-24.460508346557617,-26.955883026123047,-24.157793045043945,-15.367469787597656,-16.287452697753906,-14.80837631225586,-14.85543155670166,-20.831745147705078,-18.710979461669922,-44.69029235839844,-43.13668441772461,-47.37356185913086,-44.575469970703125
912,-25.303443908691406,-27.338775634765625,-24.185405731201172,-28.242687225341797,-16.287452697753906,-15.367469787597656,-14.85543155670166,-14.80837631225586,-20.686420440673828,-17.604337692260742,-41.52976989746094,-43.56510543823242,-44.609832763671875,-48.667118072509766
913,-26.24642562866211,-22.87259292602539,-18.035930633544922,-16.815895080566406,-15.480497360229492,-15.197295188903809,-12.069602966308594,-12.266743659973145,-17.521224975585938,-14.000858306884766,-51.087276458740234,-47.713443756103516,-46.694244384765625,-45.474205017089844
914,-23.0443115234375,-28.37999725341797,-15.531791687011719,-18.736167907714844,-15.197295188903809,-15.480497360229492,-12.266743659973145,-12.069602966308594,-17.636188507080078,-13.357194900512695,-47.324649810791016,-52.660335540771484,-43.921607971191406,-47.12598419189453
915,-26.24642562866211,-22.87259292602539,-28.044034957885742,-26.20439910888672,-15.480497360229492,-15.197295188903809,-16.812381744384766,-17.34564208984375,-17.521224975585938,-20.769271850585938,-51.087276458740234,-47.713443756103516,-50.928550720214844,-49.08891296386719
916,-23.0443115234375,-28.37999725341797,-26.270587921142578,-29.432199478149414,-15.197295188903809,-15.480497360229492,-17.34564208984375,-16.812381744384766,-17.636188507080078,-20.09885025024414,-47.324649810791016,-52.660335540771484,-48.85079574584961,-52.01240539550781
917,-26.24642562866211,-22.87259292602539,-28.928207397460938,-27.05104637145996,-15.480497360229492,-15.197295188903809,-16.988269805908203,-17.191387176513672,-17.521224975585938,-21.95596694946289,-51.087276458740234,-47.713443756103516,-47.761260986328125,-45.884098052978516
918,-23.0443115234375,-28.37999725341797,-26.094417572021484,-29.97370147705078,-15.197295188903809,-15.480497360229492,-17.191387176513672,-16.988269805908203,-17.636188507080078,-20.547494888305664,-47.324649810791016,-52.660335540771484,-45.18464660644531,-49.063934326171875
919,-26.24642562866211,-22.87259292602539,-26.955883026123047,-24.157793045043945,-15.480497360229492,-15.197295188903809,-14.80837631225586,-14.85543155670166,-17.521224975585938,-18.710979461669922,-51.087276458740234,-47.713443756103516,-47.37356185913086,-44.575469970703125
920,-23.0443115234375,-28.37999725341797,-24.185405731201172,-28.242687225341797,-15.197295188903809,-15.480497360229492,-14.85543155670166,-14.80837631225586,-17.636188507080078,-17.604337692260742,-47.324649810791016,-52.660335540771484,-44.609832763671875,-48.667118072509766
921,-27.287994384765625,-23.64011001586914,-18.035930633544922,-16.815895080566406,-17.76728057861328,-15.725166320800781,-12.069602966308594,-12.266743659973145,-15.339310646057129,-14.000858306884766,-41.102020263671875,-37.454139709472656,-46.694244384765625,-45.474205017089844
922,-23.492778778076172,-28.60490608215332,-15.531791687011719,-18.736167907714844,-15.725166320800781,-17.76728057861328,-12.266743659973145,-12.069602966308594,-15.359307289123535,-13.357194900512695,-36.86922073364258,-41.981346130371094,-43.921607971191406,-47.12598419189453
923,-27.287994384765625,-23.64011001586914,-28.044034957885742,-26.20439910888672,-17.76728057861328,-15.725166320800781,-16.812381744384766,-17.34564208984375,-15.339310646057129,-20.769271850585938,-41.102020263671875,-37.454139709472656,-50.928550720214844,-49.08891296386719
924,-23.492778778076172,-28.60490608215332,-26.270587921142578,-29.432199478149414,-15.725166320800781,-17.76728057861328,-17.34564208984375,-16.812381744384766,-15.359307289123535,-20.09885025024414,-36.86922073364258,-41.981346130371094,-48.85079574584961,-52.01240539550781
925,-27.287994384765625,-23.64011001586914,-28.928207397460938,-27.05104637145996,-17.76728057861328,-15.725166320800781,-16.988269805908203,-17.191387176513672,-15.339310646057129,-21.95596694946289,-41.102020263671875,-37.454139709472656,-47.761260986328125,-45.884098052978516
926,-23.492778778076172,-28.60490608215332,-26.094417572021484,-29.97370147705078,-15.725166320800781,-17.76728057861328,-17.191387176513672,-16.988269805908203,-15.359307289123535,-20.547494888305664,-36.86922073364258,-41.981346130371094,-45.18464660644531,-49.063934326171875
927,-27.287994384765625,-23.64011001586914,-26.955883026123047,-24.157793045043945,-17.76728057861328,-15.725166320800781,-14.80837631225586,-14.85543155670166,-15.339310646057129,-18.710979461669922,-41.102020263671875,-37.454139709472656,-47.37356185913086,-44.575469970703125
