idx,item,type,logprob
0,0,neg_main_good,-1.7874385118484497
0,0,neg_main_bad,-2.5068321228027344
0,0,neg_arc_good,-2.6894524097442627
0,0,neg_arc_bad,-2.2837212085723877
1,0,neg_main_good,-1.7660303115844727
1,0,neg_main_bad,-2.290092945098877
1,0,neg_arc_good,-2.919139862060547
1,0,neg_arc_bad,-2.303806781768799
2,1,neg_main_good,-1.5061664581298828
2,1,neg_main_bad,-2.254063367843628
2,1,neg_arc_good,-2.3596508502960205
2,1,neg_arc_bad,-1.9341118335723877
3,1,neg_main_good,-1.7009133100509644
3,1,neg_main_bad,-2.2578282356262207
3,1,neg_arc_good,-2.989654302597046
3,1,neg_arc_bad,-2.342477560043335
4,2,neg_main_good,-1.5151594877243042
4,2,neg_main_bad,-2.2648465633392334
4,2,neg_arc_good,-2.474156379699707
4,2,neg_arc_bad,-1.9042739868164062
5,2,neg_main_good,-1.5519531965255737
5,2,neg_main_bad,-2.216440200805664
5,2,neg_arc_good,-2.625173568725586
5,2,neg_arc_bad,-1.8907103538513184
6,3,neg_main_good,-2.0651466846466064
6,3,neg_main_bad,-2.8565921783447266
6,3,neg_arc_good,-3.2440123558044434
6,3,neg_arc_bad,-2.5627388954162598
7,3,neg_main_good,-2.3159213066101074
7,3,neg_main_bad,-2.8962249755859375
7,3,neg_arc_good,-3.1404144763946533
7,3,neg_arc_bad,-2.4111597537994385
8,4,neg_main_good,-2.454160690307617
8,4,neg_main_bad,-3.109020471572876
8,4,neg_arc_good,-3.5886125564575195
8,4,neg_arc_bad,-3.24139142036438
9,4,neg_main_good,-2.382474422454834
9,4,neg_main_bad,-2.809995174407959
9,4,neg_arc_good,-3.4811923503875732
9,4,neg_arc_bad,-3.0693986415863037
10,5,neg_main_good,-2.4083306789398193
10,5,neg_main_bad,-3.134321451187134
10,5,neg_arc_good,-3.441912889480591
10,5,neg_arc_bad,-2.9771363735198975
11,5,neg_main_good,-2.3391010761260986
11,5,neg_main_bad,-2.9497203826904297
11,5,neg_arc_good,-3.2885265350341797
11,5,neg_arc_bad,-2.6505558490753174
12,6,neg_main_good,-2.1201138496398926
12,6,neg_main_bad,-2.858593225479126
12,6,neg_arc_good,-2.708002805709839
12,6,neg_arc_bad,-2.104569435119629
13,6,neg_main_good,-1.798295259475708
13,6,neg_main_bad,-2.3792543411254883
13,6,neg_arc_good,-3.1985902786254883
13,6,neg_arc_bad,-2.7664318084716797
14,7,neg_main_good,-1.9306172132492065
14,7,neg_main_bad,-2.730056047439575
14,7,neg_arc_good,-2.9461004734039307
14,7,neg_arc_bad,-2.460820198059082
15,7,neg_main_good,-2.1005637645721436
15,7,neg_main_bad,-2.6174917221069336
15,7,neg_arc_good,-3.1915955543518066
15,7,neg_arc_bad,-2.6329452991485596
16,8,neg_main_good,-1.8130788803100586
16,8,neg_main_bad,-2.654965877532959
16,8,neg_arc_good,-2.939580202102661
16,8,neg_arc_bad,-2.1231210231781006
17,8,neg_main_good,-1.8048009872436523
17,8,neg_main_bad,-2.403512954711914
17,8,neg_arc_good,-2.935512065887451
17,8,neg_arc_bad,-2.4398956298828125
18,9,neg_main_good,-2.0323824882507324
18,9,neg_main_bad,-2.756084442138672
18,9,neg_arc_good,-2.710805892944336
18,9,neg_arc_bad,-2.385906457901001
19,9,neg_main_good,-1.8775999546051025
19,9,neg_main_bad,-2.365237236022949
19,9,neg_arc_good,-3.1192312240600586
19,9,neg_arc_bad,-2.6069321632385254
20,10,neg_main_good,-2.2359719276428223
20,10,neg_main_bad,-2.8781466484069824
20,10,neg_arc_good,-3.090061664581299
20,10,neg_arc_bad,-2.6020169258117676
21,10,neg_main_good,-2.2955660820007324
21,10,neg_main_bad,-2.871272563934326
21,10,neg_arc_good,-3.5115013122558594
21,10,neg_arc_bad,-2.945309638977051
22,11,neg_main_good,-1.4573760032653809
22,11,neg_main_bad,-2.1645150184631348
22,11,neg_arc_good,-2.3245790004730225
22,11,neg_arc_bad,-1.8832926750183105
23,11,neg_main_good,-1.4275031089782715
23,11,neg_main_bad,-1.8790912628173828
23,11,neg_arc_good,-2.4556384086608887
23,11,neg_arc_bad,-1.9626835584640503
24,12,neg_main_good,-1.5602607727050781
24,12,neg_main_bad,-2.239755630493164
24,12,neg_arc_good,-2.4150006771087646
24,12,neg_arc_bad,-2.1098999977111816
25,12,neg_main_good,-1.9481762647628784
25,12,neg_main_bad,-2.4568564891815186
25,12,neg_arc_good,-2.9144949913024902
25,12,neg_arc_bad,-2.3997349739074707
26,13,neg_main_good,-1.5620758533477783
26,13,neg_main_bad,-2.2520108222961426
26,13,neg_arc_good,-2.5201833248138428
26,13,neg_arc_bad,-2.113520622253418
27,13,neg_main_good,-1.7756296396255493
27,13,neg_main_bad,-2.4114990234375
27,13,neg_arc_good,-2.9309730529785156
27,13,neg_arc_bad,-2.1852211952209473
28,14,neg_main_good,-1.8278318643569946
28,14,neg_main_bad,-2.700150489807129
28,14,neg_arc_good,-2.7611331939697266
28,14,neg_arc_bad,-2.417929172515869
