idx,item,type,logprob
0,0,neg_main_good,-2.1291348934173584
0,0,neg_main_bad,-2.620638847351074
0,0,neg_arc_good,-3.0658457279205322
0,0,neg_arc_bad,-2.874464511871338
1,0,neg_main_good,-1.9198466539382935
1,0,neg_main_bad,-2.5462398529052734
1,0,neg_arc_good,-3.241953134536743
1,0,neg_arc_bad,-2.5803847312927246
2,1,neg_main_good,-1.8292021751403809
2,1,neg_main_bad,-2.5745513439178467
2,1,neg_arc_good,-2.8050780296325684
2,1,neg_arc_bad,-2.2320942878723145
3,1,neg_main_good,-1.9871777296066284
3,1,neg_main_bad,-2.5280754566192627
3,1,neg_arc_good,-3.1536459922790527
3,1,neg_arc_bad,-2.7332708835601807
4,2,neg_main_good,-1.7093034982681274
4,2,neg_main_bad,-2.276616334915161
4,2,neg_arc_good,-2.501492500305176
4,2,neg_arc_bad,-2.1053290367126465
5,2,neg_main_good,-1.686549425125122
5,2,neg_main_bad,-2.130584239959717
5,2,neg_arc_good,-2.5984699726104736
5,2,neg_arc_bad,-2.0639700889587402
6,3,neg_main_good,-2.2411653995513916
6,3,neg_main_bad,-2.854011058807373
6,3,neg_arc_good,-3.3526008129119873
6,3,neg_arc_bad,-2.831965208053589
7,3,neg_main_good,-2.199296474456787
7,3,neg_main_bad,-2.7656145095825195
7,3,neg_arc_good,-3.0824759006500244
7,3,neg_arc_bad,-2.4838085174560547
8,4,neg_main_good,-2.764453411102295
8,4,neg_main_bad,-3.279189109802246
8,4,neg_arc_good,-3.8635780811309814
8,4,neg_arc_bad,-3.4412801265716553
9,4,neg_main_good,-2.6764705181121826
9,4,neg_main_bad,-3.095383405685425
9,4,neg_arc_good,-3.7841272354125977
9,4,neg_arc_bad,-3.5281338691711426
10,5,neg_main_good,-2.790754795074463
10,5,neg_main_bad,-3.62857985496521
10,5,neg_arc_good,-3.9794716835021973
10,5,neg_arc_bad,-3.3266959190368652
11,5,neg_main_good,-2.9651038646698
11,5,neg_main_bad,-3.7038607597351074
11,5,neg_arc_good,-4.137502670288086
11,5,neg_arc_bad,-3.636608600616455
12,6,neg_main_good,-2.2134945392608643
12,6,neg_main_bad,-2.7605886459350586
12,6,neg_arc_good,-2.621628761291504
12,6,neg_arc_bad,-2.3767590522766113
13,6,neg_main_good,-1.981348991394043
13,6,neg_main_bad,-2.355314016342163
13,6,neg_arc_good,-3.091477870941162
13,6,neg_arc_bad,-2.843141555786133
14,7,neg_main_good,-1.908406376838684
14,7,neg_main_bad,-2.5545618534088135
14,7,neg_arc_good,-2.8550312519073486
14,7,neg_arc_bad,-2.4254355430603027
15,7,neg_main_good,-1.9976980686187744
15,7,neg_main_bad,-2.5866544246673584
15,7,neg_arc_good,-3.1766624450683594
15,7,neg_arc_bad,-2.735835552215576
16,8,neg_main_good,-2.0194458961486816
16,8,neg_main_bad,-2.6395058631896973
16,8,neg_arc_good,-2.893768787384033
16,8,neg_arc_bad,-2.3100571632385254
17,8,neg_main_good,-1.9169787168502808
17,8,neg_main_bad,-2.554114818572998
17,8,neg_arc_good,-3.096186637878418
17,8,neg_arc_bad,-2.5750842094421387
18,9,neg_main_good,-2.1379852294921875
18,9,neg_main_bad,-2.811486005783081
18,9,neg_arc_good,-2.9553050994873047
18,9,neg_arc_bad,-2.614403247833252
19,9,neg_main_good,-2.1075985431671143
19,9,neg_main_bad,-2.655147075653076
19,9,neg_arc_good,-3.4452500343322754
19,9,neg_arc_bad,-2.9293668270111084
20,10,neg_main_good,-2.544145107269287
20,10,neg_main_bad,-3.0481977462768555
20,10,neg_arc_good,-3.1791839599609375
20,10,neg_arc_bad,-2.7336525917053223
21,10,neg_main_good,-2.688164472579956
21,10,neg_main_bad,-2.8980445861816406
21,10,neg_arc_good,-3.5148749351501465
21,10,neg_arc_bad,-3.139434814453125
