idx,item,type,logprob
0,0,neg_main_good,-1.8097772598266602
0,0,neg_main_bad,-2.344250202178955
0,0,neg_arc_good,-2.5467529296875
0,0,neg_arc_bad,-2.219107151031494
1,0,neg_main_good,-1.7705786228179932
1,0,neg_main_bad,-2.093661308288574
1,0,neg_arc_good,-2.944869041442871
1,0,neg_arc_bad,-2.5448381900787354
2,1,neg_main_good,-1.6726776361465454
2,1,neg_main_bad,-2.3451223373413086
2,1,neg_arc_good,-2.676288604736328
2,1,neg_arc_bad,-2.057107925415039
3,1,neg_main_good,-1.7816208600997925
3,1,neg_main_bad,-2.421657085418701
3,1,neg_arc_good,-3.034621477127075
3,1,neg_arc_bad,-2.489314556121826
4,2,neg_main_good,-1.5422601699829102
4,2,neg_main_bad,-2.0472774505615234
4,2,neg_arc_good,-2.5375685691833496
4,2,neg_arc_bad,-2.173534631729126
5,2,neg_main_good,-1.8259057998657227
5,2,neg_main_bad,-2.2966389656066895
5,2,neg_arc_good,-2.478358745574951
5,2,neg_arc_bad,-1.9370627403259277
6,3,neg_main_good,-2.062279224395752
6,3,neg_main_bad,-2.7885098457336426
6,3,neg_arc_good,-2.947927951812744
6,3,neg_arc_bad,-2.3922266960144043
7,3,neg_main_good,-2.1939191818237305
7,3,neg_main_bad,-2.645359516143799
7,3,neg_arc_good,-2.95554780960083
7,3,neg_arc_bad,-2.430598735809326
8,4,neg_main_good,-2.4736504554748535
8,4,neg_main_bad,-3.036621570587158
8,4,neg_arc_good,-3.7211034297943115
8,4,neg_arc_bad,-3.3412535190582275
9,4,neg_main_good,-2.477674961090088
9,4,neg_main_bad,-2.9701101779937744
9,4,neg_arc_good,-3.6106553077697754
9,4,neg_arc_bad,-3.1084370613098145
10,5,neg_main_good,-2.391869068145752
10,5,neg_main_bad,-2.8647003173828125
10,5,neg_arc_good,-3.2061734199523926
10,5,neg_arc_bad,-2.9054694175720215
11,5,neg_main_good,-2.396505355834961
11,5,neg_main_bad,-2.869291305541992
11,5,neg_arc_good,-3.3064303398132324
11,5,neg_arc_bad,-2.8197078704833984
12,6,neg_main_good,-2.258105993270874
12,6,neg_main_bad,-2.820100784301758
12,6,neg_arc_good,-2.54052734375
12,6,neg_arc_bad,-2.055000066757202
13,6,neg_main_good,-1.8282465934753418
13,6,neg_main_bad,-2.255099296569824
13,6,neg_arc_good,-3.0755128860473633
13,6,neg_arc_bad,-2.635974645614624
14,7,neg_main_good,-1.7140960693359375
14,7,neg_main_bad,-2.448108196258545
14,7,neg_arc_good,-2.373852014541626
14,7,neg_arc_bad,-1.9846394062042236
15,7,neg_main_good,-1.8280417919158936
15,7,neg_main_bad,-2.2509372234344482
15,7,neg_arc_good,-2.9009957313537598
15,7,neg_arc_bad,-2.4742212295532227
16,8,neg_main_good,-1.6726534366607666
16,8,neg_main_bad,-2.20131778717041
16,8,neg_arc_good,-2.4713001251220703
16,8,neg_arc_bad,-1.9463129043579102
17,8,neg_main_good,-1.8139656782150269
17,8,neg_main_bad,-2.3836770057678223
17,8,neg_arc_good,-2.893406391143799
17,8,neg_arc_bad,-2.452392339706421
18,9,neg_main_good,-2.230043649673462
18,9,neg_main_bad,-2.4585206508636475
18,9,neg_arc_good,-2.6893980503082275
18,9,neg_arc_bad,-2.5030133724212646
19,9,neg_main_good,-1.868887186050415
19,9,neg_main_bad,-2.129387378692627
19,9,neg_arc_good,-2.856184720993042
19,9,neg_arc_bad,-2.542677164077759
20,10,neg_main_good,-2.2197470664978027
20,10,neg_main_bad,-2.9264814853668213
20,10,neg_arc_good,-3.0201165676116943
20,10,neg_arc_bad,-2.408191680908203
21,10,neg_main_good,-2.1835622787475586
21,10,neg_main_bad,-2.7482950687408447
21,10,neg_arc_good,-3.667726516723633
21,10,neg_arc_bad,-3.1229300498962402
22,11,neg_main_good,-1.5262877941131592
22,11,neg_main_bad,-1.9114511013031006
22,11,neg_arc_good,-2.0841479301452637
22,11,neg_arc_bad,-1.7234151363372803
23,11,neg_main_good,-1.4564584493637085
23,11,neg_main_bad,-1.8829141855239868
23,11,neg_arc_good,-2.625102996826172
23,11,neg_arc_bad,-2.2508978843688965
24,12,neg_main_good,-1.748395562171936
24,12,neg_main_bad,-2.3307361602783203
24,12,neg_arc_good,-2.454058885574341
24,12,neg_arc_bad,-1.9257359504699707
25,12,neg_main_good,-1.993095874786377
25,12,neg_main_bad,-2.4156737327575684
25,12,neg_arc_good,-3.163652181625366
25,12,neg_arc_bad,-2.7936196327209473
26,13,neg_main_good,-1.4454410076141357
26,13,neg_main_bad,-2.031702756881714
26,13,neg_arc_good,-2.2701735496520996
26,13,neg_arc_bad,-1.7389848232269287
27,13,neg_main_good,-1.465881109237671
27,13,neg_main_bad,-1.771935224533081
27,13,neg_arc_good,-2.560947895050049
27,13,neg_arc_bad,-2.246066093444824
28,14,neg_main_good,-2.8140487670898438
28,14,neg_main_bad,-3.321554183959961
28,14,neg_arc_good,-3.050550699234009
28,14,neg_arc_bad,-2.592015266418457
29,14,neg_main_good,-2.287724256515503
29,14,neg_main_bad,-2.5836315155029297
29,14,neg_arc_good,-3.6211185455322266
29,14,neg_arc_bad,-3.2762081623077393
30,15,neg_main_good,-1.902201533317566
30,15,neg_main_bad,-2.668243408203125
30,15,neg_arc_good,-2.5517969131469727
30,15,neg_arc_bad,-1.94193696975708
31,15,neg_main_good,-1.5130678415298462
31,15,neg_main_bad,-1.9857268333435059
31,15,neg_arc_good,-2.8832833766937256
31,15,neg_arc_bad,-2.1808371543884277
32,16,neg_main_good,-1.9699530601501465
32,16,neg_main_bad,-2.687656879425049
32,16,neg_arc_good,-2.4707117080688477
32,16,neg_arc_bad,-1.9735801219940186
33,16,neg_main_good,-2.1630239486694336
33,16,neg_main_bad,-2.559701681137085
33,16,neg_arc_good,-3.3820388317108154
33,16,neg_arc_bad,-2.9514782428741455
34,17,neg_main_good,-2.4379444122314453
34,17,neg_main_bad,-3.0946221351623535
34,17,neg_arc_good,-3.0137600898742676
34,17,neg_arc_bad,-2.3993070125579834
35,17,neg_main_good,-2.1679248809814453
35,17,neg_main_bad,-2.6035709381103516
35,17,neg_arc_good,-3.3235812187194824
35,17,neg_arc_bad,-3.0283734798431396
36,18,neg_main_good,-2.0103724002838135
36,18,neg_main_bad,-2.612006902694702
36,18,neg_arc_good,-2.594430923461914
36,18,neg_arc_bad,-2.0725839138031006
37,18,neg_main_good,-1.8583061695098877
37,18,neg_main_bad,-2.325934886932373
37,18,neg_arc_good,-2.8833343982696533
37,18,neg_arc_bad,-2.359318733215332
38,19,neg_main_good,-1.9637084007263184
38,19,neg_main_bad,-2.4427077770233154
38,19,neg_arc_good,-2.4740114212036133
38,19,neg_arc_bad,-2.060324192047119
39,19,neg_main_good,-1.6685113906860352
39,19,neg_main_bad,-2.041651725769043
39,19,neg_arc_good,-2.7468502521514893
39,19,neg_arc_bad,-2.351949691772461
40,20,neg_main_good,-1.8942415714263916
40,20,neg_main_bad,-2.307868480682373
40,20,neg_arc_good,-3.0908777713775635
40,20,neg_arc_bad,-2.577493906021118
41,20,neg_main_good,-1.8359591960906982
41,20,neg_main_bad,-2.409853219985962
41,20,neg_arc_good,-3.1350936889648438
41,20,neg_arc_bad,-2.636594772338867
42,21,neg_main_good,-1.2907888889312744
42,21,neg_main_bad,-1.6472283601760864
42,21,neg_arc_good,-2.308481454849243
42,21,neg_arc_bad,-2.0886051654815674
43,21,neg_main_good,-1.4769623279571533
43,21,neg_main_bad,-1.797342300415039
43,21,neg_arc_good,-2.243523120880127
43,21,neg_arc_bad,-1.9197053909301758
44,22,neg_main_good,-1.8232767581939697
44,22,neg_main_bad,-2.142914056777954
44,22,neg_arc_good,-3.096177339553833
44,22,neg_arc_bad,-2.661632537841797
45,22,neg_main_good,-1.7997972965240479
45,22,neg_main_bad,-2.1856865882873535
45,22,neg_arc_good,-3.1470165252685547
45,22,neg_arc_bad,-2.9108898639678955
46,23,neg_main_good,-1.8346941471099854
46,23,neg_main_bad,-2.0676512718200684
46,23,neg_arc_good,-2.6307172775268555
46,23,neg_arc_bad,-2.373161554336548
47,23,neg_main_good,-2.0575835704803467
47,23,neg_main_bad,-2.3656723499298096
47,23,neg_arc_good,-2.8624486923217773
47,23,neg_arc_bad,-2.687779426574707
48,24,neg_main_good,-1.948722004890442
48,24,neg_main_bad,-2.385655164718628
48,24,neg_arc_good,-2.7631571292877197
48,24,neg_arc_bad,-2.4044299125671387
49,24,neg_main_good,-2.3725314140319824
49,24,neg_main_bad,-2.731067657470703
49,24,neg_arc_good,-2.9935970306396484
49,24,neg_arc_bad,-2.7495169639587402
50,25,neg_main_good,-1.8977060317993164
50,25,neg_main_bad,-2.253105401992798
50,25,neg_arc_good,-3.0971105098724365
50,25,neg_arc_bad,-2.794534921646118
51,25,neg_main_good,-1.935028314590454
51,25,neg_main_bad,-2.4811184406280518
51,25,neg_arc_good,-3.2111215591430664
51,25,neg_arc_bad,-2.828930377960205
52,26,neg_main_good,-2.372347831726074
52,26,neg_main_bad,-2.582019090652466
52,26,neg_arc_good,-3.2882308959960938
52,26,neg_arc_bad,-2.9954633712768555
53,26,neg_main_good,-2.3044891357421875
53,26,neg_main_bad,-2.5871832370758057
53,26,neg_arc_good,-3.1665451526641846
53,26,neg_arc_bad,-2.8743844032287598
54,27,neg_main_good,-1.6754751205444336
54,27,neg_main_bad,-2.0611774921417236
54,27,neg_arc_good,-2.64206862449646
54,27,neg_arc_bad,-2.311570644378662
55,27,neg_main_good,-1.4571239948272705
55,27,neg_main_bad,-1.879319667816162
55,27,neg_arc_good,-2.6773834228515625
55,27,neg_arc_bad,-2.399890899658203
56,28,neg_main_good,-1.9340593814849854
56,28,neg_main_bad,-2.2060182094573975
56,28,neg_arc_good,-3.2295279502868652
56,28,neg_arc_bad,-2.9262726306915283
57,28,neg_main_good,-1.577656865119934
57,28,neg_main_bad,-1.9937119483947754
57,28,neg_arc_good,-2.942678928375244
57,28,neg_arc_bad,-2.7251768112182617
58,29,neg_main_good,-2.2617311477661133
58,29,neg_main_bad,-2.724377155303955
58,29,neg_arc_good,-3.3747692108154297
58,29,neg_arc_bad,-2.9926412105560303
59,29,neg_main_good,-2.2685723304748535
59,29,neg_main_bad,-2.7102723121643066
59,29,neg_arc_good,-3.8381073474884033
59,29,neg_arc_bad,-3.411870002746582
60,30,neg_main_good,-2.387322187423706
60,30,neg_main_bad,-2.7534689903259277
60,30,neg_arc_good,-2.605043411254883
60,30,neg_arc_bad,-2.2360832691192627
61,30,neg_main_good,-2.005924701690674
61,30,neg_main_bad,-2.4982213973999023
61,30,neg_arc_good,-3.5126285552978516
61,30,neg_arc_bad,-2.924994707107544
62,31,neg_main_good,-2.3655242919921875
62,31,neg_main_bad,-2.856717109680176
62,31,neg_arc_good,-2.7967946529388428
62,31,neg_arc_bad,-2.364863634109497
63,31,neg_main_good,-1.9740498065948486
63,31,neg_main_bad,-2.349506378173828
63,31,neg_arc_good,-3.183488607406616
63,31,neg_arc_bad,-2.707850217819214
64,32,neg_main_good,-1.8137598037719727
64,32,neg_main_bad,-2.3985118865966797
64,32,neg_arc_good,-2.573289632797241
