idx,item,type,logprob
0,0,neg_main_good,-2.2648115158081055
0,0,neg_main_bad,-2.739022731781006
0,0,neg_arc_good,-2.6576318740844727
0,0,neg_arc_bad,-2.3019766807556152
1,0,neg_main_good,-1.8854942321777344
1,0,neg_main_bad,-2.280277729034424
1,0,neg_arc_good,-2.7928097248077393
1,0,neg_arc_bad,-2.417691230773926
2,1,neg_main_good,-3.157512903213501
2,1,neg_main_bad,-3.7176129817962646
2,1,neg_arc_good,-3.4638004302978516
2,1,neg_arc_bad,-2.988764524459839
3,1,neg_main_good,-2.9988958835601807
3,1,neg_main_bad,-3.44858980178833
3,1,neg_arc_good,-4.025005340576172
3,1,neg_arc_bad,-3.5891835689544678
4,2,neg_main_good,-2.3999783992767334
4,2,neg_main_bad,-2.9167213439941406
4,2,neg_arc_good,-2.673734664916992
4,2,neg_arc_bad,-2.085434913635254
5,2,neg_main_good,-2.0171303749084473
5,2,neg_main_bad,-2.549628496170044
5,2,neg_arc_good,-2.8921713829040527
5,2,neg_arc_bad,-2.5302670001983643
6,3,neg_main_good,-2.756608724594116
6,3,neg_main_bad,-3.5282013416290283
6,3,neg_arc_good,-3.49112606048584
6,3,neg_arc_bad,-2.8237502574920654
7,3,neg_main_good,-2.5587568283081055
7,3,neg_main_bad,-3.3136849403381348
7,3,neg_arc_good,-3.6838507652282715
7,3,neg_arc_bad,-2.9046850204467773
8,4,neg_main_good,-3.2800140380859375
8,4,neg_main_bad,-3.7691667079925537
8,4,neg_arc_good,-3.436707019805908
8,4,neg_arc_bad,-2.92189359664917
9,4,neg_main_good,-2.366049289703369
9,4,neg_main_bad,-2.874985694885254
9,4,neg_arc_good,-3.4806787967681885
9,4,neg_arc_bad,-3.235769271850586
10,5,neg_main_good,-2.756258964538574
10,5,neg_main_bad,-3.2902755737304688
10,5,neg_arc_good,-3.416551113128662
10,5,neg_arc_bad,-2.9221229553222656
11,5,neg_main_good,-2.9089910984039307
11,5,neg_main_bad,-3.546447515487671
11,5,neg_arc_good,-3.6618056297302246
11,5,neg_arc_bad,-3.1780409812927246
12,6,neg_main_good,-2.823699474334717
12,6,neg_main_bad,-3.1938014030456543
12,6,neg_arc_good,-2.9205987453460693
12,6,neg_arc_bad,-2.5244791507720947
13,6,neg_main_good,-2.717963695526123
13,6,neg_main_bad,-3.129730224609375
13,6,neg_arc_good,-3.468965768814087
13,6,neg_arc_bad,-3.085613489151001
14,7,neg_main_good,-2.852583408355713
14,7,neg_main_bad,-3.554443836212158
14,7,neg_arc_good,-3.3842272758483887
14,7,neg_arc_bad,-2.7934868335723877
15,7,neg_main_good,-2.4732348918914795
15,7,neg_main_bad,-3.124849796295166
15,7,neg_arc_good,-3.744832992553711
15,7,neg_arc_bad,-3.1280617713928223
16,8,neg_main_good,-2.0271201133728027
16,8,neg_main_bad,-2.6343650817871094
16,8,neg_arc_good,-2.6845951080322266
16,8,neg_arc_bad,-2.120295524597168
17,8,neg_main_good,-1.9272401332855225
17,8,neg_main_bad,-2.4829227924346924
17,8,neg_arc_good,-3.1515018939971924
17,8,neg_arc_bad,-2.711583137512207
18,9,neg_main_good,-2.6204874515533447
18,9,neg_main_bad,-3.0315935611724854
18,9,neg_arc_good,-2.718226432800293
18,9,neg_arc_bad,-2.3780624866485596
19,9,neg_main_good,-2.0200228691101074
19,9,neg_main_bad,-2.490722179412842
19,9,neg_arc_good,-3.0271036624908447
19,9,neg_arc_bad,-2.663628339767456
20,10,neg_main_good,-2.675001621246338
20,10,neg_main_bad,-3.0609917640686035
20,10,neg_arc_good,-3.2505290508270264
20,10,neg_arc_bad,-2.883981227874756
21,10,neg_main_good,-2.8886756896972656
21,10,neg_main_bad,-3.37388277053833
21,10,neg_arc_good,-3.95237135887146
21,10,neg_arc_bad,-3.6224780082702637
22,11,neg_main_good,-1.7752161026000977
22,11,neg_main_bad,-2.4408376216888428
22,11,neg_arc_good,-2.7133946418762207
22,11,neg_arc_bad,-2.1259353160858154
23,11,neg_main_good,-1.823877215385437
23,11,neg_main_bad,-2.472355842590332
23,11,neg_arc_good,-2.7899863719940186
23,11,neg_arc_bad,-2.197190761566162
24,12,neg_main_good,-2.522475242614746
24,12,neg_main_bad,-3.108039617538452
24,12,neg_arc_good,-2.9274020195007324
24,12,neg_arc_bad,-2.4523112773895264
25,12,neg_main_good,-2.5956950187683105
25,12,neg_main_bad,-3.0249691009521484
25,12,neg_arc_good,-3.3297066688537598
25,12,neg_arc_bad,-2.961690902709961
26,13,neg_main_good,-2.1785054206848145
26,13,neg_main_bad,-2.7870397567749023
26,13,neg_arc_good,-2.911135673522949
26,13,neg_arc_bad,-2.412297487258911
27,13,neg_main_good,-2.0976173877716064
27,13,neg_main_bad,-2.718310832977295
27,13,neg_arc_good,-3.0416808128356934
27,13,neg_arc_bad,-2.5364694595336914
28,14,neg_main_good,-2.765415668487549
28,14,neg_main_bad,-3.286687135696411
28,14,neg_arc_good,-3.5362420082092285
28,14,neg_arc_bad,-3.1090986728668213
29,14,neg_main_good,-2.4516847133636475
29,14,neg_main_bad,-3.004549980163574
29,14,neg_arc_good,-3.3643696308135986
29,14,neg_arc_bad,-2.899298906326294
30,15,neg_main_good,-1.9333701133728027
30,15,neg_main_bad,-2.9347405433654785
30,15,neg_arc_good,-2.845856189727783
30,15,neg_arc_bad,-2.0289740562438965
31,15,neg_main_good,-1.8808248043060303
31,15,neg_main_bad,-2.6228420734405518
31,15,neg_arc_good,-2.889651298522949
31,15,neg_arc_bad,-2.2764978408813477
32,16,neg_main_good,-2.606802463531494
32,16,neg_main_bad,-2.8527135848999023
32,16,neg_arc_good,-3.0235676765441895
32,16,neg_arc_bad,-2.7254064083099365
33,16,neg_main_good,-2.586570978164673
33,16,neg_main_bad,-3.019392728805542
33,16,neg_arc_good,-3.291165351867676
