idx,item,type,logprob
0,0,neg_main_good,-2.1063921451568604
0,0,neg_main_bad,-2.4912867546081543
0,0,neg_arc_good,-2.512822151184082
0,0,neg_arc_bad,-2.2472004890441895
1,0,neg_main_good,-2.089200496673584
1,0,neg_main_bad,-2.5799388885498047
1,0,neg_arc_good,-2.7405002117156982
1,0,neg_arc_bad,-2.2200546264648438
2,1,neg_main_good,-3.025486707687378
2,1,neg_main_bad,-3.242919921875
2,1,neg_arc_good,-2.9238226413726807
2,1,neg_arc_bad,-2.798434257507324
3,1,neg_main_good,-2.6949963569641113
3,1,neg_main_bad,-2.8525197505950928
3,1,neg_arc_good,-3.288093090057373
3,1,neg_arc_bad,-3.0044522285461426
4,2,neg_main_good,-2.2155420780181885
4,2,neg_main_bad,-2.748169422149658
4,2,neg_arc_good,-2.418384075164795
4,2,neg_arc_bad,-1.8948602676391602
5,2,neg_main_good,-1.8106181621551514
5,2,neg_main_bad,-2.0992138385772705
5,2,neg_arc_good,-2.4346752166748047
5,2,neg_arc_bad,-2.0778770446777344
6,3,neg_main_good,-2.585552453994751
6,3,neg_main_bad,-2.9266929626464844
6,3,neg_arc_good,-2.8107545375823975
6,3,neg_arc_bad,-2.6233279705047607
7,3,neg_main_good,-2.902505874633789
7,3,neg_main_bad,-3.104111433029175
7,3,neg_arc_good,-3.33502197265625
7,3,neg_arc_bad,-2.9983363151550293
8,4,neg_main_good,-2.994800567626953
8,4,neg_main_bad,-3.1951262950897217
8,4,neg_arc_good,-2.955106258392334
8,4,neg_arc_bad,-2.7668490409851074
9,4,neg_main_good,-2.8358731269836426
9,4,neg_main_bad,-2.9983317852020264
9,4,neg_arc_good,-3.343208074569702
9,4,neg_arc_bad,-3.1127142906188965
10,5,neg_main_good,-2.67450213432312
10,5,neg_main_bad,-3.155766010284424
10,5,neg_arc_good,-2.9622082710266113
10,5,neg_arc_bad,-2.7222015857696533
11,5,neg_main_good,-2.7626802921295166
11,5,neg_main_bad,-2.7704102993011475
11,5,neg_arc_good,-2.9807143211364746
11,5,neg_arc_bad,-2.856816291809082
