idx,item,type,logprob
0,0,neg_main_good,-1.7853209972381592
0,0,neg_main_bad,-2.1193273067474365
0,0,neg_arc_good,-2.2510857582092285
0,0,neg_arc_bad,-2.103579044342041
1,0,neg_main_good,-1.7814260721206665
1,0,neg_main_bad,-2.210132598876953
1,0,neg_arc_good,-2.5854952335357666
1,0,neg_arc_bad,-2.1872782707214355
2,1,neg_main_good,-1.9112803936004639
2,1,neg_main_bad,-2.2487993240356445
2,1,neg_arc_good,-2.538473129272461
2,1,neg_arc_bad,-2.279252290725708
3,1,neg_main_good,-2.0133166313171387
3,1,neg_main_bad,-2.327529191970825
3,1,neg_arc_good,-2.465472936630249
3,1,neg_arc_bad,-2.2593166828155518
4,2,neg_main_good,-1.4471335411071777
4,2,neg_main_bad,-1.861738920211792
4,2,neg_arc_good,-2.26479172706604
4,2,neg_arc_bad,-1.8765945434570312
5,2,neg_main_good,-1.771252155303955
5,2,neg_main_bad,-2.1940693855285645
5,2,neg_arc_good,-2.2510361671447754
5,2,neg_arc_bad,-1.9349865913391113
6,3,neg_main_good,-1.9484241008758545
6,3,neg_main_bad,-2.1131207942962646
6,3,neg_arc_good,-2.757817268371582
6,3,neg_arc_bad,-2.495152235031128
7,3,neg_main_good,-2.239424705505371
7,3,neg_main_bad,-2.567920207977295
7,3,neg_arc_good,-2.2360973358154297
7,3,neg_arc_bad,-2.1218295097351074
8,4,neg_main_good,-2.0455687046051025
8,4,neg_main_bad,-2.327035427093506
8,4,neg_arc_good,-2.6129167079925537
8,4,neg_arc_bad,-2.497979164123535
9,4,neg_main_good,-1.9766526222229004
9,4,neg_main_bad,-2.2792482376098633
9,4,neg_arc_good,-2.616612195968628
9,4,neg_arc_bad,-2.43294620513916
10,5,neg_main_good,-2.600313186645508
10,5,neg_main_bad,-2.7534079551696777
10,5,neg_arc_good,-3.2324280738830566
10,5,neg_arc_bad,-3.1342649459838867
11,5,neg_main_good,-2.82303524017334
11,5,neg_main_bad,-3.0215768814086914
11,5,neg_arc_good,-2.8099958896636963
11,5,neg_arc_bad,-2.7709834575653076
12,6,neg_main_good,-2.154027223587036
12,6,neg_main_bad,-2.2842864990234375
12,6,neg_arc_good,-2.1537766456604004
12,6,neg_arc_bad,-1.9867300987243652
13,6,neg_main_good,-1.7777987718582153
13,6,neg_main_bad,-2.0733163356781006
13,6,neg_arc_good,-2.6611580848693848
13,6,neg_arc_bad,-2.6206212043762207
14,7,neg_main_good,-1.8887473344802856
14,7,neg_main_bad,-2.110280752182007
14,7,neg_arc_good,-2.5296785831451416
14,7,neg_arc_bad,-2.283365249633789
15,7,neg_main_good,-1.9800812005996704
15,7,neg_main_bad,-2.2402968406677246
15,7,neg_arc_good,-2.463776111602783
15,7,neg_arc_bad,-2.4397566318511963
16,8,neg_main_good,-1.7939149141311646
16,8,neg_main_bad,-2.034255027770996
16,8,neg_arc_good,-2.287851333618164
16,8,neg_arc_bad,-1.9644802808761597
17,8,neg_main_good,-1.7906570434570312
17,8,neg_main_bad,-2.155707597732544
17,8,neg_arc_good,-2.4296889305114746
17,8,neg_arc_bad,-2.2180628776550293
18,9,neg_main_good,-2.191232681274414
18,9,neg_main_bad,-2.441866397857666
18,9,neg_arc_good,-2.6032114028930664
18,9,neg_arc_bad,-2.4022738933563232
19,9,neg_main_good,-2.0054845809936523
19,9,neg_main_bad,-2.4579854011535645
19,9,neg_arc_good,-2.7942142486572266
19,9,neg_arc_bad,-2.460265636444092
20,10,neg_main_good,-2.572199583053589
20,10,neg_main_bad,-2.8958845138549805
20,10,neg_arc_good,-2.9314775466918945
20,10,neg_arc_bad,-2.6074891090393066
21,10,neg_main_good,-2.1791622638702393
21,10,neg_main_bad,-2.5907392501831055
21,10,neg_arc_good,-3.2635555267333984
21,10,neg_arc_bad,-3.0691657066345215
22,11,neg_main_good,-1.5502516031265259
22,11,neg_main_bad,-1.9842737913131714
22,11,neg_arc_good,-2.1835920810699463
22,11,neg_arc_bad,-1.8725674152374268
23,11,neg_main_good,-1.7340996265411377
23,11,neg_main_bad,-2.1404409408569336
23,11,neg_arc_good,-2.5642075538635254
23,11,neg_arc_bad,-2.0347557067871094
24,12,neg_main_good,-2.0381953716278076
24,12,neg_main_bad,-2.4817824363708496
24,12,neg_arc_good,-2.0922584533691406
24,12,neg_arc_bad,-1.9168026447296143
25,12,neg_main_good,-1.8795783519744873
25,12,neg_main_bad,-2.0975100994110107
25,12,neg_arc_good,-2.660025119781494
25,12,neg_arc_bad,-2.382347345352173
26,13,neg_main_good,-1.8338370323181152
26,13,neg_main_bad,-2.3060271739959717
26,13,neg_arc_good,-2.367274761199951
26,13,neg_arc_bad,-2.028461456298828
27,13,neg_main_good,-1.6881461143493652
27,13,neg_main_bad,-2.0005455017089844
27,13,neg_arc_good,-2.553128480911255
27,13,neg_arc_bad,-2.2406439781188965
28,14,neg_main_good,-2.1937577724456787
28,14,neg_main_bad,-2.380093812942505
28,14,neg_arc_good,-2.714202880859375
28,14,neg_arc_bad,-2.596395969390869
29,14,neg_main_good,-2.0711302757263184
29,14,neg_main_bad,-2.2369682788848877
29,14,neg_arc_good,-2.765756845474243
29,14,neg_arc_bad,-2.707508087158203
30,15,neg_main_good,-1.665029525756836
30,15,neg_main_bad,-2.264922618865967
30,15,neg_arc_good,-2.116462469100952
30,15,neg_arc_bad,-1.7632354497909546
31,15,neg_main_good,-1.3593478202819824
31,15,neg_main_bad,-1.6903796195983887
31,15,neg_arc_good,-2.4593095779418945
31,15,neg_arc_bad,-2.1149492263793945
32,16,neg_main_good,-2.4085440635681152
32,16,neg_main_bad,-2.9227187633514404
32,16,neg_arc_good,-2.730307102203369
