idx,item,type,logprob
0,0,neg_main_good,-1.8909964561462402
0,0,neg_main_bad,-2.7294228076934814
0,0,neg_arc_good,-2.6900291442871094
0,0,neg_arc_bad,-2.5928330421447754
1,0,neg_main_good,-1.8330669403076172
1,0,neg_main_bad,-2.3952040672302246
1,0,neg_arc_good,-3.0591282844543457
1,0,neg_arc_bad,-2.4956860542297363
2,1,neg_main_good,-1.6530745029449463
2,1,neg_main_bad,-2.386698007583618
2,1,neg_arc_good,-2.9917449951171875
2,1,neg_arc_bad,-2.418759346008301
3,1,neg_main_good,-2.016723155975342
3,1,neg_main_bad,-2.7570252418518066
3,1,neg_arc_good,-3.442509174346924
3,1,neg_arc_bad,-2.8086204528808594
4,2,neg_main_good,-1.3557792901992798
4,2,neg_main_bad,-2.0343878269195557
4,2,neg_arc_good,-2.695265054702759
4,2,neg_arc_bad,-2.3379034996032715
5,2,neg_main_good,-1.579158067703247
5,2,neg_main_bad,-2.146777629852295
5,2,neg_arc_good,-2.2051138877868652
5,2,neg_arc_bad,-1.6583459377288818
6,3,neg_main_good,-1.8587899208068848
6,3,neg_main_bad,-2.4152064323425293
6,3,neg_arc_good,-3.027538776397705
6,3,neg_arc_bad,-2.7023942470550537
7,3,neg_main_good,-2.153552293777466
7,3,neg_main_bad,-2.7026405334472656
7,3,neg_arc_good,-2.913538932800293
7,3,neg_arc_bad,-2.6976675987243652
8,4,neg_main_good,-2.6763532161712646
8,4,neg_main_bad,-3.63185453414917
8,4,neg_arc_good,-4.269720077514648
8,4,neg_arc_bad,-3.6377692222595215
9,4,neg_main_good,-2.888406991958618
9,4,neg_main_bad,-3.342311143875122
9,4,neg_arc_good,-3.9182345867156982
9,4,neg_arc_bad,-3.5806188583374023
10,5,neg_main_good,-2.605968713760376
10,5,neg_main_bad,-3.288250684738159
10,5,neg_arc_good,-3.7065470218658447
10,5,neg_arc_bad,-3.3366236686706543
11,5,neg_main_good,-2.7822842597961426
11,5,neg_main_bad,-3.3015480041503906
11,5,neg_arc_good,-3.634138822555542
11,5,neg_arc_bad,-3.178403854370117
12,6,neg_main_good,-2.0839617252349854
12,6,neg_main_bad,-2.7663495540618896
12,6,neg_arc_good,-2.6459498405456543
12,6,neg_arc_bad,-2.180952548980713
13,6,neg_main_good,-1.7969657182693481
13,6,neg_main_bad,-2.3198564052581787
13,6,neg_arc_good,-3.4519734382629395
13,6,neg_arc_bad,-3.0742263793945312
14,7,neg_main_good,-1.8085103034973145
14,7,neg_main_bad,-2.47135853767395
14,7,neg_arc_good,-2.634538412094116
14,7,neg_arc_bad,-2.364121675491333
15,7,neg_main_good,-2.0302069187164307
15,7,neg_main_bad,-2.6281163692474365
15,7,neg_arc_good,-3.4575042724609375
15,7,neg_arc_bad,-3.0123305320739746
16,8,neg_main_good,-1.6918107271194458
16,8,neg_main_bad,-2.5549304485321045
16,8,neg_arc_good,-2.949191093444824
16,8,neg_arc_bad,-2.287757635116577
17,8,neg_main_good,-1.79435396194458
17,8,neg_main_bad,-2.513289451599121
17,8,neg_arc_good,-3.078667640686035
17,8,neg_arc_bad,-2.372431516647339
18,9,neg_main_good,-2.282524347305298
18,9,neg_main_bad,-3.1034462451934814
18,9,neg_arc_good,-2.915332078933716
18,9,neg_arc_bad,-2.6724066734313965
19,9,neg_main_good,-2.1387135982513428
19,9,neg_main_bad,-2.5759010314941406
19,9,neg_arc_good,-3.3557965755462646
19,9,neg_arc_bad,-3.037332773208618
20,10,neg_main_good,-2.5473270416259766
20,10,neg_main_bad,-3.4986321926116943
20,10,neg_arc_good,-3.2209949493408203
20,10,neg_arc_bad,-2.6226797103881836
21,10,neg_main_good,-2.2545671463012695
21,10,neg_main_bad,-2.712294101715088
21,10,neg_arc_good,-3.804880380630493
21,10,neg_arc_bad,-3.3328804969787598
22,11,neg_main_good,-1.6685247421264648
22,11,neg_main_bad,-2.4612674713134766
22,11,neg_arc_good,-2.296738386154175
22,11,neg_arc_bad,-1.7213295698165894
23,11,neg_main_good,-1.6210556030273438
