idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
32,-28.458248138427734,-25.175018310546875,-38.20923614501953,-33.135658264160156,-18.22026824951172,-16.532371520996094,-18.701160430908203,-16.007488250732422,-19.60716438293457,-30.418245315551758,-47.46805191040039,-44.18482208251953,-52.59312438964844,-47.51954650878906
33,-27.9495849609375,-26.720046997070312,-26.993898391723633,-26.987810134887695,-16.01593780517578,-17.756126403808594,-12.54122543334961,-14.498573303222656,-28.808910369873047,-23.692890167236328,-39.66541290283203,-38.43587112426758,-53.23798370361328,-53.231895446777344
34,-26.092432022094727,-22.940858840942383,-28.00602912902832,-23.638540267944336,-17.756126403808594,-16.01593780517578,-14.498573303222656,-12.54122543334961,-25.190040588378906,-22.002336502075195,-36.30271911621094,-33.15114212036133,-53.677635192871094,-49.31014633178711
35,-27.9495849609375,-26.720046997070312,-30.72907257080078,-32.474327087402344,-16.01593780517578,-17.756126403808594,-19.531856536865234,-22.857559204101562,-28.808910369873047,-23.217683792114258,-39.66541290283203,-38.43587112426758,-58.31731414794922,-60.06256866455078
36,-26.092432022094727,-22.940858840942383,-32.88128662109375,-30.7447566986084,-17.756126403808594,-16.01593780517578,-22.857559204101562,-19.531856536865234,-25.190040588378906,-22.781387329101562,-36.30271911621094,-33.15114212036133,-57.824462890625,-55.68793487548828
37,-27.9495849609375,-26.720046997070312,-34.50284957885742,-35.67070007324219,-16.01593780517578,-17.756126403808594,-16.47258758544922,-18.4287166595459,-28.808910369873047,-28.318336486816406,-39.66541290283203,-38.43587112426758,-51.921878814697266,-53.08972930908203
38,-26.092432022094727,-22.940858840942383,-36.77187728881836,-34.64931869506836,-17.756126403808594,-16.01593780517578,-18.4287166595459,-16.47258758544922,-25.190040588378906,-27.7814998626709,-36.30271911621094,-33.15114212036133,-55.290916442871094,-53.168357849121094
39,-27.9495849609375,-26.720046997070312,-36.134483337402344,-36.61576843261719,-16.01593780517578,-17.756126403808594,-16.0654296875,-18.724031448364258,-28.808910369873047,-30.535795211791992,-39.66541290283203,-38.43587112426758,-47.020111083984375,-47.50139236450195
40,-26.092432022094727,-22.940858840942383,-38.81549835205078,-36.91975021362305,-17.756126403808594,-16.01593780517578,-18.724031448364258,-16.0654296875,-25.190040588378906,-30.677059173583984,-36.30271911621094,-33.15114212036133,-47.200904846191406,-45.30515670776367
41,-27.63016128540039,-26.47267723083496,-26.993898391723633,-26.987810134887695,-13.841279983520508,-16.62303352355957,-12.54122543334961,-14.498573303222656,-24.168397903442383,-23.692890167236328,-42.368072509765625,-41.21059036254883,-53.23798370361328,-53.231895446777344
42,-27.35598373413086,-25.48812484741211,-28.00602912902832,-23.638540267944336,-16.62303352355957,-13.841279983520508,-14.498573303222656,-12.54122543334961,-23.179594039916992,-22.002336502075195,-38.92119216918945,-37.05333709716797,-53.677635192871094,-49.31014633178711
43,-27.63016128540039,-26.47267723083496,-30.72907257080078,-32.474327087402344,-13.841279983520508,-16.62303352355957,-19.531856536865234,-22.857559204101562,-24.168397903442383,-23.217683792114258,-42.368072509765625,-41.21059036254883,-58.31731414794922,-60.06256866455078
44,-27.35598373413086,-25.48812484741211,-32.88128662109375,-30.7447566986084,-16.62303352355957,-13.841279983520508,-22.857559204101562,-19.531856536865234,-23.179594039916992,-22.781387329101562,-38.92119216918945,-37.05333709716797,-57.824462890625,-55.68793487548828
45,-27.63016128540039,-26.47267723083496,-34.50284957885742,-35.67070007324219,-13.841279983520508,-16.62303352355957,-16.47258758544922,-18.4287166595459,-24.168397903442383,-28.318336486816406,-42.368072509765625,-41.21059036254883,-51.921878814697266,-53.08972930908203
46,-27.35598373413086,-25.48812484741211,-36.77187728881836,-34.64931869506836,-16.62303352355957,-13.841279983520508,-18.4287166595459,-16.47258758544922,-23.179594039916992,-27.7814998626709,-38.92119216918945,-37.05333709716797,-55.290916442871094,-53.168357849121094
47,-27.63016128540039,-26.47267723083496,-36.134483337402344,-36.61576843261719,-13.841279983520508,-16.62303352355957,-16.0654296875,-18.724031448364258,-24.168397903442383,-30.535795211791992,-42.368072509765625,-41.21059036254883,-47.020111083984375,-47.50139236450195
48,-27.35598373413086,-25.48812484741211,-38.81549835205078,-36.91975021362305,-16.62303352355957,-13.841279983520508,-18.724031448364258,-16.0654296875,-23.179594039916992,-30.677059173583984,-38.92119216918945,-37.05333709716797,-47.200904846191406,-45.30515670776367
49,-27.94379425048828,-27.9495849609375,-26.993898391723633,-26.987810134887695,-17.21605110168457,-18.830711364746094,-12.54122543334961,-14.498573303222656,-24.151412963867188,-23.692890167236328,-50.259666442871094,-50.26545715332031,-53.23798370361328,-53.231895446777344
50,-30.11983299255371,-26.735076904296875,-28.00602912902832,-23.638540267944336,-18.830711364746094,-17.21605110168457,-14.498573303222656,-12.54122543334961,-24.147686004638672,-22.002336502075195,-49.79290008544922,-46.40814208984375,-53.677635192871094,-49.31014633178711
51,-27.94379425048828,-27.9495849609375,-30.72907257080078,-32.474327087402344,-17.21605110168457,-18.830711364746094,-19.531856536865234,-22.857559204101562,-24.151412963867188,-23.217683792114258,-50.259666442871094,-50.26545715332031,-58.31731414794922,-60.06256866455078
