idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2
289,-4.195929527282715,-3.5189309120178223,-3.19437575340271,-3.1191163063049316,-4.328673839569092,-4.73228120803833,-3.0174007415771484,-3.6301772594451904
290,-3.5855984687805176,-3.728050470352173,-3.510831356048584,-3.1736512184143066,-4.73228120803833,-4.328673839569092,-3.6301772594451904,-3.0174007415771484
291,-4.195929527282715,-3.5189309120178223,-5.244020938873291,-5.665306091308594,-4.328673839569092,-4.73228120803833,-4.203095436096191,-4.902749061584473
292,-3.5855984687805176,-3.728050470352173,-6.229701042175293,-5.053280830383301,-4.73228120803833,-4.328673839569092,-4.902749061584473,-4.203095436096191
293,-4.195929527282715,-3.5189309120178223,-5.66074275970459,-5.567063331604004,-4.328673839569092,-4.73228120803833,-4.175955772399902,-5.090124130249023
294,-3.5855984687805176,-3.728050470352173,-5.975268363952637,-5.228785514831543,-4.73228120803833,-4.328673839569092,-5.090124130249023,-4.175955772399902
295,-5.2403764724731445,-5.2933502197265625,-3.19437575340271,-3.1191163063049316,-3.841867446899414,-4.269736289978027,-3.0174007415771484,-3.6301772594451904
296,-5.610908508300781,-4.7548370361328125,-3.510831356048584,-3.1736512184143066,-4.269736289978027,-3.841867446899414,-3.6301772594451904,-3.0174007415771484
297,-5.2403764724731445,-5.2933502197265625,-5.244020938873291,-5.665306091308594,-3.841867446899414,-4.269736289978027,-4.203095436096191,-4.902749061584473
298,-5.610908508300781,-4.7548370361328125,-6.229701042175293,-5.053280830383301,-4.269736289978027,-3.841867446899414,-4.902749061584473,-4.203095436096191
299,-5.2403764724731445,-5.2933502197265625,-5.66074275970459,-5.567063331604004,-3.841867446899414,-4.269736289978027,-4.175955772399902,-5.090124130249023
300,-5.610908508300781,-4.7548370361328125,-5.975268363952637,-5.228785514831543,-4.269736289978027,-3.841867446899414,-5.090124130249023,-4.175955772399902
301,-3.9511947631835938,-3.8860318660736084,-3.19437575340271,-3.1191163063049316,-2.9239368438720703,-3.5914268493652344,-3.0174007415771484,-3.6301772594451904
302,-4.15134334564209,-3.6626176834106445,-3.510831356048584,-3.1736512184143066,-3.5914268493652344,-2.9239368438720703,-3.6301772594451904,-3.0174007415771484
303,-3.9511947631835938,-3.8860318660736084,-5.244020938873291,-5.665306091308594,-2.9239368438720703,-3.5914268493652344,-4.203095436096191,-4.902749061584473
304,-4.15134334564209,-3.6626176834106445,-6.229701042175293,-5.053280830383301,-3.5914268493652344,-2.9239368438720703,-4.902749061584473,-4.203095436096191
305,-3.9511940479278564,-3.8860292434692383,-5.66074275970459,-5.567063331604004,-2.9239368438720703,-3.5914268493652344,-4.175955772399902,-5.090124130249023
306,-4.151349067687988,-3.6626179218292236,-5.975268363952637,-5.228785514831543,-3.5914268493652344,-2.9239368438720703,-5.090124130249023,-4.175955772399902
307,-3.945056915283203,-3.257021188735962,-3.797414541244507,-3.487104892730713,-4.328673839569092,-4.73228120803833,-3.0174007415771484,-3.6301772594451904
308,-4.328924179077148,-4.179698944091797,-3.791369676589966,-3.539837121963501,-4.73228120803833,-4.328673839569092,-3.6301772594451904,-3.0174007415771484
309,-3.945056915283203,-3.257021188735962,-5.686045169830322,-6.001524925231934,-4.328673839569092,-4.73228120803833,-4.203095436096191,-4.902749061584473
310,-4.328924179077148,-4.179698944091797,-6.92350435256958,-5.987237930297852,-4.73228120803833,-4.328673839569092,-4.902749061584473,-4.203095436096191
311,-3.945056915283203,-3.257021188735962,-5.637643814086914,-5.6153998374938965,-4.328673839569092,-4.73228120803833,-4.175955772399902,-5.090124130249023
312,-4.328924179077148,-4.179698944091797,-6.254011154174805,-5.635102272033691,-4.73228120803833,-4.328673839569092,-5.090124130249023,-4.175955772399902
313,-5.608233451843262,-5.266258239746094,-3.797414541244507,-3.487104892730713,-3.841867446899414,-4.269736289978027,-3.0174007415771484,-3.6301772594451904
314,-6.0710954666137695,-5.566245079040527,-3.791369676589966,-3.539837121963501,-4.269736289978027,-3.841867446899414,-3.6301772594451904,-3.0174007415771484
315,-5.608233451843262,-5.266258239746094,-5.686045169830322,-6.001524925231934,-3.841867446899414,-4.269736289978027,-4.203095436096191,-4.902749061584473
316,-6.0710954666137695,-5.566245079040527,-6.92350435256958,-5.987237930297852,-4.269736289978027,-3.841867446899414,-4.902749061584473,-4.203095436096191
317,-5.608233451843262,-5.266258239746094,-5.637643814086914,-5.6153998374938965,-3.841867446899414,-4.269736289978027,-4.175955772399902,-5.090124130249023
318,-6.0710954666137695,-5.566245079040527,-6.254011154174805,-5.635102272033691,-4.269736289978027,-3.841867446899414,-5.090124130249023,-4.175955772399902
319,-4.639910697937012,-4.19377326965332,-3.797414541244507,-3.487104892730713,-2.9239368438720703,-3.5914268493652344,-3.0174007415771484,-3.6301772594451904
320,-5.006217956542969,-4.678609371185303,-3.791369676589966,-3.539837121963501,-3.5914268493652344,-2.9239368438720703,-3.6301772594451904,-3.0174007415771484
321,-4.639928817749023,-4.193792819976807,-5.686027526855469,-6.001516342163086,-2.9239368438720703,-3.5914268493652344,-4.203095436096191,-4.902749061584473
322,-5.006203651428223,-4.678606033325195,-6.923508644104004,-5.987236022949219,-3.5914268493652344,-2.9239368438720703,-4.902749061584473,-4.203095436096191
323,-4.639928817749023,-4.193792819976807,-5.637645721435547,-5.615392208099365,-2.9239368438720703,-3.5914268493652344,-4.175955772399902,-5.090124130249023
324,-5.006203651428223,-4.678606033325195,-6.25400447845459,-5.635111331939697,-3.5914268493652344,-2.9239368438720703,-5.090124130249023,-4.175955772399902
325,-3.320712089538574,-2.7404000759124756,-2.9196455478668213,-2.957744598388672,-4.0017852783203125,-4.386588096618652,-2.7927441596984863,-3.4029672145843506
326,-3.193451166152954,-3.232757091522217,-3.1775929927825928,-2.7767179012298584,-4.386588096618652,-4.0017852783203125,-3.4029672145843506,-2.7927441596984863
327,-3.320712089538574,-2.7404000759124756,-5.180887699127197,-5.92728853225708,-4.0017852783203125,-4.386588096618652,-3.946993112564087,-4.687488555908203
328,-3.193451166152954,-3.232757091522217,-6.088327407836914,-4.999881267547607,-4.386588096618652,-4.0017852783203125,-4.687488555908203,-3.946993112564087
329,-3.320712089538574,-2.7404000759124756,-5.259418487548828,-5.633713722229004,-4.0017852783203125,-4.386588096618652,-3.8108439445495605,-4.635274887084961
330,-3.193451166152954,-3.232757091522217,-5.808446884155273,-5.002563953399658,-4.386588096618652,-4.0017852783203125,-4.635274887084961,-3.8108439445495605
331,-4.831784248352051,-5.235468864440918,-2.9196455478668213,-2.957744598388672,-3.386021137237549,-3.82497501373291,-2.7927441596984863,-3.4029672145843506
332,-4.808136463165283,-3.9410409927368164,-3.1775929927825928,-2.7767179012298584,-3.82497501373291,-3.386021137237549,-3.4029672145843506,-2.7927441596984863
333,-4.831784248352051,-5.235468864440918,-5.180887699127197,-5.92728853225708,-3.386021137237549,-3.82497501373291,-3.946993112564087,-4.687488555908203
334,-4.808136463165283,-3.9410409927368164,-6.088327407836914,-4.999881267547607,-3.82497501373291,-3.386021137237549,-4.687488555908203,-3.946993112564087
335,-4.831784248352051,-5.235468864440918,-5.259418487548828,-5.633713722229004,-3.386021137237549,-3.82497501373291,-3.8108439445495605,-4.635274887084961
336,-4.808136463165283,-3.9410409927368164,-5.808446884155273,-5.002563953399658,-3.82497501373291,-3.386021137237549,-4.635274887084961,-3.8108439445495605
337,-3.9862685203552246,-3.9173851013183594,-2.9196455478668213,-2.957744598388672,-2.5952117443084717,-3.2679293155670166,-2.7927441596984863,-3.4029672145843506
338,-4.152030944824219,-3.645139455795288,-3.1775929927825928,-2.7767179012298584,-3.2679293155670166,-2.5952117443084717,-3.4029672145843506,-2.7927441596984863
339,-3.9862685203552246,-3.9173851013183594,-5.180887699127197,-5.92728853225708,-2.5952117443084717,-3.2679293155670166,-3.946993112564087,-4.687488555908203
340,-4.152030944824219,-3.645139455795288,-6.088327407836914,-4.999881267547607,-3.2679293155670166,-2.5952117443084717,-4.687488555908203,-3.946993112564087
341,-3.9862685203552246,-3.9173851013183594,-5.259418487548828,-5.633713722229004,-2.5952117443084717,-3.2679293155670166,-3.8108439445495605,-4.635274887084961
342,-4.152030944824219,-3.645139455795288,-5.808446884155273,-5.002563953399658,-3.2679293155670166,-2.5952117443084717,-4.635274887084961,-3.8108439445495605
343,-3.137702465057373,-2.690695285797119,-2.9895143508911133,-2.845889091491699,-4.0017852783203125,-4.386588096618652,-2.7927441596984863,-3.4029672145843506
344,-3.0779128074645996,-2.814903974533081,-3.230973243713379,-2.7945730686187744,-4.386588096618652,-4.0017852783203125,-3.4029672145843506,-2.7927441596984863
345,-3.137702465057373,-2.690695285797119,-5.4048614501953125,-5.965324878692627,-4.0017852783203125,-4.386588096618652,-3.946993112564087,-4.687488555908203
346,-3.0779128074645996,-2.814903974533081,-6.536440849304199,-5.089879512786865,-4.386588096618652,-4.0017852783203125,-4.687488555908203,-3.946993112564087
347,-3.137702465057373,-2.690695285797119,-5.530391693115234,-5.84966516494751,-4.0017852783203125,-4.386588096618652,-3.8108439445495605,-4.635274887084961
348,-3.0779128074645996,-2.814903974533081,-6.506438732147217,-5.084630489349365,-4.386588096618652,-4.0017852783203125,-4.635274887084961,-3.8108439445495605
349,-4.894273281097412,-4.976448059082031,-2.9895143508911133,-2.845889091491699,-3.386021137237549,-3.82497501373291,-2.7927441596984863,-3.4029672145843506
350,-5.090659141540527,-4.337098121643066,-3.230973243713379,-2.7945730686187744,-3.82497501373291,-3.386021137237549,-3.4029672145843506,-2.7927441596984863
351,-4.894273281097412,-4.976448059082031,-5.4048614501953125,-5.965324878692627,-3.386021137237549,-3.82497501373291,-3.946993112564087,-4.687488555908203
352,-5.090659141540527,-4.337098121643066,-6.536440849304199,-5.089879512786865,-3.82497501373291,-3.386021137237549,-4.687488555908203,-3.946993112564087
353,-4.894267559051514,-4.976444244384766,-5.530390739440918,-5.849664688110352,-3.386021137237549,-3.82497501373291,-3.8108439445495605,-4.635274887084961
354,-5.090656757354736,-4.337096214294434,-6.506453514099121,-5.084630012512207,-3.82497501373291,-3.386021137237549,-4.635274887084961,-3.8108439445495605
355,-3.730208396911621,-3.629392147064209,-2.9895100593566895,-2.845883369445801,-2.5952117443084717,-3.2679293155670166,-2.7927441596984863,-3.4029672145843506
356,-3.9537696838378906,-3.491908311843872,-3.2309741973876953,-2.794567346572876,-3.2679293155670166,-2.5952117443084717,-3.4029672145843506,-2.7927441596984863
357,-3.730208396911621,-3.629392147064209,-5.404867172241211,-5.965330123901367,-2.5952117443084717,-3.2679293155670166,-3.946993112564087,-4.687488555908203
358,-3.9537696838378906,-3.491908311843872,-6.536436080932617,-5.08987283706665,-3.2679293155670166,-2.5952117443084717,-4.687488555908203,-3.946993112564087
359,-3.730208396911621,-3.629392147064209,-5.530390739440918,-5.849664688110352,-2.5952117443084717,-3.2679293155670166,-3.8108439445495605,-4.635274887084961
360,-3.9537696838378906,-3.491908311843872,-6.506453514099121,-5.084630012512207,-3.2679293155670166,-2.5952117443084717,-4.635274887084961,-3.8108439445495605
361,-4.014359474182129,-2.6887683868408203,-3.5253238677978516,-2.440155029296875,-4.0017852783203125,-4.201944828033447,-2.7927441596984863,-2.87154221534729
362,-2.876132011413574,-2.8987302780151367,-2.7931690216064453,-2.8883731365203857,-4.201944828033447,-4.0017852783203125,-2.87154221534729,-2.7927441596984863
363,-4.014359474182129,-2.6887683868408203,-6.041007995605469,-4.715678691864014,-4.0017852783203125,-4.201944828033447,-3.946993112564087,-4.132187843322754
364,-2.876132011413574,-2.8987302780151367,-5.020848274230957,-5.2391462326049805,-4.201944828033447,-4.0017852783203125,-4.132187843322754,-3.946993112564087
365,-4.014359474182129,-2.6887683868408203,-6.509242534637451,-4.804240703582764,-4.0017852783203125,-4.201944828033447,-3.8108439445495605,-4.04958963394165
366,-2.876132011413574,-2.8987302780151367,-5.242069244384766,-5.507342338562012,-4.201944828033447,-4.0017852783203125,-4.04958963394165,-3.8108439445495605
367,-5.449419021606445,-4.471217632293701,-3.5253238677978516,-2.440155029296875,-3.386021137237549,-3.631437301635742,-2.7927441596984863,-2.87154221534729
368,-5.093654632568359,-4.833810329437256,-2.7931690216064453,-2.8883731365203857,-3.631437301635742,-3.386021137237549,-2.87154221534729,-2.7927441596984863
369,-5.449419021606445,-4.471217632293701,-6.041007995605469,-4.715678691864014,-3.386021137237549,-3.631437301635742,-3.946993112564087,-4.132187843322754
370,-5.093654632568359,-4.833810329437256,-5.020848274230957,-5.2391462326049805,-3.631437301635742,-3.386021137237549,-4.132187843322754,-3.946993112564087
371,-5.449419021606445,-4.471217632293701,-6.509242534637451,-4.804240703582764,-3.386021137237549,-3.631437301635742,-3.8108439445495605,-4.04958963394165
372,-5.093654632568359,-4.833810329437256,-5.242069244384766,-5.507342338562012,-3.631437301635742,-3.386021137237549,-4.04958963394165,-3.8108439445495605
373,-4.697688579559326,-3.6285648345947266,-3.5253238677978516,-2.440155029296875,-2.5952117443084717,-2.705456018447876,-2.7927441596984863,-2.87154221534729
374,-4.2349443435668945,-3.859464406967163,-2.7931690216064453,-2.8883731365203857,-2.705456018447876,-2.5952117443084717,-2.87154221534729,-2.7927441596984863
375,-4.697688579559326,-3.6285648345947266,-6.041007995605469,-4.715678691864014,-2.5952117443084717,-2.705456018447876,-3.946993112564087,-4.132187843322754
376,-4.2349443435668945,-3.859464406967163,-5.020848274230957,-5.2391462326049805,-2.705456018447876,-2.5952117443084717,-4.132187843322754,-3.946993112564087
377,-4.697688579559326,-3.6285648345947266,-6.509242534637451,-4.804240703582764,-2.5952117443084717,-2.705456018447876,-3.8108439445495605,-4.04958963394165
378,-4.2349443435668945,-3.859464406967163,-5.242069244384766,-5.507342338562012,-2.705456018447876,-2.5952117443084717,-4.04958963394165,-3.8108439445495605
379,-3.43103289604187,-2.3497259616851807,-2.814364194869995,-2.050945281982422,-4.0017852783203125,-4.201944828033447,-2.7927441596984863,-2.87154221534729
380,-2.383786916732788,-2.8090367317199707,-2.425157070159912,-2.6079087257385254,-4.201944828033447,-4.0017852783203125,-2.87154221534729,-2.7927441596984863
381,-3.43103289604187,-2.3497259616851807,-4.792233943939209,-4.7824482917785645,-4.0017852783203125,-4.201944828033447,-3.946993112564087,-4.132187843322754
382,-2.383786916732788,-2.8090367317199707,-6.073907852172852,-4.563831329345703,-4.201944828033447,-4.0017852783203125,-4.132187843322754,-3.946993112564087
383,-3.43103289604187,-2.3497259616851807,-4.550321102142334,-4.374127388000488,-4.0017852783203125,-4.201944828033447,-3.8108439445495605,-4.04958963394165
384,-2.383786916732788,-2.8090367317199707,-5.6849565505981445,-4.429780960083008,-4.201944828033447,-4.0017852783203125,-4.04958963394165,-3.8108439445495605
385,-4.531177520751953,-4.373133659362793,-2.8143670558929443,-2.0509464740753174,-3.386021137237549,-3.631437301635742,-2.7927441596984863,-2.87154221534729
386,-4.640273094177246,-4.056884288787842,-2.4251556396484375,-2.6079134941101074,-3.631437301635742,-3.386021137237549,-2.87154221534729,-2.7927441596984863
387,-4.531177520751953,-4.373133659362793,-4.792240142822266,-4.782461166381836,-3.386021137237549,-3.631437301635742,-3.946993112564087,-4.132187843322754
388,-4.640273094177246,-4.056884288787842,-6.073915958404541,-4.563831329345703,-3.631437301635742,-3.386021137237549,-4.132187843322754,-3.946993112564087
389,-4.531177520751953,-4.373133659362793,-4.550325870513916,-4.374134063720703,-3.386021137237549,-3.631437301635742,-3.8108439445495605,-4.04958963394165
390,-4.640273094177246,-4.056884288787842,-5.68495512008667,-4.429786205291748,-3.631437301635742,-3.386021137237549,-4.04958963394165,-3.8108439445495605
391,-3.0589847564697266,-2.504631519317627,-2.8143670558929443,-2.0509464740753174,-2.5952117443084717,-2.705456018447876,-2.7927441596984863,-2.87154221534729
392,-3.3995227813720703,-3.295910596847534,-2.4251556396484375,-2.6079134941101074,-2.705456018447876,-2.5952117443084717,-2.87154221534729,-2.7927441596984863
393,-3.0589847564697266,-2.504631519317627,-4.792240142822266,-4.782461166381836,-2.5952117443084717,-2.705456018447876,-3.946993112564087,-4.132187843322754
394,-3.3995227813720703,-3.295910596847534,-6.073915958404541,-4.563831329345703,-2.705456018447876,-2.5952117443084717,-4.132187843322754,-3.946993112564087
395,-3.0589847564697266,-2.504631519317627,-4.550325870513916,-4.374134063720703,-2.5952117443084717,-2.705456018447876,-3.8108439445495605,-4.04958963394165
396,-3.3995227813720703,-3.295910596847534,-5.68495512008667,-4.429786205291748,-2.705456018447876,-2.5952117443084717,-4.04958963394165,-3.8108439445495605
397,-4.210389614105225,-3.5890212059020996,-4.098456382751465,-3.5796494483947754,-4.328673839569092,-4.409271240234375,-3.0174007415771484,-3.0666861534118652
398,-3.889604330062866,-3.425865650177002,-3.791875123977661,-3.290487766265869,-4.409271240234375,-4.328673839569092,-3.0666861534118652,-3.0174007415771484
399,-4.210389614105225,-3.5890212059020996,-5.32443904876709,-5.440973281860352,-4.328673839569092,-4.409271240234375,-4.203095436096191,-4.3364105224609375
400,-3.889604330062866,-3.425865650177002,-5.861052513122559,-4.612824440002441,-4.409271240234375,-4.328673839569092,-4.3364105224609375,-4.203095436096191
401,-4.210383415222168,-3.589020252227783,-5.394659042358398,-5.620819568634033,-4.328673839569092,-4.409271240234375,-4.175955772399902,-4.2764177322387695
402,-3.8895983695983887,-3.4258599281311035,-6.057793617248535,-4.569170951843262,-4.409271240234375,-4.328673839569092,-4.2764177322387695,-4.175955772399902
403,-5.247519493103027,-4.8239898681640625,-4.098456382751465,-3.5796494483947754,-3.841867446899414,-4.071863174438477,-3.0174007415771484,-3.0666861534118652
404,-5.113548755645752,-3.962001323699951,-3.791875123977661,-3.290487766265869,-4.071863174438477,-3.841867446899414,-3.0666861534118652,-3.0174007415771484
405,-5.247519493103027,-4.8239898681640625,-5.32443904876709,-5.440973281860352,-3.841867446899414,-4.071863174438477,-4.203095436096191,-4.3364105224609375
406,-5.113548755645752,-3.962001323699951,-5.861052513122559,-4.612824440002441,-4.071863174438477,-3.841867446899414,-4.3364105224609375,-4.203095436096191
407,-5.247519493103027,-4.8239898681640625,-5.394659042358398,-5.620819568634033,-3.841867446899414,-4.071863174438477,-4.175955772399902,-4.2764177322387695
408,-5.113548755645752,-3.962001323699951,-6.057793617248535,-4.569170951843262,-4.071863174438477,-3.841867446899414,-4.2764177322387695,-4.175955772399902
409,-4.817688941955566,-4.623999118804932,-4.098456382751465,-3.5796494483947754,-2.9239368438720703,-2.9296844005584717,-3.0174007415771484,-3.0666861534118652
410,-5.301074028015137,-4.516941547393799,-3.791875123977661,-3.290487766265869,-2.9296844005584717,-2.9239368438720703,-3.0666861534118652,-3.0174007415771484
411,-4.817688941955566,-4.623999118804932,-5.32443904876709,-5.440973281860352,-2.9239368438720703,-2.9296844005584717,-4.203095436096191,-4.3364105224609375
412,-5.301074028015137,-4.516941547393799,-5.861052513122559,-4.612824440002441,-2.9296844005584717,-2.9239368438720703,-4.3364105224609375,-4.203095436096191
413,-4.817688941955566,-4.623999118804932,-5.394659042358398,-5.620819568634033,-2.9239368438720703,-2.9296844005584717,-4.175955772399902,-4.2764177322387695
414,-5.301074028015137,-4.516941547393799,-6.057793617248535,-4.569170951843262,-2.9296844005584717,-2.9239368438720703,-4.2764177322387695,-4.175955772399902
415,-3.481182336807251,-2.1105921268463135,-3.157353162765503,-2.2638132572174072,-4.0017852783203125,-4.201944828033447,-2.7927441596984863,-2.87154221534729
416,-2.716521739959717,-2.9148905277252197,-2.6163265705108643,-2.5206568241119385,-4.201944828033447,-4.0017852783203125,-2.87154221534729,-2.7927441596984863
417,-3.481182336807251,-2.1105921268463135,-5.064406394958496,-5.207574844360352,-4.0017852783203125,-4.201944828033447,-3.946993112564087,-4.132187843322754
418,-2.716521739959717,-2.9148905277252197,-6.2592973709106445,-4.98980188369751,-4.201944828033447,-4.0017852783203125,-4.132187843322754,-3.946993112564087
419,-3.481182336807251,-2.1105921268463135,-4.999632835388184,-5.071538925170898,-4.0017852783203125,-4.201944828033447,-3.8108439445495605,-4.04958963394165
420,-2.716521739959717,-2.9148905277252197,-6.116343975067139,-4.955206394195557,-4.201944828033447,-4.0017852783203125,-4.04958963394165,-3.8108439445495605
421,-4.987717151641846,-4.295583724975586,-3.157353162765503,-2.2638132572174072,-3.386021137237549,-3.631437301635742,-2.7927441596984863,-2.87154221534729
422,-5.080080986022949,-4.447166442871094,-2.6163265705108643,-2.5206568241119385,-3.631437301635742,-3.386021137237549,-2.87154221534729,-2.7927441596984863
423,-4.987717151641846,-4.295583724975586,-5.064406394958496,-5.207574844360352,-3.386021137237549,-3.631437301635742,-3.946993112564087,-4.132187843322754
424,-5.080080986022949,-4.447166442871094,-6.2592973709106445,-4.98980188369751,-3.631437301635742,-3.386021137237549,-4.132187843322754,-3.946993112564087
425,-4.987717151641846,-4.295583724975586,-4.999632835388184,-5.071538925170898,-3.386021137237549,-3.631437301635742,-3.8108439445495605,-4.04958963394165
426,-5.080080986022949,-4.447166442871094,-6.116343975067139,-4.955206394195557,-3.631437301635742,-3.386021137237549,-4.04958963394165,-3.8108439445495605
427,-4.008578300476074,-3.1876320838928223,-3.157353162765503,-2.2638132572174072,-2.5952117443084717,-2.705456018447876,-2.7927441596984863,-2.87154221534729
428,-3.6060776710510254,-3.435098171234131,-2.6163265705108643,-2.5206568241119385,-2.705456018447876,-2.5952117443084717,-2.87154221534729,-2.7927441596984863
429,-4.008578300476074,-3.1876320838928223,-5.064406394958496,-5.207574844360352,-2.5952117443084717,-2.705456018447876,-3.946993112564087,-4.132187843322754
430,-3.6060776710510254,-3.435098171234131,-6.2592973709106445,-4.98980188369751,-2.705456018447876,-2.5952117443084717,-4.132187843322754,-3.946993112564087
431,-4.008578300476074,-3.1876320838928223,-4.999632835388184,-5.071538925170898,-2.5952117443084717,-2.705456018447876,-3.8108439445495605,-4.04958963394165
432,-3.6060776710510254,-3.435098171234131,-6.116343975067139,-4.955206394195557,-2.705456018447876,-2.5952117443084717,-4.04958963394165,-3.8108439445495605
433,-4.387263774871826,-3.413270950317383,-4.249593734741211,-3.462254524230957,-4.328673839569092,-4.409271240234375,-3.0174007415771484,-3.0666861534118652
434,-4.173151969909668,-3.5708587169647217,-3.982774019241333,-3.2904341220855713,-4.409271240234375,-4.328673839569092,-3.0666861534118652,-3.0174007415771484
435,-4.387263774871826,-3.413270950317383,-5.785548210144043,-6.106901168823242,-4.328673839569092,-4.409271240234375,-4.203095436096191,-4.3364105224609375
436,-4.173151969909668,-3.5708587169647217,-6.770858287811279,-5.582578659057617,-4.409271240234375,-4.328673839569092,-4.3364105224609375,-4.203095436096191
437,-4.387263774871826,-3.413270950317383,-6.001126289367676,-6.2862043380737305,-4.328673839569092,-4.409271240234375,-4.175955772399902,-4.2764177322387695
438,-4.173151969909668,-3.5708587169647217,-6.777280807495117,-5.377952575683594,-4.409271240234375,-4.328673839569092,-4.2764177322387695,-4.175955772399902
439,-6.657372951507568,-5.011427879333496,-4.249593734741211,-3.462254524230957,-3.841867446899414,-4.071863174438477,-3.0174007415771484,-3.0666861534118652
440,-6.359650135040283,-5.390392780303955,-3.982774019241333,-3.2904341220855713,-4.071863174438477,-3.841867446899414,-3.0666861534118652,-3.0174007415771484
441,-6.657372951507568,-5.011427879333496,-5.785548210144043,-6.106901168823242,-3.841867446899414,-4.071863174438477,-4.203095436096191,-4.3364105224609375
442,-6.359650135040283,-5.390392780303955,-6.770858287811279,-5.582578659057617,-4.071863174438477,-3.841867446899414,-4.3364105224609375,-4.203095436096191
443,-6.657372951507568,-5.011427879333496,-6.001126289367676,-6.2862043380737305,-3.841867446899414,-4.071863174438477,-4.175955772399902,-4.2764177322387695
444,-6.359650135040283,-5.390392780303955,-6.777280807495117,-5.377952575683594,-4.071863174438477,-3.841867446899414,-4.2764177322387695,-4.175955772399902
445,-5.019277572631836,-4.108523845672607,-4.249593734741211,-3.462254524230957,-2.9239368438720703,-2.9296844005584717,-3.0174007415771484,-3.0666861534118652
446,-5.350470542907715,-4.473496437072754,-3.982774019241333,-3.2904341220855713,-2.9296844005584717,-2.9239368438720703,-3.0666861534118652,-3.0174007415771484
447,-5.019277572631836,-4.108523845672607,-5.785548210144043,-6.106901168823242,-2.9239368438720703,-2.9296844005584717,-4.203095436096191,-4.3364105224609375
448,-5.350470542907715,-4.473496437072754,-6.770858287811279,-5.582578659057617,-2.9296844005584717,-2.9239368438720703,-4.3364105224609375,-4.203095436096191
449,-5.0192646980285645,-4.108514308929443,-6.001126289367676,-6.2862043380737305,-2.9239368438720703,-2.9296844005584717,-4.175955772399902,-4.2764177322387695
450,-5.350470542907715,-4.473499774932861,-6.777280807495117,-5.377952575683594,-2.9296844005584717,-2.9239368438720703,-4.2764177322387695,-4.175955772399902
451,-4.893958568572998,-4.338220596313477,-4.474193572998047,-4.353592872619629,-4.328673839569092,-4.409271240234375,-3.0174007415771484,-3.0666861534118652
452,-4.585123062133789,-4.201693058013916,-4.615825653076172,-4.0172319412231445,-4.409271240234375,-4.328673839569092,-3.0666861534118652,-3.0174007415771484
453,-4.893958568572998,-4.338220596313477,-6.080362319946289,-6.249871253967285,-4.328673839569092,-4.409271240234375,-4.203095436096191,-4.3364105224609375
454,-4.585123062133789,-4.201693058013916,-7.121401309967041,-6.077190399169922,-4.409271240234375,-4.328673839569092,-4.3364105224609375,-4.203095436096191
455,-4.893958568572998,-4.338220596313477,-5.990880012512207,-5.746234893798828,-4.328673839569092,-4.409271240234375,-4.175955772399902,-4.2764177322387695
456,-4.585123062133789,-4.201693058013916,-6.641568183898926,-5.822208881378174,-4.409271240234375,-4.328673839569092,-4.2764177322387695,-4.175955772399902
457,-6.159885406494141,-6.202314853668213,-4.474193572998047,-4.353592872619629,-3.841867446899414,-4.071863174438477,-3.0174007415771484,-3.0666861534118652
458,-6.391427040100098,-5.503231048583984,-4.615825653076172,-4.0172319412231445,-4.071863174438477,-3.841867446899414,-3.0666861534118652,-3.0174007415771484
459,-6.159885406494141,-6.202314853668213,-6.080362319946289,-6.249871253967285,-3.841867446899414,-4.071863174438477,-4.203095436096191,-4.3364105224609375
460,-6.391427040100098,-5.503231048583984,-7.121401309967041,-6.077190399169922,-4.071863174438477,-3.841867446899414,-4.3364105224609375,-4.203095436096191
461,-6.159885406494141,-6.202314853668213,-5.990880012512207,-5.746234893798828,-3.841867446899414,-4.071863174438477,-4.175955772399902,-4.2764177322387695
462,-6.391427040100098,-5.503231048583984,-6.641568183898926,-5.822208881378174,-4.071863174438477,-3.841867446899414,-4.2764177322387695,-4.175955772399902
463,-5.330829620361328,-5.0855231285095215,-4.474193572998047,-4.353592872619629,-2.9239368438720703,-2.9296844005584717,-3.0174007415771484,-3.0666861534118652
464,-5.396150588989258,-4.699395179748535,-4.615825653076172,-4.0172319412231445,-2.9296844005584717,-2.9239368438720703,-3.0666861534118652,-3.0174007415771484
465,-5.33083438873291,-5.085522651672363,-6.0803632736206055,-6.249868392944336,-2.9239368438720703,-2.9296844005584717,-4.203095436096191,-4.3364105224609375
466,-5.396151065826416,-4.699398994445801,-7.121393203735352,-6.077189922332764,-2.9296844005584717,-2.9239368438720703,-4.3364105224609375,-4.203095436096191
467,-5.33083438873291,-5.085522651672363,-5.990876197814941,-5.74624490737915,-2.9239368438720703,-2.9296844005584717,-4.175955772399902,-4.2764177322387695
468,-5.396151065826416,-4.699398994445801,-6.641571044921875,-5.822196960449219,-2.9296844005584717,-2.9239368438720703,-4.2764177322387695,-4.175955772399902
469,-4.242884635925293,-3.2220044136047363,-3.9148435592651367,-3.2386484146118164,-4.328673839569092,-4.409271240234375,-3.0174007415771484,-3.0666861534118652
