idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
7329,-4.398368835449219,-3.926121473312378,-4.147995948791504,-4.032007217407227,-4.1721601486206055,-4.476974964141846,-3.5898241996765137,-3.7512741088867188,-4.0522332191467285,-3.978073835372925,-5.430202007293701,-5.11536979675293,-5.428657054901123,-5.362378120422363
7330,-4.540371417999268,-4.141180992126465,-4.504734516143799,-3.7555971145629883,-4.476974964141846,-4.1721601486206055,-3.7512741088867188,-3.5898241996765137,-3.8898513317108154,-3.8769586086273193,-5.6653876304626465,-5.399260997772217,-5.647305488586426,-5.219226360321045
7331,-4.398368835449219,-3.926121473312378,-6.455150127410889,-6.573225021362305,-4.1721601486206055,-4.476974964141846,-4.777204990386963,-5.420032024383545,-4.0522332191467285,-5.445152282714844,-5.430202007293701,-5.11536979675293,-4.794602870941162,-4.841832637786865
7332,-4.540371417999268,-4.141180992126465,-6.603466987609863,-5.852506160736084,-4.476974964141846,-4.1721601486206055,-5.420032024383545,-4.777204990386963,-3.8898513317108154,-5.190980911254883,-5.6653876304626465,-5.399260997772217,-4.84725284576416,-4.546868324279785
7333,-4.398368835449219,-3.926121473312378,-6.0143938064575195,-5.884704113006592,-4.1721601486206055,-4.476974964141846,-4.104343414306641,-4.835355758666992,-4.0522332191467285,-5.500338554382324,-5.430202007293701,-5.11536979675293,-5.8234782218933105,-5.7493696212768555
7334,-4.540371417999268,-4.141180992126465,-6.183488368988037,-5.7250566482543945,-4.476974964141846,-4.1721601486206055,-4.835355758666992,-4.104343414306641,-3.8898513317108154,-5.296450614929199,-5.6653876304626465,-5.399260997772217,-5.9405107498168945,-5.678549289703369
7335,-4.398368835449219,-3.926121473312378,-5.2788519859313965,-5.054751396179199,-4.1721601486206055,-4.476974964141846,-4.574439525604248,-5.432354927062988,-4.0522332191467285,-5.073598861694336,-5.430202007293701,-5.11536979675293,-5.895479202270508,-5.7460784912109375
7336,-4.540371417999268,-4.141180992126465,-5.529932022094727,-4.967802047729492,-4.476974964141846,-4.1721601486206055,-5.432354927062988,-4.574439525604248,-3.8898513317108154,-4.984832763671875,-5.6653876304626465,-5.399260997772217,-6.034503936767578,-5.659750938415527
7337,-5.77437686920166,-5.866438865661621,-4.147995948791504,-4.032007217407227,-3.657630205154419,-4.140142440795898,-3.5898241996765137,-3.7512741088867188,-6.742818355560303,-3.978073835372925,-4.090299129486084,-4.131215572357178,-5.428657054901123,-5.362378120422363
7338,-5.937699317932129,-5.84964656829834,-4.504734516143799,-3.7555971145629883,-4.140142440795898,-3.657630205154419,-3.7512741088867188,-3.5898241996765137,-6.519443035125732,-3.8769586086273193,-4.067538261413574,-4.0284037590026855,-5.647305488586426,-5.219226360321045
