idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2
1419,-6.578981876373291,-6.019580841064453,-9.346256256103516,-9.289969444274902,-2.910430431365967,-2.7955214977264404,-4.424878120422363,-4.175847053527832
1420,-5.5632123947143555,-5.571366310119629,-8.73051929473877,-8.320272445678711,-2.7955214977264404,-2.910430431365967,-4.175847053527832,-4.424878120422363
1421,-6.578981876373291,-6.019580841064453,-8.673397064208984,-9.174077033996582,-2.910430431365967,-2.7955214977264404,-4.276675224304199,-4.037530899047852
1422,-5.5632123947143555,-5.571366310119629,-8.426865577697754,-7.6480913162231445,-2.7955214977264404,-2.910430431365967,-4.037530899047852,-4.276675224304199
1423,-9.190691947937012,-7.12768030166626,-8.193059921264648,-6.403852939605713,-3.3669347763061523,-3.2321786880493164,-3.588060140609741,-3.3935017585754395
1424,-5.0472588539123535,-5.689219951629639,-7.145077705383301,-5.9862446784973145,-3.2321786880493164,-3.3669347763061523,-3.3935017585754395,-3.588060140609741
1425,-9.190706253051758,-7.1276936531066895,-10.123296737670898,-9.345084190368652,-3.3669347763061523,-3.2321786880493164,-4.424878120422363,-4.175847053527832
1426,-5.047259330749512,-5.689204216003418,-9.987927436828613,-9.91801643371582,-3.2321786880493164,-3.3669347763061523,-4.175847053527832,-4.424878120422363
1427,-9.190706253051758,-7.1276936531066895,-10.006865501403809,-9.079195976257324,-3.3669347763061523,-3.2321786880493164,-4.276675224304199,-4.037530899047852
1428,-5.047259330749512,-5.689204216003418,-10.362394332885742,-10.498040199279785,-3.2321786880493164,-3.3669347763061523,-4.037530899047852,-4.276675224304199
1429,-11.115419387817383,-10.18893814086914,-8.193059921264648,-6.40385627746582,-3.886687755584717,-3.9559571743011475,-3.588060140609741,-3.3935017585754395
1430,-9.132059097290039,-10.839638710021973,-7.145098686218262,-5.9862470626831055,-3.9559571743011475,-3.886687755584717,-3.3935017585754395,-3.588060140609741
1431,-11.115419387817383,-10.18893814086914,-10.123296737670898,-9.345084190368652,-3.886687755584717,-3.9559571743011475,-4.424878120422363,-4.175847053527832
1432,-9.132059097290039,-10.839638710021973,-9.987927436828613,-9.91801643371582,-3.9559571743011475,-3.886687755584717,-4.175847053527832,-4.424878120422363
1433,-11.115419387817383,-10.18893814086914,-10.006865501403809,-9.079195976257324,-3.886687755584717,-3.9559571743011475,-4.276675224304199,-4.037530899047852
1434,-9.132059097290039,-10.839638710021973,-10.362394332885742,-10.498040199279785,-3.9559571743011475,-3.886687755584717,-4.037530899047852,-4.276675224304199
1435,-8.18343448638916,-7.821220397949219,-8.193059921264648,-6.40385627746582,-2.910430431365967,-2.7955214977264404,-3.588060140609741,-3.3935017585754395
1436,-6.6596293449401855,-6.039247512817383,-7.145098686218262,-5.9862470626831055,-2.7955214977264404,-2.910430431365967,-3.3935017585754395,-3.588060140609741
1437,-8.18343448638916,-7.821220397949219,-10.123296737670898,-9.345084190368652,-2.910430431365967,-2.7955214977264404,-4.424878120422363,-4.175847053527832
1438,-6.6596293449401855,-6.039247512817383,-9.987927436828613,-9.91801643371582,-2.7955214977264404,-2.910430431365967,-4.175847053527832,-4.424878120422363
1439,-8.18343448638916,-7.821220397949219,-10.006865501403809,-9.079195976257324,-2.910430431365967,-2.7955214977264404,-4.276675224304199,-4.037530899047852
1440,-6.6596293449401855,-6.039247512817383,-10.362394332885742,-10.498040199279785,-2.7955214977264404,-2.910430431365967,-4.037530899047852,-4.276675224304199
1441,-9.228782653808594,-6.960618495941162,-8.431713104248047,-6.914074897766113,-3.3669347763061523,-3.611863136291504,-3.588060140609741,-3.6709513664245605
1442,-10.217065811157227,-8.300764083862305,-8.590398788452148,-7.55792760848999,-3.611863136291504,-3.3669347763061523,-3.6709513664245605,-3.588060140609741
1443,-9.228782653808594,-6.960618495941162,-9.140804290771484,-9.964822769165039,-3.3669347763061523,-3.611863136291504,-4.424878120422363,-4.695993423461914
1444,-10.217065811157227,-8.300764083862305,-11.59400749206543,-8.964624404907227,-3.611863136291504,-3.3669347763061523,-4.695993423461914,-4.424878120422363
1445,-9.228782653808594,-6.960618495941162,-9.000723838806152,-10.173015594482422,-3.3669347763061523,-3.611863136291504,-4.276675224304199,-4.585465431213379
1446,-10.217065811157227,-8.300764083862305,-11.082147598266602,-8.213090896606445,-3.611863136291504,-3.3669347763061523,-4.585465431213379,-4.276675224304199
1447,-10.235929489135742,-10.017404556274414,-8.431713104248047,-6.914074897766113,-3.886687755584717,-4.0817461013793945,-3.588060140609741,-3.6709513664245605
1448,-13.033489227294922,-11.524374008178711,-8.590398788452148,-7.55792760848999,-4.0817461013793945,-3.886687755584717,-3.6709513664245605,-3.588060140609741
1449,-10.235929489135742,-10.017404556274414,-9.140804290771484,-9.964822769165039,-3.886687755584717,-4.0817461013793945,-4.424878120422363,-4.695993423461914
1450,-13.033489227294922,-11.524374008178711,-11.59400749206543,-8.964624404907227,-4.0817461013793945,-3.886687755584717,-4.695993423461914,-4.424878120422363
1451,-10.235929489135742,-10.017404556274414,-9.000723838806152,-10.173015594482422,-3.886687755584717,-4.0817461013793945,-4.276675224304199,-4.585465431213379
1452,-13.033489227294922,-11.524374008178711,-11.082147598266602,-8.213090896606445,-4.0817461013793945,-3.886687755584717,-4.585465431213379,-4.276675224304199
1453,-8.877623558044434,-7.359632968902588,-8.431713104248047,-6.914074897766113,-2.910430431365967,-3.177751064300537,-3.588060140609741,-3.6709513664245605
1454,-10.519710540771484,-7.859254837036133,-8.590398788452148,-7.55792760848999,-3.177751064300537,-2.910430431365967,-3.6709513664245605,-3.588060140609741
1455,-8.877623558044434,-7.359632968902588,-9.140804290771484,-9.964822769165039,-2.910430431365967,-3.177751064300537,-4.424878120422363,-4.695993423461914
1456,-10.519710540771484,-7.859254837036133,-11.59400749206543,-8.964624404907227,-3.177751064300537,-2.910430431365967,-4.695993423461914,-4.424878120422363
1457,-8.877607345581055,-7.3596296310424805,-9.000734329223633,-10.173027038574219,-2.910430431365967,-3.177751064300537,-4.276675224304199,-4.585465431213379
1458,-10.519706726074219,-7.859260082244873,-11.082151412963867,-8.213094711303711,-3.177751064300537,-2.910430431365967,-4.585465431213379,-4.276675224304199
1459,-7.252776145935059,-6.880654335021973,-7.0075178146362305,-6.57755708694458,-3.3669347763061523,-3.611863136291504,-3.588060140609741,-3.6709513664245605
1460,-6.934168815612793,-5.962604522705078,-7.652914047241211,-5.630503177642822,-3.611863136291504,-3.3669347763061523,-3.6709513664245605,-3.588060140609741
1461,-7.252776145935059,-6.880654335021973,-9.967823028564453,-10.35378646850586,-3.3669347763061523,-3.611863136291504,-4.424878120422363,-4.695993423461914
1462,-6.934168815612793,-5.962604522705078,-10.989824295043945,-8.48347282409668,-3.611863136291504,-3.3669347763061523,-4.695993423461914,-4.424878120422363
1463,-7.252776145935059,-6.880654335021973,-10.002569198608398,-10.80278205871582,-3.3669347763061523,-3.611863136291504,-4.276675224304199,-4.585465431213379
1464,-6.934168815612793,-5.962604522705078,-11.294612884521484,-9.350133895874023,-3.611863136291504,-3.3669347763061523,-4.585465431213379,-4.276675224304199
1465,-10.699331283569336,-10.495776176452637,-7.0075178146362305,-6.57755708694458,-3.886687755584717,-4.0817461013793945,-3.588060140609741,-3.6709513664245605
1466,-10.923744201660156,-8.44560432434082,-7.652914047241211,-5.630503177642822,-4.0817461013793945,-3.886687755584717,-3.6709513664245605,-3.588060140609741
1467,-10.699331283569336,-10.495776176452637,-9.967823028564453,-10.35378646850586,-3.886687755584717,-4.0817461013793945,-4.424878120422363,-4.695993423461914
1468,-10.923744201660156,-8.44560432434082,-10.989824295043945,-8.48347282409668,-4.0817461013793945,-3.886687755584717,-4.695993423461914,-4.424878120422363
1469,-10.699331283569336,-10.495776176452637,-10.002569198608398,-10.80278205871582,-3.886687755584717,-4.0817461013793945,-4.276675224304199,-4.585465431213379
1470,-10.923744201660156,-8.44560432434082,-11.294612884521484,-9.350133895874023,-4.0817461013793945,-3.886687755584717,-4.585465431213379,-4.276675224304199
1471,-7.3983683586120605,-7.160146713256836,-7.0075178146362305,-6.57755708694458,-2.910430431365967,-3.177751064300537,-3.588060140609741,-3.6709513664245605
1472,-8.053586959838867,-6.2891435623168945,-7.652914047241211,-5.630503177642822,-3.177751064300537,-2.910430431365967,-3.6709513664245605,-3.588060140609741
1473,-7.39837646484375,-7.1601409912109375,-9.967823028564453,-10.35378646850586,-2.910430431365967,-3.177751064300537,-4.424878120422363,-4.695993423461914
1474,-8.053585052490234,-6.289145469665527,-10.989824295043945,-8.48347282409668,-3.177751064300537,-2.910430431365967,-4.695993423461914,-4.424878120422363
1475,-7.39837646484375,-7.1601409912109375,-10.002569198608398,-10.80278205871582,-2.910430431365967,-3.177751064300537,-4.276675224304199,-4.585465431213379
1476,-8.053585052490234,-6.289145469665527,-11.294612884521484,-9.350133895874023,-3.177751064300537,-2.910430431365967,-4.585465431213379,-4.276675224304199
1477,-6.887358665466309,-5.592852592468262,-6.8688578605651855,-5.1495466232299805,-3.3669347763061523,-3.611863136291504,-3.588060140609741,-3.6709513664245605
1478,-8.764954566955566,-6.334867477416992,-7.251411437988281,-6.5806074142456055,-3.611863136291504,-3.3669347763061523,-3.6709513664245605,-3.588060140609741
1479,-6.887358665466309,-5.592852592468262,-9.42424488067627,-9.699604988098145,-3.3669347763061523,-3.611863136291504,-4.424878120422363,-4.695993423461914
1480,-8.764954566955566,-6.334867477416992,-11.115922927856445,-9.349699020385742,-3.611863136291504,-3.3669347763061523,-4.695993423461914,-4.424878120422363
1481,-6.887358665466309,-5.592852592468262,-8.670162200927734,-9.156632423400879,-3.3669347763061523,-3.611863136291504,-4.276675224304199,-4.585465431213379
1482,-8.764954566955566,-6.334867477416992,-10.741477966308594,-8.662603378295898,-3.611863136291504,-3.3669347763061523,-4.585465431213379,-4.276675224304199
1483,-8.334007263183594,-8.565317153930664,-6.8688578605651855,-5.1495466232299805,-3.886687755584717,-4.0817461013793945,-3.588060140609741,-3.6709513664245605
1484,-10.070162773132324,-9.31395149230957,-7.251411437988281,-6.5806074142456055,-4.0817461013793945,-3.886687755584717,-3.6709513664245605,-3.588060140609741
1485,-8.334007263183594,-8.565317153930664,-9.42424488067627,-9.699604988098145,-3.886687755584717,-4.0817461013793945,-4.424878120422363,-4.695993423461914
1486,-10.070162773132324,-9.31395149230957,-11.115922927856445,-9.349699020385742,-4.0817461013793945,-3.886687755584717,-4.695993423461914,-4.424878120422363
1487,-8.334007263183594,-8.565317153930664,-8.670162200927734,-9.156632423400879,-3.886687755584717,-4.0817461013793945,-4.276675224304199,-4.585465431213379
1488,-10.070162773132324,-9.31395149230957,-10.741477966308594,-8.662603378295898,-4.0817461013793945,-3.886687755584717,-4.585465431213379,-4.276675224304199
1489,-6.6694841384887695,-5.06117582321167,-6.868861198425293,-5.149543762207031,-2.910430431365967,-3.177751064300537,-3.588060140609741,-3.6709513664245605
1490,-8.138143539428711,-6.770862579345703,-7.25142240524292,-6.580615997314453,-3.177751064300537,-2.910430431365967,-3.6709513664245605,-3.588060140609741
1491,-6.6694841384887695,-5.06117582321167,-9.424253463745117,-9.699616432189941,-2.910430431365967,-3.177751064300537,-4.424878120422363,-4.695993423461914
1492,-8.138143539428711,-6.770862579345703,-11.11592960357666,-9.349701881408691,-3.177751064300537,-2.910430431365967,-4.695993423461914,-4.424878120422363
1493,-6.6694841384887695,-5.06117582321167,-8.670166015625,-9.156646728515625,-2.910430431365967,-3.177751064300537,-4.276675224304199,-4.585465431213379
1494,-8.138143539428711,-6.770862579345703,-10.74148178100586,-8.66261100769043,-3.177751064300537,-2.910430431365967,-4.585465431213379,-4.276675224304199
1495,-5.060617446899414,-4.40474271774292,-6.03020715713501,-4.167883396148682,-3.642920732498169,-3.7614810466766357,-3.0696446895599365,-3.135486125946045
1496,-8.029210090637207,-5.354269027709961,-4.684323787689209,-5.580357551574707,-3.7614810466766357,-3.642920732498169,-3.135486125946045,-3.0696446895599365
1497,-5.060617446899414,-4.40474271774292,-7.9835686683654785,-7.971287727355957,-3.642920732498169,-3.7614810466766357,-3.9862327575683594,-4.268759250640869
1498,-8.029210090637207,-5.354269027709961,-9.172000885009766,-8.48425579071045,-3.7614810466766357,-3.642920732498169,-4.268759250640869,-3.9862327575683594
1499,-5.060617446899414,-4.40474271774292,-6.788448810577393,-7.549678802490234,-3.642920732498169,-3.7614810466766357,-4.149819374084473,-4.361027240753174
1500,-8.029210090637207,-5.354269027709961,-8.720251083374023,-8.248981475830078,-3.7614810466766357,-3.642920732498169,-4.361027240753174,-4.149819374084473
1501,-7.107051849365234,-6.601464748382568,-6.03020715713501,-4.167883396148682,-3.3437111377716064,-3.5269460678100586,-3.0696446895599365,-3.135486125946045
1502,-7.513446807861328,-6.381312370300293,-4.684323787689209,-5.580357551574707,-3.5269460678100586,-3.3437111377716064,-3.135486125946045,-3.0696446895599365
1503,-7.107051849365234,-6.601464748382568,-7.9835686683654785,-7.971287727355957,-3.3437111377716064,-3.5269460678100586,-3.9862327575683594,-4.268759250640869
1504,-7.513446807861328,-6.381312370300293,-9.172000885009766,-8.48425579071045,-3.5269460678100586,-3.3437111377716064,-4.268759250640869,-3.9862327575683594
1505,-7.107051849365234,-6.601464748382568,-6.788448810577393,-7.549678802490234,-3.3437111377716064,-3.5269460678100586,-4.149819374084473,-4.361027240753174
1506,-7.513446807861328,-6.381312370300293,-8.720251083374023,-8.248981475830078,-3.5269460678100586,-3.3437111377716064,-4.361027240753174,-4.149819374084473
1507,-6.711626052856445,-5.332518100738525,-6.03020715713501,-4.167883396148682,-2.665959358215332,-2.915726661682129,-3.0696446895599365,-3.135486125946045
1508,-7.073955059051514,-5.39687967300415,-4.684323787689209,-5.580357551574707,-2.915726661682129,-2.665959358215332,-3.135486125946045,-3.0696446895599365
1509,-6.711626052856445,-5.332518100738525,-7.9835686683654785,-7.971287727355957,-2.665959358215332,-2.915726661682129,-3.9862327575683594,-4.268759250640869
1510,-7.073955059051514,-5.39687967300415,-9.172000885009766,-8.48425579071045,-2.915726661682129,-2.665959358215332,-4.268759250640869,-3.9862327575683594
1511,-6.711626052856445,-5.332518100738525,-6.788448810577393,-7.549678802490234,-2.665959358215332,-2.915726661682129,-4.149819374084473,-4.361027240753174
1512,-7.073955059051514,-5.39687967300415,-8.720251083374023,-8.248981475830078,-2.915726661682129,-2.665959358215332,-4.361027240753174,-4.149819374084473
1513,-6.214839458465576,-4.531068325042725,-6.2026448249816895,-4.496939182281494,-3.642920732498169,-3.7614810466766357,-3.0696446895599365,-3.135486125946045
1514,-5.740011215209961,-4.4843339920043945,-6.641653060913086,-4.197281837463379,-3.7614810466766357,-3.642920732498169,-3.135486125946045,-3.0696446895599365
1515,-6.214839458465576,-4.531068325042725,-9.030380249023438,-8.42245864868164,-3.642920732498169,-3.7614810466766357,-3.9862327575683594,-4.268759250640869
1516,-5.740011215209961,-4.4843339920043945,-11.532625198364258,-7.749995231628418,-3.7614810466766357,-3.642920732498169,-4.268759250640869,-3.9862327575683594
1517,-6.214839458465576,-4.531068325042725,-8.909552574157715,-8.216018676757812,-3.642920732498169,-3.7614810466766357,-4.149819374084473,-4.361027240753174
1518,-5.740011215209961,-4.4843339920043945,-10.61026668548584,-7.369854927062988,-3.7614810466766357,-3.642920732498169,-4.361027240753174,-4.149819374084473
1519,-7.822944641113281,-7.322375774383545,-6.2026448249816895,-4.496939182281494,-3.3437111377716064,-3.5269460678100586,-3.0696446895599365,-3.135486125946045
1520,-8.711580276489258,-5.98394775390625,-6.641653060913086,-4.197281837463379,-3.5269460678100586,-3.3437111377716064,-3.135486125946045,-3.0696446895599365
1521,-7.822948932647705,-7.3223795890808105,-9.030379295349121,-8.422439575195312,-3.3437111377716064,-3.5269460678100586,-3.9862327575683594,-4.268759250640869
1522,-8.711572647094727,-5.983948707580566,-11.532632827758789,-7.74999475479126,-3.5269460678100586,-3.3437111377716064,-4.268759250640869,-3.9862327575683594
1523,-7.822948932647705,-7.3223795890808105,-8.909550666809082,-8.216014862060547,-3.3437111377716064,-3.5269460678100586,-4.149819374084473,-4.361027240753174
1524,-8.711572647094727,-5.983948707580566,-10.610261917114258,-7.369860649108887,-3.5269460678100586,-3.3437111377716064,-4.361027240753174,-4.149819374084473
1525,-6.865306854248047,-5.0474443435668945,-6.202651023864746,-4.496938705444336,-2.665959358215332,-2.915726661682129,-3.0696446895599365,-3.135486125946045
1526,-5.563032627105713,-4.308468341827393,-6.64166259765625,-4.1972808837890625,-2.915726661682129,-2.665959358215332,-3.135486125946045,-3.0696446895599365
1527,-6.865306854248047,-5.0474443435668945,-9.030379295349121,-8.422439575195312,-2.665959358215332,-2.915726661682129,-3.9862327575683594,-4.268759250640869
1528,-5.563032627105713,-4.308468341827393,-11.532632827758789,-7.74999475479126,-2.915726661682129,-2.665959358215332,-4.268759250640869,-3.9862327575683594
1529,-6.865306854248047,-5.0474443435668945,-8.909550666809082,-8.216014862060547,-2.665959358215332,-2.915726661682129,-4.149819374084473,-4.361027240753174
1530,-5.563032627105713,-4.308468341827393,-10.610261917114258,-7.369860649108887,-2.915726661682129,-2.665959358215332,-4.361027240753174,-4.149819374084473
1531,-6.146492004394531,-5.907868385314941,-5.898707389831543,-6.813235759735107,-3.642920732498169,-3.7614810466766357,-3.0696446895599365,-3.135486125946045
1532,-7.879219055175781,-5.08082389831543,-7.148800373077393,-4.437412261962891,-3.7614810466766357,-3.642920732498169,-3.135486125946045,-3.0696446895599365
1533,-6.146492004394531,-5.907868385314941,-9.851552963256836,-10.831201553344727,-3.642920732498169,-3.7614810466766357,-3.9862327575683594,-4.268759250640869
1534,-7.879219055175781,-5.08082389831543,-11.616395950317383,-8.826897621154785,-3.7614810466766357,-3.642920732498169,-4.268759250640869,-3.9862327575683594
1535,-6.146492004394531,-5.907868385314941,-9.358389854431152,-9.810773849487305,-3.642920732498169,-3.7614810466766357,-4.149819374084473,-4.361027240753174
1536,-7.879219055175781,-5.08082389831543,-10.771785736083984,-8.344066619873047,-3.7614810466766357,-3.642920732498169,-4.361027240753174,-4.149819374084473
1537,-8.192867279052734,-10.516733169555664,-5.898707389831543,-6.813235759735107,-3.3437111377716064,-3.5269460678100586,-3.0696446895599365,-3.135486125946045
1538,-11.125548362731934,-7.74051570892334,-7.148800373077393,-4.437412261962891,-3.5269460678100586,-3.3437111377716064,-3.135486125946045,-3.0696446895599365
1539,-8.192867279052734,-10.516733169555664,-9.851552963256836,-10.831201553344727,-3.3437111377716064,-3.5269460678100586,-3.9862327575683594,-4.268759250640869
1540,-11.125548362731934,-7.74051570892334,-11.616395950317383,-8.826897621154785,-3.5269460678100586,-3.3437111377716064,-4.268759250640869,-3.9862327575683594
1541,-8.192867279052734,-10.516733169555664,-9.358389854431152,-9.810773849487305,-3.3437111377716064,-3.5269460678100586,-4.149819374084473,-4.361027240753174
1542,-11.125548362731934,-7.74051570892334,-10.771785736083984,-8.344066619873047,-3.5269460678100586,-3.3437111377716064,-4.361027240753174,-4.149819374084473
1543,-5.800983905792236,-5.461561679840088,-5.898707389831543,-6.813235759735107,-2.665959358215332,-2.915726661682129,-3.0696446895599365,-3.135486125946045
1544,-7.047529220581055,-4.584866046905518,-7.148800373077393,-4.437412261962891,-2.915726661682129,-2.665959358215332,-3.135486125946045,-3.0696446895599365
1545,-5.800983905792236,-5.461561679840088,-9.851552963256836,-10.831201553344727,-2.665959358215332,-2.915726661682129,-3.9862327575683594,-4.268759250640869
1546,-7.047529220581055,-4.584866046905518,-11.616395950317383,-8.826897621154785,-2.915726661682129,-2.665959358215332,-4.268759250640869,-3.9862327575683594
1547,-5.800983905792236,-5.461561679840088,-9.358389854431152,-9.810773849487305,-2.665959358215332,-2.915726661682129,-4.149819374084473,-4.361027240753174
1548,-7.047529220581055,-4.584866046905518,-10.771785736083984,-8.344066619873047,-2.915726661682129,-2.665959358215332,-4.361027240753174,-4.149819374084473
1549,-7.221034526824951,-5.816883087158203,-4.96354341506958,-4.323322772979736,-3.642920732498169,-3.7614810466766357,-3.0696446895599365,-3.135486125946045
1550,-8.828363418579102,-6.771127700805664,-6.897565841674805,-5.234806537628174,-3.7614810466766357,-3.642920732498169,-3.135486125946045,-3.0696446895599365
1551,-7.221034526824951,-5.816883087158203,-8.527425765991211,-8.274394035339355,-3.642920732498169,-3.7614810466766357,-3.9862327575683594,-4.268759250640869
1552,-8.828363418579102,-6.771127700805664,-10.65827751159668,-7.194293975830078,-3.7614810466766357,-3.642920732498169,-4.268759250640869,-3.9862327575683594
1553,-7.2210373878479,-5.816890716552734,-8.701945304870605,-8.669941902160645,-3.642920732498169,-3.7614810466766357,-4.149819374084473,-4.361027240753174
1554,-8.828350067138672,-6.771111011505127,-10.3820219039917,-8.006280899047852,-3.7614810466766357,-3.642920732498169,-4.361027240753174,-4.149819374084473
1555,-6.531726837158203,-7.403409004211426,-4.963547706604004,-4.3233256340026855,-3.3437111377716064,-3.5269460678100586,-3.0696446895599365,-3.135486125946045
1556,-8.33978271484375,-6.584555625915527,-6.897540092468262,-5.234807968139648,-3.5269460678100586,-3.3437111377716064,-3.135486125946045,-3.0696446895599365
1557,-6.531726837158203,-7.403409004211426,-8.52742862701416,-8.274404525756836,-3.3437111377716064,-3.5269460678100586,-3.9862327575683594,-4.268759250640869
1558,-8.33978271484375,-6.584555625915527,-10.65827751159668,-7.194295883178711,-3.5269460678100586,-3.3437111377716064,-4.268759250640869,-3.9862327575683594
1559,-6.531726837158203,-7.403409004211426,-8.701945304870605,-8.669941902160645,-3.3437111377716064,-3.5269460678100586,-4.149819374084473,-4.361027240753174
1560,-8.33978271484375,-6.584555625915527,-10.3820219039917,-8.006280899047852,-3.5269460678100586,-3.3437111377716064,-4.361027240753174,-4.149819374084473
1561,-6.214116096496582,-5.169734477996826,-4.963547706604004,-4.3233256340026855,-2.665959358215332,-2.915726661682129,-3.0696446895599365,-3.135486125946045
1562,-7.230920314788818,-6.2039408683776855,-6.897540092468262,-5.234807968139648,-2.915726661682129,-2.665959358215332,-3.135486125946045,-3.0696446895599365
1563,-6.214116096496582,-5.169734477996826,-8.52742862701416,-8.274404525756836,-2.665959358215332,-2.915726661682129,-3.9862327575683594,-4.268759250640869
1564,-7.230920314788818,-6.2039408683776855,-10.65827751159668,-7.194295883178711,-2.915726661682129,-2.665959358215332,-4.268759250640869,-3.9862327575683594
1565,-6.214116096496582,-5.169734477996826,-8.701945304870605,-8.669941902160645,-2.665959358215332,-2.915726661682129,-4.149819374084473,-4.361027240753174
1566,-7.230920314788818,-6.2039408683776855,-10.3820219039917,-8.006280899047852,-2.915726661682129,-2.665959358215332,-4.361027240753174,-4.149819374084473
1567,-6.686461448669434,-5.88275146484375,-5.978364944458008,-5.025421619415283,-3.642920732498169,-3.7614810466766357,-3.0696446895599365,-3.135486125946045
1568,-6.730490684509277,-6.287096977233887,-6.037158012390137,-5.990809917449951,-3.7614810466766357,-3.642920732498169,-3.135486125946045,-3.0696446895599365
1569,-6.686452865600586,-5.882758617401123,-9.823887825012207,-9.466607093811035,-3.642920732498169,-3.7614810466766357,-3.9862327575683594,-4.268759250640869
1570,-6.7304863929748535,-6.287103176116943,-10.627580642700195,-8.986644744873047,-3.7614810466766357,-3.642920732498169,-4.268759250640869,-3.9862327575683594
1571,-6.686452865600586,-5.882758617401123,-8.750608444213867,-9.001204490661621,-3.642920732498169,-3.7614810466766357,-4.149819374084473,-4.361027240753174
1572,-6.7304863929748535,-6.287103176116943,-10.049809455871582,-8.520214080810547,-3.7614810466766357,-3.642920732498169,-4.361027240753174,-4.149819374084473
1573,-7.5503249168396,-6.893152236938477,-5.978387355804443,-5.025434494018555,-3.3437111377716064,-3.5269460678100586,-3.0696446895599365,-3.135486125946045
1574,-7.99586820602417,-6.661161422729492,-6.037146091461182,-5.990821361541748,-3.5269460678100586,-3.3437111377716064,-3.135486125946045,-3.0696446895599365
1575,-7.5503249168396,-6.893152236938477,-9.823887825012207,-9.466607093811035,-3.3437111377716064,-3.5269460678100586,-3.9862327575683594,-4.268759250640869
1576,-7.99586820602417,-6.661161422729492,-10.627580642700195,-8.986644744873047,-3.5269460678100586,-3.3437111377716064,-4.268759250640869,-3.9862327575683594
1577,-7.5503249168396,-6.893152236938477,-8.750608444213867,-9.001204490661621,-3.3437111377716064,-3.5269460678100586,-4.149819374084473,-4.361027240753174
1578,-7.99586820602417,-6.661161422729492,-10.049809455871582,-8.520214080810547,-3.5269460678100586,-3.3437111377716064,-4.361027240753174,-4.149819374084473
1579,-7.187968730926514,-6.799907207489014,-5.978387355804443,-5.025434494018555,-2.665959358215332,-2.915726661682129,-3.0696446895599365,-3.135486125946045
1580,-7.157258033752441,-6.014822483062744,-6.037146091461182,-5.990821361541748,-2.915726661682129,-2.665959358215332,-3.135486125946045,-3.0696446895599365
1581,-7.187968730926514,-6.799907207489014,-9.823887825012207,-9.466607093811035,-2.665959358215332,-2.915726661682129,-3.9862327575683594,-4.268759250640869
1582,-7.157258033752441,-6.014822483062744,-10.627580642700195,-8.986644744873047,-2.915726661682129,-2.665959358215332,-4.268759250640869,-3.9862327575683594
1583,-7.187968730926514,-6.799907207489014,-8.750608444213867,-9.001204490661621,-2.665959358215332,-2.915726661682129,-4.149819374084473,-4.361027240753174
1584,-7.157258033752441,-6.014822483062744,-10.049809455871582,-8.520214080810547,-2.915726661682129,-2.665959358215332,-4.361027240753174,-4.149819374084473
1585,-5.890961170196533,-5.2853522300720215,-5.5879411697387695,-6.115179061889648,-3.642920732498169,-3.7614810466766357,-3.0696446895599365,-3.135486125946045
1586,-7.14020299911499,-5.565977096557617,-7.925595760345459,-5.50068473815918,-3.7614810466766357,-3.642920732498169,-3.135486125946045,-3.0696446895599365
1587,-5.890961170196533,-5.2853522300720215,-8.137594223022461,-8.895835876464844,-3.642920732498169,-3.7614810466766357,-3.9862327575683594,-4.268759250640869
1588,-7.14020299911499,-5.565977096557617,-10.501955032348633,-7.956239700317383,-3.7614810466766357,-3.642920732498169,-4.268759250640869,-3.9862327575683594
1589,-5.890961170196533,-5.2853522300720215,-7.867579936981201,-8.900662422180176,-3.642920732498169,-3.7614810466766357,-4.149819374084473,-4.361027240753174
1590,-7.14020299911499,-5.565977096557617,-10.004440307617188,-7.4149394035339355,-3.7614810466766357,-3.642920732498169,-4.361027240753174,-4.149819374084473
1591,-8.642669677734375,-9.182840347290039,-5.5879411697387695,-6.115179061889648,-3.3437111377716064,-3.5269460678100586,-3.0696446895599365,-3.135486125946045
1592,-10.79731559753418,-8.502962112426758,-7.925595760345459,-5.50068473815918,-3.5269460678100586,-3.3437111377716064,-3.135486125946045,-3.0696446895599365
1593,-8.642669677734375,-9.182840347290039,-8.137594223022461,-8.895835876464844,-3.3437111377716064,-3.5269460678100586,-3.9862327575683594,-4.268759250640869
1594,-10.79731559753418,-8.502962112426758,-10.501955032348633,-7.956239700317383,-3.5269460678100586,-3.3437111377716064,-4.268759250640869,-3.9862327575683594
1595,-8.642669677734375,-9.182840347290039,-7.867579936981201,-8.900662422180176,-3.3437111377716064,-3.5269460678100586,-4.149819374084473,-4.361027240753174
1596,-10.79731559753418,-8.502962112426758,-10.004440307617188,-7.4149394035339355,-3.5269460678100586,-3.3437111377716064,-4.361027240753174,-4.149819374084473
1597,-6.069149971008301,-5.349792957305908,-5.5879411697387695,-6.115179061889648,-2.665959358215332,-2.915726661682129,-3.0696446895599365,-3.135486125946045
1598,-6.781781196594238,-5.633034706115723,-7.925595760345459,-5.50068473815918,-2.915726661682129,-2.665959358215332,-3.135486125946045,-3.0696446895599365
1599,-6.069149971008301,-5.349792957305908,-8.137594223022461,-8.895835876464844,-2.665959358215332,-2.915726661682129,-3.9862327575683594,-4.268759250640869
