idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
8999,-2.704453945159912,-2.7231101989746094,-3.6089558601379395,-3.4887218475341797,-5.055367469787598,-4.184518814086914,-5.514917850494385,-4.4304962158203125,-5.312262058258057,-5.2950334548950195,-3.0830237865448,-3.095461368560791,-4.2893595695495605,-4.209203720092773
9000,-3.6499595642089844,-2.561258316040039,-3.8562989234924316,-2.9313735961914062,-4.184518814086914,-5.055367469787598,-4.4304962158203125,-5.514917850494385,-5.308417320251465,-4.869657039642334,-3.6387009620666504,-2.912899971008301,-4.277302265167236,-3.6606853008270264
9001,-3.166774034500122,-3.1158571243286133,-3.239673137664795,-3.0350160598754883,-4.0258684158325195,-3.0377509593963623,-4.2178955078125,-3.1190457344055176,-5.764833927154541,-4.85683536529541,-2.325144052505493,-2.3025143146514893,-4.344325065612793,-4.2273783683776855
9002,-3.6275506019592285,-2.6512417793273926,-3.2286934852600098,-2.5922226905822754,-3.0377509593963623,-4.0258684158325195,-3.1190457344055176,-4.2178955078125,-5.584972381591797,-4.763604164123535,-2.616398811340332,-2.182483673095703,-4.255106449127197,-3.8914082050323486
9003,-3.166774034500122,-3.1158571243286133,-3.9948654174804688,-3.5574584007263184,-4.0258684158325195,-3.0377509593963623,-5.199630260467529,-4.195766925811768,-5.764833927154541,-5.136204719543457,-2.325144052505493,-2.3025143146514893,-3.4962031841278076,-3.321240186691284
9004,-3.6275506019592285,-2.6512417793273926,-3.6129133701324463,-3.4215598106384277,-3.0377509593963623,-4.0258684158325195,-4.195766925811768,-5.199630260467529,-5.584972381591797,-5.261414051055908,-2.616398811340332,-2.182483673095703,-3.182178020477295,-3.1056365966796875
9005,-3.166774034500122,-3.1158571243286133,-3.6849613189697266,-3.678525924682617,-4.0258684158325195,-3.0377509593963623,-4.619690895080566,-3.8925282955169678,-5.764833927154541,-5.364194393157959,-2.325144052505493,-2.3025143146514893,-4.013038635253906,-4.009361267089844
9006,-3.6275506019592285,-2.6512417793273926,-3.8282854557037354,-2.9339418411254883,-3.0377509593963623,-4.0258684158325195,-3.8925282955169678,-4.619690895080566,-5.584972381591797,-5.215385437011719,-2.616398811340332,-2.182483673095703,-4.033964157104492,-3.5229105949401855
9007,-3.166774034500122,-3.1158571243286133,-3.6089558601379395,-3.4887218475341797,-4.0258684158325195,-3.0377509593963623,-5.514917850494385,-4.4304962158203125,-5.764833927154541,-5.2950334548950195,-2.325144052505493,-2.3025143146514893,-4.2893595695495605,-4.209203720092773
9008,-3.6275506019592285,-2.6512417793273926,-3.8562989234924316,-2.9313735961914062,-3.0377509593963623,-4.0258684158325195,-4.4304962158203125,-5.514917850494385,-5.584972381591797,-4.869657039642334,-2.616398811340332,-2.182483673095703,-4.277302265167236,-3.6606853008270264
9009,-3.051872968673706,-3.6531882286071777,-3.239673137664795,-3.0350160598754883,-3.769221305847168,-3.5999045372009277,-4.2178955078125,-3.1190457344055176,-5.846923828125,-4.85683536529541,-2.940201759338379,-3.240859270095825,-4.344325065612793,-4.2273783683776855
9010,-3.9739153385162354,-2.9252891540527344,-3.2286934852600098,-2.5922226905822754,-3.5999045372009277,-3.769221305847168,-3.1190457344055176,-4.2178955078125,-6.030783653259277,-4.763604164123535,-3.4213931560516357,-2.8970799446105957,-4.255106449127197,-3.8914082050323486
9011,-3.051872968673706,-3.6531882286071777,-3.9948654174804688,-3.5574584007263184,-3.769221305847168,-3.5999045372009277,-5.199630260467529,-4.195766925811768,-5.846923828125,-5.136204719543457,-2.940201759338379,-3.240859270095825,-3.4962031841278076,-3.321240186691284
9012,-3.9739153385162354,-2.9252891540527344,-3.6129133701324463,-3.4215598106384277,-3.5999045372009277,-3.769221305847168,-4.195766925811768,-5.199630260467529,-6.030783653259277,-5.261414051055908,-3.4213931560516357,-2.8970799446105957,-3.182178020477295,-3.1056365966796875
9013,-3.051872968673706,-3.6531882286071777,-3.6849613189697266,-3.678525924682617,-3.769221305847168,-3.5999045372009277,-4.619690895080566,-3.8925282955169678,-5.846923828125,-5.364194393157959,-2.940201759338379,-3.240859270095825,-4.013038635253906,-4.009361267089844
9014,-3.9739153385162354,-2.9252891540527344,-3.8282854557037354,-2.9339418411254883,-3.5999045372009277,-3.769221305847168,-3.8925282955169678,-4.619690895080566,-6.030783653259277,-5.215385437011719,-3.4213931560516357,-2.8970799446105957,-4.033964157104492,-3.5229105949401855
