idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
1,-2.6021933555603027,-2.292682647705078,-2.6030116081237793,-2.3762691020965576,-4.152349472045898,-4.126412391662598,-2.8907954692840576,-3.0613608360290527,-5.174050331115723,-5.0617499351501465,-3.0269975662231445,-2.820657253265381,-4.202334403991699,-4.07276725769043
2,-2.816328287124634,-2.240879535675049,-3.0049901008605957,-2.32725191116333,-4.126412391662598,-4.152349472045898,-3.0613608360290527,-2.8907954692840576,-5.458150386810303,-5.116590976715088,-2.994652509689331,-2.611020088195801,-4.319909572601318,-3.9326305389404297
3,-2.6021933555603027,-2.292682647705078,-3.408201217651367,-3.749598503112793,-4.152349472045898,-4.126412391662598,-3.931823253631592,-3.9923293590545654,-5.174050331115723,-5.57775354385376,-3.0269975662231445,-2.820657253265381,-2.833183526992798,-2.9697425365448
4,-2.816328287124634,-2.240879535675049,-3.526296377182007,-2.915877342224121,-4.126412391662598,-4.152349472045898,-3.9923293590545654,-3.931823253631592,-5.458150386810303,-5.419074535369873,-2.994652509689331,-2.611020088195801,-2.746875047683716,-2.5027072429656982
5,-2.6021933555603027,-2.292682647705078,-3.116598606109619,-3.2854385375976562,-4.152349472045898,-4.126412391662598,-3.8183796405792236,-3.9258556365966797,-5.174050331115723,-5.6257452964782715,-3.0269975662231445,-2.820657253265381,-3.517733573913574,-3.6142139434814453
6,-2.816328287124634,-2.240879535675049,-3.3814377784729004,-2.594813346862793,-4.126412391662598,-4.152349472045898,-3.9258556365966797,-3.8183796405792236,-5.458150386810303,-5.567410469055176,-2.994652509689331,-2.611020088195801,-3.4502756595611572,-3.0007760524749756
7,-2.6021933555603027,-2.292682647705078,-2.811326026916504,-3.1242904663085938,-4.152349472045898,-4.126412391662598,-3.436342477798462,-3.5077548027038574,-5.174050331115723,-5.354424953460693,-3.0269975662231445,-2.820657253265381,-3.7838268280029297,-3.9924697875976562
8,-2.816328287124634,-2.240879535675049,-3.1248254776000977,-2.489265203475952,-4.126412391662598,-4.152349472045898,-3.5077548027038574,-3.436342477798462,-5.458150386810303,-5.333343982696533,-2.994652509689331,-2.611020088195801,-3.6773886680603027,-3.253681182861328
9,-3.4868948459625244,-3.4312520027160645,-2.6030116081237793,-2.3762691020965576,-3.2940022945404053,-3.459437370300293,-2.8907954692840576,-3.0613608360290527,-6.146094799041748,-5.0617499351501465,-2.3872909545898438,-2.3625612258911133,-4.202334403991699,-4.07276725769043
10,-3.892650604248047,-2.942838191986084,-3.0049901008605957,-2.32725191116333,-3.459437370300293,-3.2940022945404053,-3.0613608360290527,-2.8907954692840576,-5.9812822341918945,-5.116590976715088,-2.511094331741333,-2.0889556407928467,-4.319909572601318,-3.9326305389404297
11,-3.4868948459625244,-3.4312520027160645,-3.408201217651367,-3.749598503112793,-3.2940022945404053,-3.459437370300293,-3.931823253631592,-3.9923293590545654,-6.146094799041748,-5.57775354385376,-2.3872909545898438,-2.3625612258911133,-2.833183526992798,-2.9697425365448
12,-3.892650604248047,-2.942838191986084,-3.526296377182007,-2.915877342224121,-3.459437370300293,-3.2940022945404053,-3.9923293590545654,-3.931823253631592,-5.9812822341918945,-5.419074535369873,-2.511094331741333,-2.0889556407928467,-2.746875047683716,-2.5027072429656982
13,-3.4868948459625244,-3.4312520027160645,-3.116598606109619,-3.2854385375976562,-3.2940022945404053,-3.459437370300293,-3.8183796405792236,-3.9258556365966797,-6.146094799041748,-5.6257452964782715,-2.3872909545898438,-2.3625612258911133,-3.517733573913574,-3.6142139434814453
