idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
896,-3.625175952911377,-3.087794780731201,-3.449676036834717,-2.81484317779541,-3.8969297409057617,-4.049102783203125,-4.113465309143066,-3.9426827430725098,-4.319435119628906,-3.784912586212158,-2.228839159011841,-2.0138866901397705,-3.7715985774993896,-3.348376750946045
897,-3.0912833213806152,-2.4341702461242676,-3.165444850921631,-2.817563056945801,-3.8226072788238525,-3.8208718299865723,-3.127387523651123,-2.9881935119628906,-3.8230443000793457,-3.365185499191284,-3.1730871200561523,-2.7350118160247803,-4.496491432189941,-4.297701835632324
898,-2.8109371662139893,-2.170302391052246,-3.145765781402588,-2.5067930221557617,-3.8208718299865723,-3.8226072788238525,-2.9881935119628906,-3.127387523651123,-3.8764500617980957,-3.52555251121521,-2.9831340312957764,-2.556044101715088,-4.567389488220215,-4.202261924743652
899,-3.0912833213806152,-2.4341702461242676,-3.6118736267089844,-3.1820948123931885,-3.8226072788238525,-3.8208718299865723,-4.440865516662598,-4.581259727478027,-3.8230443000793457,-3.7839202880859375,-3.1730871200561523,-2.7350118160247803,-2.8407366275787354,-2.668825149536133
900,-2.8109371662139893,-2.170302391052246,-3.6622915267944336,-3.143881320953369,-3.8208718299865723,-3.8226072788238525,-4.581259727478027,-4.440865516662598,-3.8764500617980957,-3.5995137691497803,-2.9831340312957764,-2.556044101715088,-2.8487813472747803,-2.6414170265197754
901,-3.0912833213806152,-2.4341702461242676,-3.7581324577331543,-3.2222132682800293,-3.8226072788238525,-3.8208718299865723,-4.14582633972168,-4.041540622711182,-3.8230443000793457,-3.7222893238067627,-3.1730871200561523,-2.7350118160247803,-3.8585309982299805,-3.5522913932800293
902,-2.8109371662139893,-2.170302391052246,-3.654751777648926,-3.288942813873291,-3.8208718299865723,-3.8226072788238525,-4.041540622711182,-4.14582633972168,-3.8764500617980957,-3.6670849323272705,-2.9831340312957764,-2.556044101715088,-3.871997117996216,-3.662963390350342
903,-3.0912833213806152,-2.4341702461242676,-3.614464282989502,-3.1014463901519775,-3.8226072788238525,-3.8208718299865723,-3.9640636444091797,-4.201175689697266,-3.8230443000793457,-3.5757157802581787,-3.1730871200561523,-2.7350118160247803,-4.320465087890625,-3.9784533977508545
904,-2.8109371662139893,-2.170302391052246,-3.626082420349121,-3.223079204559326,-3.8208718299865723,-3.8226072788238525,-4.201175689697266,-3.9640636444091797,-3.8764500617980957,-3.5678117275238037,-2.9831340312957764,-2.556044101715088,-4.334822654724121,-4.0661540031433105
905,-3.4849448204040527,-3.1533308029174805,-3.165444850921631,-2.817563056945801,-3.605039119720459,-3.7629573345184326,-3.127387523651123,-2.9881935119628906,-4.540628910064697,-3.365185499191284,-2.4027743339538574,-2.2553906440734863,-4.496491432189941,-4.297701835632324
906,-3.547760248184204,-2.7428383827209473,-3.145765781402588,-2.5067930221557617,-3.7629573345184326,-3.605039119720459,-2.9881935119628906,-3.127387523651123,-4.449686527252197,-3.52555251121521,-2.4092042446136475,-2.0514612197875977,-4.567389488220215,-4.202261924743652
907,-3.4849448204040527,-3.1533308029174805,-3.6118736267089844,-3.1820948123931885,-3.605039119720459,-3.7629573345184326,-4.440865516662598,-4.581259727478027,-4.540628910064697,-3.7839202880859375,-2.4027743339538574,-2.2553906440734863,-2.8407366275787354,-2.668825149536133
908,-3.547760248184204,-2.7428383827209473,-3.6622915267944336,-3.143881320953369,-3.7629573345184326,-3.605039119720459,-4.581259727478027,-4.440865516662598,-4.449686527252197,-3.5995137691497803,-2.4092042446136475,-2.0514612197875977,-2.8487813472747803,-2.6414170265197754
