idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
1091,-7.733369827270508,-6.616302490234375,-10.064847946166992,-10.898019790649414,-3.194485664367676,-3.365358352661133,-4.416019916534424,-5.345813274383545,-9.202901840209961,-7.46320104598999,-11.090353965759277,-10.34564208984375,-8.681502342224121,-9.014771461486816
1092,-6.610895156860352,-5.911508083343506,-12.006614685058594,-10.190921783447266,-3.365358352661133,-3.194485664367676,-5.345813274383545,-4.416019916534424,-8.744609832763672,-7.81697416305542,-11.30428695678711,-10.838029861450195,-9.786958694458008,-9.060681343078613
1093,-7.733369827270508,-6.616302490234375,-9.847740173339844,-9.074138641357422,-3.194485664367676,-3.365358352661133,-4.326138496398926,-4.603384017944336,-9.202901840209961,-8.425493240356445,-11.090353965759277,-10.34564208984375,-10.012362480163574,-9.570303916931152
1094,-6.610895156860352,-5.911508083343506,-10.475788116455078,-9.662724494934082,-3.365358352661133,-3.194485664367676,-4.603384017944336,-4.326138496398926,-8.744609832763672,-9.394502639770508,-11.30428695678711,-10.838029861450195,-10.805723190307617,-10.341116905212402
1095,-7.733369827270508,-6.616302490234375,-8.985979080200195,-8.282361030578613,-3.194485664367676,-3.365358352661133,-4.175884246826172,-4.522829055786133,-9.202901840209961,-7.993658542633057,-11.090353965759277,-10.34564208984375,-11.918785095214844,-11.449705123901367
1096,-6.610895156860352,-5.911508083343506,-9.844511985778809,-9.129415512084961,-3.365358352661133,-3.194485664367676,-4.522829055786133,-4.175884246826172,-8.744609832763672,-9.352645874023438,-11.30428695678711,-10.838029861450195,-12.87629222869873,-12.399561882019043
1097,-7.467000484466553,-8.379039764404297,-6.493325710296631,-5.606478691101074,-3.1707377433776855,-3.582444190979004,-3.2138798236846924,-3.513960599899292,-9.805191040039062,-5.877616882324219,-7.12066125869751,-7.526011943817139,-10.112879753112793,-9.606109619140625
1098,-8.392020225524902,-6.896585464477539,-7.105354309082031,-5.846282482147217,-3.582444190979004,-3.1707377433776855,-3.513960599899292,-3.2138798236846924,-10.932875633239746,-6.984991550445557,-7.14072847366333,-6.476091384887695,-10.889497756958008,-10.170027732849121
1099,-7.467000484466553,-8.379039764404297,-10.064847946166992,-10.898019790649414,-3.1707377433776855,-3.582444190979004,-4.416019916534424,-5.345813274383545,-9.805191040039062,-7.46320104598999,-7.12066125869751,-7.526011943817139,-8.681502342224121,-9.014771461486816
1100,-8.392020225524902,-6.896585464477539,-12.006614685058594,-10.190921783447266,-3.582444190979004,-3.1707377433776855,-5.345813274383545,-4.416019916534424,-10.932875633239746,-7.81697416305542,-7.14072847366333,-6.476091384887695,-9.786958694458008,-9.060681343078613
1101,-7.467000484466553,-8.379039764404297,-9.847740173339844,-9.074138641357422,-3.1707377433776855,-3.582444190979004,-4.326138496398926,-4.603384017944336,-9.805191040039062,-8.425493240356445,-7.12066125869751,-7.526011943817139,-10.012362480163574,-9.570303916931152
1102,-8.392020225524902,-6.896585464477539,-10.475788116455078,-9.662724494934082,-3.582444190979004,-3.1707377433776855,-4.603384017944336,-4.326138496398926,-10.932875633239746,-9.394502639770508,-7.14072847366333,-6.476091384887695,-10.805723190307617,-10.341116905212402
1103,-7.467000484466553,-8.379039764404297,-8.985979080200195,-8.282361030578613,-3.1707377433776855,-3.582444190979004,-4.175884246826172,-4.522829055786133,-9.805191040039062,-7.993658542633057,-7.12066125869751,-7.526011943817139,-11.918785095214844,-11.449705123901367
1104,-8.392020225524902,-6.896585464477539,-9.844511985778809,-9.129415512084961,-3.582444190979004,-3.1707377433776855,-4.522829055786133,-4.175884246826172,-10.932875633239746,-9.352645874023438,-7.14072847366333,-6.476091384887695,-12.87629222869873,-12.399561882019043
1105,-8.763189315795898,-8.630170822143555,-6.493325710296631,-5.606478691101074,-3.557183265686035,-3.5221352577209473,-3.2138798236846924,-3.513960599899292,-9.197776794433594,-5.877616882324219,-9.92020034790039,-9.853691101074219,-10.112879753112793,-9.606109619140625
1106,-9.591899871826172,-8.926790237426758,-7.105354309082031,-5.846282482147217,-3.5221352577209473,-3.557183265686035,-3.513960599899292,-3.2138798236846924,-8.929892539978027,-6.984991550445557,-10.11044692993164,-9.777892112731934,-10.889497756958008,-10.170027732849121
1107,-8.763189315795898,-8.630170822143555,-10.064847946166992,-10.898019790649414,-3.557183265686035,-3.5221352577209473,-4.416019916534424,-5.345813274383545,-9.197776794433594,-7.46320104598999,-9.92020034790039,-9.853691101074219,-8.681502342224121,-9.014771461486816
1108,-9.591899871826172,-8.926790237426758,-12.006614685058594,-10.190921783447266,-3.5221352577209473,-3.557183265686035,-5.345813274383545,-4.416019916534424,-8.929892539978027,-7.81697416305542,-10.11044692993164,-9.777892112731934,-9.786958694458008,-9.060681343078613
1109,-8.763189315795898,-8.630170822143555,-9.847740173339844,-9.074138641357422,-3.557183265686035,-3.5221352577209473,-4.326138496398926,-4.603384017944336,-9.197776794433594,-8.425493240356445,-9.92020034790039,-9.853691101074219,-10.012362480163574,-9.570303916931152
1110,-9.591899871826172,-8.926790237426758,-10.475788116455078,-9.662724494934082,-3.5221352577209473,-3.557183265686035,-4.603384017944336,-4.326138496398926,-8.929892539978027,-9.394502639770508,-10.11044692993164,-9.777892112731934,-10.805723190307617,-10.341116905212402
1111,-8.763189315795898,-8.630170822143555,-8.985979080200195,-8.282361030578613,-3.557183265686035,-3.5221352577209473,-4.175884246826172,-4.522829055786133,-9.197776794433594,-7.993658542633057,-9.92020034790039,-9.853691101074219,-11.918785095214844,-11.449705123901367
1112,-9.591899871826172,-8.926790237426758,-9.844511985778809,-9.129415512084961,-3.5221352577209473,-3.557183265686035,-4.522829055786133,-4.175884246826172,-8.929892539978027,-9.352645874023438,-10.11044692993164,-9.777892112731934,-12.87629222869873,-12.399561882019043
