idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
37,-2.693917751312256,-2.143387794494629,-3.925462007522583,-4.103122234344482,-3.5435304641723633,-3.7775256633758545,-4.268218994140625,-4.532461643218994,-5.529378414154053,-5.985083103179932,-3.0245447158813477,-2.657524585723877,-3.9907162189483643,-4.0922369956970215
38,-2.8261470794677734,-1.7351760864257812,-4.444199562072754,-3.2870070934295654,-3.7775256633758545,-3.5435304641723633,-4.532461643218994,-4.268218994140625,-5.01495361328125,-5.362313747406006,-3.057900905609131,-2.3305869102478027,-4.15131139755249,-3.490058422088623
39,-2.693917751312256,-2.143387794494629,-3.744957447052002,-3.9447929859161377,-3.5435304641723633,-3.7775256633758545,-4.144298076629639,-4.570529937744141,-5.529378414154053,-5.84103536605835,-3.0245447158813477,-2.657524585723877,-4.371410369873047,-4.504633903503418
40,-2.8261470794677734,-1.7351760864257812,-4.341235160827637,-3.162558078765869,-3.7775256633758545,-3.5435304641723633,-4.570529937744141,-4.144298076629639,-5.01495361328125,-5.077833652496338,-3.057900905609131,-2.3305869102478027,-4.6449103355407715,-3.8591256141662598
41,-3.317352533340454,-2.3847897052764893,-2.6904895305633545,-2.243626832962036,-3.7824010848999023,-3.962696075439453,-3.4893364906311035,-3.6481921672821045,-6.664961338043213,-4.384260654449463,-2.147352933883667,-1.7328803539276123,-4.706340789794922,-4.450990676879883
42,-3.6322059631347656,-2.52192759513855,-3.0273051261901855,-1.9552123546600342,-3.962696075439453,-3.7824010848999023,-3.6481921672821045,-3.4893364906311035,-6.035526752471924,-4.024481296539307,-2.374354362487793,-1.8808971643447876,-4.674333095550537,-4.061708450317383
43,-3.317352533340454,-2.3847897052764893,-4.257201671600342,-4.298908233642578,-3.7824010848999023,-3.962696075439453,-4.522968292236328,-4.904758930206299,-6.664961338043213,-6.282005310058594,-2.147352933883667,-1.7328803539276123,-2.977510929107666,-2.9941937923431396
44,-3.6322059631347656,-2.52192759513855,-4.55764627456665,-3.521045207977295,-3.962696075439453,-3.7824010848999023,-4.904758930206299,-4.522968292236328,-6.035526752471924,-5.835137367248535,-2.374354362487793,-1.8808971643447876,-3.1259677410125732,-2.711327314376831
45,-3.317352533340454,-2.3847897052764893,-3.925462007522583,-4.103122234344482,-3.7824010848999023,-3.962696075439453,-4.268218994140625,-4.532461643218994,-6.664961338043213,-5.985083103179932,-2.147352933883667,-1.7328803539276123,-3.9907162189483643,-4.0922369956970215
46,-3.6322059631347656,-2.52192759513855,-4.444199562072754,-3.2870070934295654,-3.962696075439453,-3.7824010848999023,-4.532461643218994,-4.268218994140625,-6.035526752471924,-5.362313747406006,-2.374354362487793,-1.8808971643447876,-4.15131139755249,-3.490058422088623
47,-3.317352533340454,-2.3847897052764893,-3.744957447052002,-3.9447929859161377,-3.7824010848999023,-3.962696075439453,-4.144298076629639,-4.570529937744141,-6.664961338043213,-5.84103536605835,-2.147352933883667,-1.7328803539276123,-4.371410369873047,-4.504633903503418
48,-3.6322059631347656,-2.52192759513855,-4.341235160827637,-3.162558078765869,-3.962696075439453,-3.7824010848999023,-4.570529937744141,-4.144298076629639,-6.035526752471924,-5.077833652496338,-2.374354362487793,-1.8808971643447876,-4.6449103355407715,-3.8591256141662598
49,-4.0034284591674805,-4.2154221534729,-2.6904895305633545,-2.243626832962036,-3.7796647548675537,-3.927159547805786,-3.4893364906311035,-3.6481921672821045,-7.150338172912598,-4.384260654449463,-3.130261182785034,-3.2362582683563232,-4.706340789794922,-4.450990676879883
50,-4.851849555969238,-3.511791706085205,-3.0273051261901855,-1.9552123546600342,-3.927159547805786,-3.7796647548675537,-3.6481921672821045,-3.4893364906311035,-6.366756439208984,-4.024481296539307,-3.4827346801757812,-2.8127057552337646,-4.674333095550537,-4.061708450317383
51,-4.0034284591674805,-4.2154221534729,-4.257201671600342,-4.298908233642578,-3.7796647548675537,-3.927159547805786,-4.522968292236328,-4.904758930206299,-7.150338172912598,-6.282005310058594,-3.130261182785034,-3.2362582683563232,-2.977510929107666,-2.9941937923431396
52,-4.851849555969238,-3.511791706085205,-4.55764627456665,-3.521045207977295,-3.927159547805786,-3.7796647548675537,-4.904758930206299,-4.522968292236328,-6.366756439208984,-5.835137367248535,-3.4827346801757812,-2.8127057552337646,-3.1259677410125732,-2.711327314376831
53,-4.0034284591674805,-4.2154221534729,-3.925462007522583,-4.103122234344482,-3.7796647548675537,-3.927159547805786,-4.268218994140625,-4.532461643218994,-7.150338172912598,-5.985083103179932,-3.130261182785034,-3.2362582683563232,-3.9907162189483643,-4.0922369956970215
54,-4.851849555969238,-3.511791706085205,-4.444199562072754,-3.2870070934295654,-3.927159547805786,-3.7796647548675537,-4.532461643218994,-4.268218994140625,-6.366756439208984,-5.362313747406006,-3.4827346801757812,-2.8127057552337646,-4.15131139755249,-3.490058422088623
55,-4.0034284591674805,-4.2154221534729,-3.744957447052002,-3.9447929859161377,-3.7796647548675537,-3.927159547805786,-4.144298076629639,-4.570529937744141,-7.150338172912598,-5.84103536605835,-3.130261182785034,-3.2362582683563232,-4.371410369873047,-4.504633903503418
56,-4.851849555969238,-3.511791706085205,-4.341235160827637,-3.162558078765869,-3.927159547805786,-3.7796647548675537,-4.570529937744141,-4.144298076629639,-6.366756439208984,-5.077833652496338,-3.4827346801757812,-2.8127057552337646,-4.6449103355407715,-3.8591256141662598
57,-3.5422847270965576,-3.3606977462768555,-2.6904895305633545,-2.243626832962036,-4.230375289916992,-4.338296413421631,-3.4893364906311035,-3.6481921672821045,-5.77931547164917,-4.384260654449463,-2.1852920055389404,-2.112657308578491,-4.706340789794922,-4.450990676879883
58,-4.740467071533203,-3.0740511417388916,-3.0273051261901855,-1.9552123546600342,-4.338296413421631,-4.230375289916992,-3.6481921672821045,-3.4893364906311035,-5.531136989593506,-4.024481296539307,-2.6661643981933594,-1.9995979070663452,-4.674333095550537,-4.061708450317383
59,-3.5422847270965576,-3.3606977462768555,-4.257201671600342,-4.298908233642578,-4.230375289916992,-4.338296413421631,-4.522968292236328,-4.904758930206299,-5.77931547164917,-6.282005310058594,-2.1852920055389404,-2.112657308578491,-2.977510929107666,-2.9941937923431396
60,-4.740467071533203,-3.0740511417388916,-4.55764627456665,-3.521045207977295,-4.338296413421631,-4.230375289916992,-4.904758930206299,-4.522968292236328,-5.531136989593506,-5.835137367248535,-2.6661643981933594,-1.9995979070663452,-3.1259677410125732,-2.711327314376831
61,-3.5422847270965576,-3.3606977462768555,-3.925462007522583,-4.103122234344482,-4.230375289916992,-4.338296413421631,-4.268218994140625,-4.532461643218994,-5.77931547164917,-5.985083103179932,-2.1852920055389404,-2.112657308578491,-3.9907162189483643,-4.0922369956970215
62,-4.740467071533203,-3.0740511417388916,-4.444199562072754,-3.2870070934295654,-4.338296413421631,-4.230375289916992,-4.532461643218994,-4.268218994140625,-5.531136989593506,-5.362313747406006,-2.6661643981933594,-1.9995979070663452,-4.15131139755249,-3.490058422088623
63,-3.5422847270965576,-3.3606977462768555,-3.744957447052002,-3.9447929859161377,-4.230375289916992,-4.338296413421631,-4.144298076629639,-4.570529937744141,-5.77931547164917,-5.84103536605835,-2.1852920055389404,-2.112657308578491,-4.371410369873047,-4.504633903503418
64,-4.740467071533203,-3.0740511417388916,-4.341235160827637,-3.162558078765869,-4.338296413421631,-4.230375289916992,-4.570529937744141,-4.144298076629639,-5.531136989593506,-5.077833652496338,-2.6661643981933594,-1.9995979070663452,-4.6449103355407715,-3.8591256141662598
65,-2.620217800140381,-2.122873306274414,-3.007766008377075,-2.6429357528686523,-3.190032482147217,-3.4761171340942383,-3.2106993198394775,-3.4094786643981934,-5.241654872894287,-4.448729038238525,-2.8902804851531982,-2.5587174892425537,-4.346991539001465,-4.138517379760742
66,-2.240795135498047,-2.112941026687622,-2.6534981727600098,-2.5536980628967285,-3.4761171340942383,-3.190032482147217,-3.4094786643981934,-3.2106993198394775,-5.414069652557373,-4.48196268081665,-2.652625799179077,-2.567389726638794,-4.202082633972168,-4.145053863525391
67,-2.620217800140381,-2.122873306274414,-3.9967994689941406,-4.324068546295166,-3.190032482147217,-3.4761171340942383,-4.281555652618408,-4.783220291137695,-5.241654872894287,-5.656052112579346,-2.8902804851531982,-2.5587174892425537,-2.7548093795776367,-2.8857171535491943
