idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
7726,-13.877202987670898,-15.081844329833984,-15.582130432128906,-14.225720405578613,-15.890121459960938,-14.653011322021484,-18.554244995117188,-17.877674102783203,-23.778697967529297,-20.023147583007812,-20.99081802368164,-22.195457458496094,-27.0198917388916,-25.663482666015625
7727,-15.76941204071045,-13.233482360839844,-14.039495468139648,-14.2496337890625,-14.653011322021484,-15.890121459960938,-17.424882888793945,-18.155920028686523,-23.78195571899414,-19.72052764892578,-24.131385803222656,-21.595455169677734,-24.03772735595703,-24.24786376953125
7728,-13.877202987670898,-15.081844329833984,-14.150050163269043,-14.049630165100098,-15.890121459960938,-14.653011322021484,-18.155920028686523,-17.424882888793945,-23.778697967529297,-20.095741271972656,-20.99081802368164,-22.195457458496094,-24.408740997314453,-24.308319091796875
7729,-15.66653823852539,-14.659506797790527,-12.189332962036133,-11.620199203491211,-13.409671783447266,-13.76552963256836,-13.877461433410645,-15.78588581085205,-22.581119537353516,-16.987613677978516,-27.176246643066406,-26.16921615600586,-28.56338119506836,-27.994247436523438
7730,-15.23045825958252,-15.350574493408203,-11.517139434814453,-12.209681510925293,-13.76552963256836,-13.409671783447266,-15.78588581085205,-13.877461433410645,-23.103530883789062,-17.549589157104492,-25.650836944580078,-25.770954132080078,-28.013694763183594,-28.706235885620117
7731,-15.66653823852539,-14.659506797790527,-15.412371635437012,-16.21939468383789,-13.409671783447266,-13.76552963256836,-20.286914825439453,-21.055240631103516,-22.581119537353516,-22.991573333740234,-27.176246643066406,-26.16921615600586,-29.246700286865234,-30.053722381591797
7732,-15.23045825958252,-15.350574493408203,-15.830161094665527,-14.755619049072266,-13.76552963256836,-13.409671783447266,-21.055240631103516,-20.286914825439453,-23.103530883789062,-21.669857025146484,-25.650836944580078,-25.770954132080078,-30.098461151123047,-29.02391815185547
7733,-15.66653823852539,-14.659506797790527,-14.262723922729492,-15.647918701171875,-13.409671783447266,-13.76552963256836,-17.877674102783203,-18.554244995117188,-22.581119537353516,-19.723705291748047,-27.176246643066406,-26.16921615600586,-25.786340713500977,-27.17153549194336
7734,-15.23045825958252,-15.350574493408203,-15.582130432128906,-14.225720405578613,-13.76552963256836,-13.409671783447266,-18.554244995117188,-17.877674102783203,-23.103530883789062,-20.023147583007812,-25.650836944580078,-25.770954132080078,-27.0198917388916,-25.663482666015625
7735,-15.66653823852539,-14.659506797790527,-14.039495468139648,-14.2496337890625,-13.409671783447266,-13.76552963256836,-17.424882888793945,-18.155920028686523,-22.581119537353516,-19.72052764892578,-27.176246643066406,-26.16921615600586,-24.03772735595703,-24.24786376953125
7736,-15.23045825958252,-15.350574493408203,-14.150050163269043,-14.049630165100098,-13.76552963256836,-13.409671783447266,-18.155920028686523,-17.424882888793945,-23.103530883789062,-20.095741271972656,-25.650836944580078,-25.770954132080078,-24.408740997314453,-24.308319091796875
7737,-15.206991195678711,-13.250904083251953,-12.189332962036133,-11.620199203491211,-16.49530029296875,-15.967279434204102,-13.877461433410645,-15.78588581085205,-19.409767150878906,-16.987613677978516,-23.15856170654297,-21.202476501464844,-28.56338119506836,-27.994247436523438
