idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_control,wait_control
1,-11.656140327453613,-11.516151428222656,-11.47021198272705,-12.265388488769531,-24.969884872436523,-20.290111541748047
2,-13.099462509155273,-10.938183784484863,-12.723718643188477,-11.023717880249023,-25.60540199279785,-20.469430923461914
3,-11.656140327453613,-11.516151428222656,-14.654440879821777,-16.4719181060791,-24.969884872436523,-25.137617111206055
4,-13.099462509155273,-10.938183784484863,-16.29454231262207,-14.895929336547852,-25.60540199279785,-24.977529525756836
5,-11.656140327453613,-11.516151428222656,-16.37609100341797,-17.191524505615234,-24.969884872436523,-27.59583282470703
6,-13.099462509155273,-10.938183784484863,-17.656600952148438,-17.37545394897461,-25.60540199279785,-27.136911392211914
7,-11.656140327453613,-11.516151428222656,-14.555134773254395,-15.829459190368652,-24.969884872436523,-26.960498809814453
8,-13.099462509155273,-10.938183784484863,-16.13890266418457,-15.046098709106445,-25.60540199279785,-26.77322769165039
9,-13.336160659790039,-12.990618705749512,-11.47021198272705,-12.265388488769531,-28.083118438720703,-20.290111541748047
10,-14.198894500732422,-12.7877197265625,-12.723718643188477,-11.023717880249023,-27.089136123657227,-20.469430923461914
11,-13.336160659790039,-12.990618705749512,-14.654440879821777,-16.4719181060791,-28.083118438720703,-25.137617111206055
12,-14.198894500732422,-12.7877197265625,-16.29454231262207,-14.895929336547852,-27.089136123657227,-24.977529525756836
13,-13.336160659790039,-12.990618705749512,-16.37609100341797,-17.191524505615234,-28.083118438720703,-27.59583282470703
14,-14.198894500732422,-12.7877197265625,-17.656600952148438,-17.37545394897461,-27.089136123657227,-27.136911392211914
15,-13.336160659790039,-12.990618705749512,-14.555134773254395,-15.829459190368652,-28.083118438720703,-26.960498809814453
16,-14.198894500732422,-12.7877197265625,-16.13890266418457,-15.046098709106445,-27.089136123657227,-26.77322769165039
17,-15.22802448272705,-14.457079887390137,-11.47021198272705,-12.265388488769531,-27.02513313293457,-20.290111541748047
18,-14.58138656616211,-14.724374771118164,-12.723718643188477,-11.023717880249023,-26.25019073486328,-20.469430923461914
19,-15.22802448272705,-14.457079887390137,-14.654440879821777,-16.4719181060791,-27.02513313293457,-25.137617111206055
20,-14.58138656616211,-14.724374771118164,-16.29454231262207,-14.895929336547852,-26.25019073486328,-24.977529525756836
21,-15.22802448272705,-14.457079887390137,-16.37609100341797,-17.191524505615234,-27.02513313293457,-27.59583282470703
22,-14.58138656616211,-14.724374771118164,-17.656600952148438,-17.37545394897461,-26.25019073486328,-27.136911392211914
23,-15.22802448272705,-14.457079887390137,-14.555134773254395,-15.829459190368652,-27.02513313293457,-26.960498809814453
24,-14.58138656616211,-14.724374771118164,-16.13890266418457,-15.046098709106445,-26.25019073486328,-26.77322769165039
25,-12.794584274291992,-12.596529006958008,-11.47021198272705,-12.265388488769531,-25.760787963867188,-20.290111541748047
26,-13.960551261901855,-12.929123878479004,-12.723718643188477,-11.023717880249023,-25.35432243347168,-20.469430923461914
27,-12.794584274291992,-12.596529006958008,-14.654440879821777,-16.4719181060791,-25.760787963867188,-25.137617111206055
28,-13.960551261901855,-12.929123878479004,-16.29454231262207,-14.895929336547852,-25.35432243347168,-24.977529525756836
29,-12.794584274291992,-12.596529006958008,-16.37609100341797,-17.191524505615234,-25.760787963867188,-27.59583282470703
30,-13.960551261901855,-12.929123878479004,-17.656600952148438,-17.37545394897461,-25.35432243347168,-27.136911392211914
31,-12.794584274291992,-12.596529006958008,-14.555134773254395,-15.829459190368652,-25.760787963867188,-26.960498809814453
32,-13.960551261901855,-12.929123878479004,-16.13890266418457,-15.046098709106445,-25.35432243347168,-26.77322769165039
33,-13.52480411529541,-13.906755447387695,-13.882566452026367,-14.963850975036621,-21.679819107055664,-18.688737869262695
34,-13.597467422485352,-12.908780097961426,-14.548760414123535,-13.350786209106445,-20.985462188720703,-17.345653533935547
35,-13.52480411529541,-13.906755447387695,-17.109268188476562,-18.343711853027344,-21.679819107055664,-23.911182403564453
36,-13.597467422485352,-12.908780097961426,-17.889263153076172,-16.247522354125977,-20.985462188720703,-23.134693145751953
37,-13.52480411529541,-13.906755447387695,-19.135765075683594,-20.36758804321289,-21.679819107055664,-25.684345245361328
38,-13.597467422485352,-12.908780097961426,-19.955982208251953,-18.16179656982422,-20.985462188720703,-25.028928756713867
39,-13.52480411529541,-13.906755447387695,-18.130809783935547,-18.928966522216797,-21.679819107055664,-25.84856414794922
40,-13.597467422485352,-12.908780097961426,-18.69420623779297,-17.36690902709961,-20.985462188720703,-25.416173934936523
41,-16.105567932128906,-16.884506225585938,-13.882566452026367,-14.963850975036621,-25.641191482543945,-18.688737869262695
42,-16.28558921813965,-15.237008094787598,-14.548760414123535,-13.350786209106445,-25.800533294677734,-17.345653533935547
43,-16.105567932128906,-16.884506225585938,-17.109268188476562,-18.343711853027344,-25.641191482543945,-23.911182403564453
44,-16.28558921813965,-15.237008094787598,-17.889263153076172,-16.247522354125977,-25.800533294677734,-23.134693145751953
45,-16.105567932128906,-16.884506225585938,-19.135765075683594,-20.36758804321289,-25.641191482543945,-25.684345245361328
46,-16.28558921813965,-15.237008094787598,-19.955982208251953,-18.16179656982422,-25.800533294677734,-25.028928756713867
47,-16.105567932128906,-16.884506225585938,-18.130809783935547,-18.928966522216797,-25.641191482543945,-25.84856414794922
48,-16.28558921813965,-15.237008094787598,-18.69420623779297,-17.36690902709961,-25.800533294677734,-25.416173934936523
49,-15.764261245727539,-16.407424926757812,-13.882566452026367,-14.963850975036621,-25.543682098388672,-18.688737869262695
