idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_c1,no_c2,wait_c1,wait_c2,no_control,wait_control,response_no_c1,response_no_c2,response_wait_c1,response_wait_c2
1332,-39.80484390258789,-41.97451400756836,-39.24065399169922,-31.91683578491211,-12.09387493133545,-12.882487297058105,-18.595481872558594,-14.896686553955078,-42.439510345458984,-35.1753044128418,-79.46900177001953,-81.638671875,-69.84359741210938,-62.519775390625
1333,-36.38930892944336,-38.466041564941406,-30.81177520751953,-39.66876983642578,-12.882487297058105,-12.09387493133545,-15.460050582885742,-17.5439510345459,-39.460784912109375,-33.20796585083008,-73.47341918945312,-75.55015563964844,-55.6156005859375,-64.47259521484375
1334,-39.80484390258789,-41.97451400756836,-39.37403106689453,-30.452823638916016,-12.09387493133545,-12.882487297058105,-17.5439510345459,-15.460050582885742,-42.439510345458984,-34.344139099121094,-79.46900177001953,-81.638671875,-62.66334533691406,-53.74213790893555
1335,-36.38930892944336,-38.466041564941406,-27.166488647460938,-29.45915985107422,-12.882487297058105,-12.09387493133545,-15.136100769042969,-18.25143814086914,-39.460784912109375,-32.73407745361328,-73.47341918945312,-75.55015563964844,-57.8653564453125,-60.15803527832031
1336,-39.80484390258789,-41.97451400756836,-33.61306381225586,-28.079513549804688,-12.09387493133545,-12.882487297058105,-18.25143814086914,-15.136100769042969,-42.439510345458984,-32.71903991699219,-79.46900177001953,-81.638671875,-62.51313018798828,-56.979576110839844
1337,-32.542991638183594,-36.858428955078125,-17.413211822509766,-18.991962432861328,-12.982242584228516,-12.957731246948242,-11.698661804199219,-13.371076583862305,-33.25185775756836,-26.532875061035156,-65.36775970458984,-69.68319702148438,-59.32231903076172,-60.90106964111328
1338,-39.480289459228516,-41.616783142089844,-19.557689666748047,-19.847705841064453,-12.957731246948242,-12.982242584228516,-13.371076583862305,-11.698661804199219,-37.90629196166992,-24.64896011352539,-70.61971282958984,-72.7562026977539,-61.484962463378906,-61.77497863769531
1339,-32.542991638183594,-36.858428955078125,-31.044525146484375,-39.54369354248047,-12.982242584228516,-12.957731246948242,-14.896686553955078,-18.595481872558594,-33.25185775756836,-34.060455322265625,-65.36775970458984,-69.68319702148438,-65.76901245117188,-74.2681884765625
1340,-39.480289459228516,-41.616783142089844,-39.24065399169922,-31.91683578491211,-12.957731246948242,-12.982242584228516,-18.595481872558594,-14.896686553955078,-37.90629196166992,-35.1753044128418,-70.61971282958984,-72.7562026977539,-69.84359741210938,-62.519775390625
1341,-32.542991638183594,-36.858428955078125,-30.81177520751953,-39.66876983642578,-12.982242584228516,-12.957731246948242,-15.460050582885742,-17.5439510345459,-33.25185775756836,-33.20796585083008,-65.36775970458984,-69.68319702148438,-55.6156005859375,-64.47259521484375
1342,-39.480289459228516,-41.616783142089844,-39.37403106689453,-30.452823638916016,-12.957731246948242,-12.982242584228516,-17.5439510345459,-15.460050582885742,-37.90629196166992,-34.344139099121094,-70.61971282958984,-72.7562026977539,-62.66334533691406,-53.74213790893555
