idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_control,wait_control
1,-4.22017240524292,-3.89827299118042,-4.1541266441345215,-3.9171342849731445,-3.974630117416382,-3.887869358062744
2,-4.850179195404053,-4.1359968185424805,-4.775245666503906,-4.2067766189575195,-4.0046067237854,-4.0835747718811035
3,-4.22017240524292,-3.89827299118042,-3.8242297172546387,-3.846289873123169,-3.974630117416382,-5.399860382080078
4,-4.850179195404053,-4.1359968185424805,-3.876591920852661,-3.483646869659424,-4.0046067237854,-5.4948296546936035
5,-4.22017240524292,-3.89827299118042,-3.434842348098755,-3.4174370765686035,-3.974630117416382,-5.302011013031006
6,-4.850179195404053,-4.1359968185424805,-3.57328462600708,-3.0771775245666504,-4.0046067237854,-5.366336345672607
7,-4.22017240524292,-3.89827299118042,-3.4424116611480713,-3.48152756690979,-3.974630117416382,-5.059024333953857
8,-4.850179195404053,-4.1359968185424805,-3.772958755493164,-3.2702362537384033,-4.0046067237854,-5.279626846313477
9,-4.123263359069824,-3.961409091949463,-4.1541266441345215,-3.9171342849731445,-6.111405372619629,-3.887869358062744
10,-4.232919692993164,-3.622734546661377,-4.775245666503906,-4.2067766189575195,-6.351361274719238,-4.0835747718811035
11,-4.123263359069824,-3.961409091949463,-3.8242297172546387,-3.846289873123169,-6.111405372619629,-5.399860382080078
12,-4.232919692993164,-3.622734546661377,-3.876591920852661,-3.483646869659424,-6.351361274719238,-5.4948296546936035
13,-4.123263359069824,-3.961409091949463,-3.434842348098755,-3.4174370765686035,-6.111405372619629,-5.302011013031006
14,-4.232919692993164,-3.622734546661377,-3.57328462600708,-3.0771775245666504,-6.351361274719238,-5.366336345672607
15,-4.123263359069824,-3.961409091949463,-3.4424116611480713,-3.48152756690979,-6.111405372619629,-5.059024333953857
16,-4.232919692993164,-3.622734546661377,-3.772958755493164,-3.2702362537384033,-6.351361274719238,-5.279626846313477
17,-4.347104072570801,-4.428970813751221,-4.1541266441345215,-3.9171342849731445,-6.0122389793396,-3.887869358062744
18,-4.662499904632568,-4.297734260559082,-4.775245666503906,-4.2067766189575195,-6.462270259857178,-4.0835747718811035
19,-4.347104072570801,-4.428970813751221,-3.8242297172546387,-3.846289873123169,-6.0122389793396,-5.399860382080078
20,-4.662499904632568,-4.297734260559082,-3.876591920852661,-3.483646869659424,-6.462270259857178,-5.4948296546936035
21,-4.347104072570801,-4.428970813751221,-3.434842348098755,-3.4174370765686035,-6.0122389793396,-5.302011013031006
22,-4.662499904632568,-4.297734260559082,-3.57328462600708,-3.0771775245666504,-6.462270259857178,-5.366336345672607
23,-4.347104072570801,-4.428970813751221,-3.4424116611480713,-3.48152756690979,-6.0122389793396,-5.059024333953857
