idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_control,wait_control
1,-4.626524448394775,-4.546506404876709,-3.445734739303589,-3.6963448524475098,-4.924304485321045,-4.005534648895264
2,-5.290371894836426,-4.446597576141357,-4.611026763916016,-3.673496961593628,-5.193920135498047,-4.421170234680176
3,-4.626524448394775,-4.546506404876709,-4.477505683898926,-4.803387641906738,-4.924304485321045,-5.634223937988281
4,-5.290371894836426,-4.446597576141357,-5.18116569519043,-4.393185615539551,-5.193920135498047,-6.06508731842041
5,-4.626524448394775,-4.546506404876709,-4.36113977432251,-4.623641014099121,-4.924304485321045,-6.033700466156006
6,-5.290371894836426,-4.446597576141357,-5.068962097167969,-4.2152323722839355,-5.193920135498047,-6.41784143447876
7,-4.626524448394775,-4.546506404876709,-3.5609147548675537,-3.7882044315338135,-4.924304485321045,-5.335207462310791
8,-5.290371894836426,-4.446597576141357,-4.418668746948242,-3.4003748893737793,-5.193920135498047,-5.7663187980651855
9,-4.7991557121276855,-4.888237953186035,-3.445734739303589,-3.6963448524475098,-6.992669105529785,-4.005534648895264
10,-5.474638938903809,-4.647225379943848,-4.611026763916016,-3.673496961593628,-7.104773044586182,-4.421170234680176
11,-4.7991557121276855,-4.888237953186035,-4.477505683898926,-4.803387641906738,-6.992669105529785,-5.634223937988281
12,-5.474638938903809,-4.647225379943848,-5.18116569519043,-4.393185615539551,-7.104773044586182,-6.06508731842041
13,-4.7991557121276855,-4.888237953186035,-4.36113977432251,-4.623641014099121,-6.992669105529785,-6.033700466156006
14,-5.474638938903809,-4.647225379943848,-5.068962097167969,-4.2152323722839355,-7.104773044586182,-6.41784143447876
15,-4.7991557121276855,-4.888237953186035,-3.5609147548675537,-3.7882044315338135,-6.992669105529785,-5.335207462310791
16,-5.474638938903809,-4.647225379943848,-4.418668746948242,-3.4003748893737793,-7.104773044586182,-5.7663187980651855
17,-4.425593852996826,-4.830059051513672,-3.445734739303589,-3.6963448524475098,-6.330910682678223,-4.005534648895264
18,-5.283231258392334,-4.52119779586792,-4.611026763916016,-3.673496961593628,-6.464565277099609,-4.421170234680176
19,-4.425593852996826,-4.830059051513672,-4.477505683898926,-4.803387641906738,-6.330910682678223,-5.634223937988281
20,-5.283231258392334,-4.52119779586792,-5.18116569519043,-4.393185615539551,-6.464565277099609,-6.06508731842041
21,-4.425593852996826,-4.830059051513672,-4.36113977432251,-4.623641014099121,-6.330910682678223,-6.033700466156006
22,-5.283231258392334,-4.52119779586792,-5.068962097167969,-4.2152323722839355,-6.464565277099609,-6.41784143447876
23,-4.425593852996826,-4.830059051513672,-3.5609147548675537,-3.7882044315338135,-6.330910682678223,-5.335207462310791
24,-5.283231258392334,-4.52119779586792,-4.418668746948242,-3.4003748893737793,-6.464565277099609,-5.7663187980651855
25,-4.652524948120117,-4.8786940574646,-3.445734739303589,-3.6963448524475098,-6.2897047996521,-4.005534648895264
26,-5.297654151916504,-4.58125638961792,-4.611026763916016,-3.673496961593628,-6.417766094207764,-4.421170234680176
27,-4.652524948120117,-4.8786940574646,-4.477505683898926,-4.803387641906738,-6.2897047996521,-5.634223937988281
28,-5.297654151916504,-4.58125638961792,-5.18116569519043,-4.393185615539551,-6.417766094207764,-6.06508731842041
29,-4.652524948120117,-4.8786940574646,-4.36113977432251,-4.623641014099121,-6.2897047996521,-6.033700466156006
30,-5.297654151916504,-4.58125638961792,-5.068962097167969,-4.2152323722839355,-6.417766094207764,-6.41784143447876
31,-4.652524948120117,-4.8786940574646,-3.5609147548675537,-3.7882044315338135,-6.2897047996521,-5.335207462310791
32,-5.297654151916504,-4.58125638961792,-4.418668746948242,-3.4003748893737793,-6.417766094207764,-5.7663187980651855
33,-4.610157489776611,-4.741964817047119,-4.050350666046143,-4.313960075378418,-4.626841068267822,-4.032446384429932
34,-5.189587116241455,-4.3840789794921875,-4.868217945098877,-3.9378888607025146,-4.592729091644287,-4.04506254196167
35,-4.610157489776611,-4.741964817047119,-6.024497032165527,-6.581250190734863,-4.626841068267822,-6.157498836517334
36,-5.189587116241455,-4.3840789794921875,-6.4689154624938965,-5.354083061218262,-4.592729091644287,-6.28381872177124
37,-4.610157489776611,-4.741964817047119,-5.7287750244140625,-6.142500877380371,-4.626841068267822,-5.9583210945129395
38,-5.189587116241455,-4.3840789794921875,-6.081516265869141,-4.976243019104004,-4.592729091644287,-6.097358703613281
39,-4.610157489776611,-4.741964817047119,-4.984705448150635,-5.420368671417236,-4.626841068267822,-5.67986536026001
40,-5.189587116241455,-4.3840789794921875,-5.371213912963867,-4.262951374053955,-4.592729091644287,-5.731211185455322
41,-5.849780082702637,-6.305334091186523,-4.050350666046143,-4.313960075378418,-7.1547112464904785,-4.032446384429932
42,-6.374056816101074,-5.593912601470947,-4.868217945098877,-3.9378888607025146,-6.859829902648926,-4.04506254196167
43,-5.849780082702637,-6.305334091186523,-6.024497032165527,-6.581250190734863,-7.1547112464904785,-6.157498836517334
44,-6.374056816101074,-5.593912601470947,-6.4689154624938965,-5.354083061218262,-6.859829902648926,-6.28381872177124
45,-5.849780082702637,-6.305334091186523,-5.7287750244140625,-6.142500877380371,-7.1547112464904785,-5.9583210945129395
46,-6.374056816101074,-5.593912601470947,-6.081516265869141,-4.976243019104004,-6.859829902648926,-6.097358703613281
47,-5.849780082702637,-6.305334091186523,-4.984705448150635,-5.420368671417236,-7.1547112464904785,-5.67986536026001
48,-6.374056816101074,-5.593912601470947,-5.371213912963867,-4.262951374053955,-6.859829902648926,-5.731211185455322
49,-5.7627644538879395,-6.340122222900391,-4.050350666046143,-4.313960075378418,-6.6002960205078125,-4.032446384429932
50,-6.267549514770508,-5.122348785400391,-4.868217945098877,-3.9378888607025146,-6.380433559417725,-4.04506254196167
51,-5.7627644538879395,-6.340122222900391,-6.024497032165527,-6.581250190734863,-6.6002960205078125,-6.157498836517334
52,-6.267549514770508,-5.122348785400391,-6.4689154624938965,-5.354083061218262,-6.380433559417725,-6.28381872177124
53,-5.7627644538879395,-6.340122222900391,-5.7287750244140625,-6.142500877380371,-6.6002960205078125,-5.9583210945129395
54,-6.267549514770508,-5.122348785400391,-6.081516265869141,-4.976243019104004,-6.380433559417725,-6.097358703613281
55,-5.7627644538879395,-6.340122222900391,-4.984705448150635,-5.420368671417236,-6.6002960205078125,-5.67986536026001
56,-6.267549514770508,-5.122348785400391,-5.371213912963867,-4.262951374053955,-6.380433559417725,-5.731211185455322
57,-5.977510929107666,-6.489267349243164,-4.050350666046143,-4.313960075378418,-6.128524303436279,-4.032446384429932
58,-6.424139976501465,-5.427803993225098,-4.868217945098877,-3.9378888607025146,-5.892533302307129,-4.04506254196167
59,-5.977510929107666,-6.489267349243164,-6.024497032165527,-6.581250190734863,-6.128524303436279,-6.157498836517334
60,-6.424139976501465,-5.427803993225098,-6.4689154624938965,-5.354083061218262,-5.892533302307129,-6.28381872177124
61,-5.977510929107666,-6.489267349243164,-5.7287750244140625,-6.142500877380371,-6.128524303436279,-5.9583210945129395
62,-6.424139976501465,-5.427803993225098,-6.081516265869141,-4.976243019104004,-5.892533302307129,-6.097358703613281
63,-5.977510929107666,-6.489267349243164,-4.984705448150635,-5.420368671417236,-6.128524303436279,-5.67986536026001
64,-6.424139976501465,-5.427803993225098,-5.371213912963867,-4.262951374053955,-5.892533302307129,-5.731211185455322
65,-3.844268798828125,-4.269848823547363,-3.392352819442749,-3.8806121349334717,-4.719283580780029,-4.080158233642578
66,-4.893393039703369,-4.004380226135254,-4.233036041259766,-3.364516258239746,-4.792273998260498,-4.0247955322265625
67,-3.844268798828125,-4.269848823547363,-5.044651985168457,-5.478178024291992,-4.719283580780029,-6.11293363571167
68,-4.893393039703369,-4.004380226135254,-5.495416641235352,-4.70041561126709,-4.792273998260498,-5.988683223724365
69,-3.844268798828125,-4.269848823547363,-5.184508800506592,-5.601884841918945,-4.719283580780029,-6.270299434661865
70,-4.893393039703369,-4.004380226135254,-5.756402015686035,-4.883580684661865,-4.792273998260498,-6.158522129058838
