idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_control,wait_control
1,-4.186892986297607,-4.396152973175049,-4.184866905212402,-4.267960071563721,-4.508311748504639,-4.192021369934082
2,-4.603845596313477,-3.9988760948181152,-4.851385593414307,-4.096522808074951,-4.441868305206299,-4.389071941375732
3,-4.186892986297607,-4.396152973175049,-3.408201217651367,-3.749598503112793,-4.508311748504639,-5.57775354385376
4,-4.603845596313477,-3.9988760948181152,-3.526296615600586,-2.915877342224121,-4.441868305206299,-5.419074535369873
5,-4.186892986297607,-4.396152973175049,-3.116598606109619,-3.2854385375976562,-4.508311748504639,-5.6257452964782715
6,-4.603845596313477,-3.9988760948181152,-3.3814377784729004,-2.594813346862793,-4.441868305206299,-5.567410469055176
7,-4.186892986297607,-4.396152973175049,-2.811326026916504,-3.1242904663085938,-4.508311748504639,-5.354424953460693
8,-4.603845596313477,-3.9988760948181152,-3.1248257160186768,-2.489265203475952,-4.441868305206299,-5.333343982696533
9,-3.4868946075439453,-3.4312524795532227,-4.184866905212402,-4.267960071563721,-6.146094799041748,-4.192021369934082
10,-3.892650604248047,-2.942838191986084,-4.851385593414307,-4.096522808074951,-5.9812822341918945,-4.389071941375732
11,-3.4868946075439453,-3.4312524795532227,-3.408201217651367,-3.749598503112793,-6.146094799041748,-5.57775354385376
12,-3.892650604248047,-2.942838191986084,-3.526296615600586,-2.915877342224121,-5.9812822341918945,-5.419074535369873
13,-3.4868946075439453,-3.4312524795532227,-3.116598606109619,-3.2854385375976562,-6.146094799041748,-5.6257452964782715
14,-3.892650604248047,-2.942838191986084,-3.3814377784729004,-2.594813346862793,-5.9812822341918945,-5.567410469055176
15,-3.4868946075439453,-3.4312524795532227,-2.811326026916504,-3.1242904663085938,-6.146094799041748,-5.354424953460693
16,-3.892650604248047,-2.942838191986084,-3.1248257160186768,-2.489265203475952,-5.9812822341918945,-5.333343982696533
17,-3.650460720062256,-3.4772658348083496,-4.184866905212402,-4.267960071563721,-6.1209235191345215,-4.192021369934082
18,-3.718540906906128,-3.5202364921569824,-4.851385593414307,-4.096522808074951,-6.269842624664307,-4.389071941375732
19,-3.650460720062256,-3.4772658348083496,-3.408201217651367,-3.749598503112793,-6.1209235191345215,-5.57775354385376
20,-3.718540906906128,-3.5202364921569824,-3.526296615600586,-2.915877342224121,-6.269842624664307,-5.419074535369873
21,-3.650460720062256,-3.4772658348083496,-3.116598606109619,-3.2854385375976562,-6.1209235191345215,-5.6257452964782715
22,-3.718540906906128,-3.5202364921569824,-3.3814377784729004,-2.594813346862793,-6.269842624664307,-5.567410469055176
23,-3.650460720062256,-3.4772658348083496,-2.811326026916504,-3.1242904663085938,-6.1209235191345215,-5.354424953460693
24,-3.718540906906128,-3.5202364921569824,-3.1248257160186768,-2.489265203475952,-6.269842624664307,-5.333343982696533
25,-3.504912853240967,-3.4525651931762695,-4.184866905212402,-4.267960071563721,-5.8623833656311035,-4.192021369934082
26,-3.5723648071289062,-3.1209142208099365,-4.851385593414307,-4.096522808074951,-6.070567607879639,-4.389071941375732
27,-3.504912853240967,-3.4525651931762695,-3.408201217651367,-3.749598503112793,-5.8623833656311035,-5.57775354385376
28,-3.5723648071289062,-3.1209142208099365,-3.526296615600586,-2.915877342224121,-6.070567607879639,-5.419074535369873
29,-3.504912853240967,-3.4525651931762695,-3.116598606109619,-3.2854385375976562,-5.8623833656311035,-5.6257452964782715
30,-3.5723648071289062,-3.1209142208099365,-3.3814377784729004,-2.594813346862793,-6.070567607879639,-5.567410469055176
31,-3.504912853240967,-3.4525651931762695,-2.811326026916504,-3.1242904663085938,-5.8623833656311035,-5.354424953460693
32,-3.5723648071289062,-3.1209142208099365,-3.1248257160186768,-2.489265203475952,-6.070567607879639,-5.333343982696533
33,-4.041532516479492,-4.276937007904053,-4.381411552429199,-4.4757280349731445,-4.981415748596191,-4.726456642150879
34,-4.352907657623291,-3.7538580894470215,-4.482975006103516,-3.947953701019287,-4.7875165939331055,-4.653641700744629
35,-4.041532516479492,-4.276937007904053,-3.6736714839935303,-3.78942608833313,-4.981415748596191,-6.143383502960205
36,-4.352907657623291,-3.7538580894470215,-3.463438034057617,-3.013453483581543,-4.7875165939331055,-6.004880905151367
37,-4.041532516479492,-4.276937007904053,-3.3496837615966797,-3.3406929969787598,-4.981415748596191,-5.900485992431641
38,-4.352907657623291,-3.7538580894470215,-2.9660799503326416,-2.6154842376708984,-4.7875165939331055,-5.884773254394531
39,-4.041532516479492,-4.276937007904053,-3.1870625019073486,-3.251769542694092,-4.981415748596191,-6.067900657653809
40,-4.352907657623291,-3.7538580894470215,-2.9902262687683105,-2.578498601913452,-4.7875165939331055,-5.797830104827881
41,-3.9262142181396484,-3.5539536476135254,-4.381411552429199,-4.4757280349731445,-6.359485149383545,-4.726456642150879
42,-3.2682347297668457,-2.992859363555908,-4.482975006103516,-3.947953701019287,-6.280843734741211,-4.653641700744629
43,-3.9262142181396484,-3.5539536476135254,-3.6736714839935303,-3.78942608833313,-6.359485149383545,-6.143383502960205
44,-3.2682347297668457,-2.992859363555908,-3.463438034057617,-3.013453483581543,-6.280843734741211,-6.004880905151367
45,-3.9262142181396484,-3.5539536476135254,-3.3496837615966797,-3.3406929969787598,-6.359485149383545,-5.900485992431641
46,-3.2682347297668457,-2.992859363555908,-2.9660799503326416,-2.6154842376708984,-6.280843734741211,-5.884773254394531
47,-3.9262142181396484,-3.5539536476135254,-3.1870625019073486,-3.251769542694092,-6.359485149383545,-6.067900657653809
48,-3.2682347297668457,-2.992859363555908,-2.9902262687683105,-2.578498601913452,-6.280843734741211,-5.797830104827881
49,-4.368035316467285,-4.465032577514648,-4.381411552429199,-4.4757280349731445,-6.405750274658203,-4.726456642150879
50,-3.8870458602905273,-3.319209337234497,-4.482975006103516,-3.947953701019287,-6.431195259094238,-4.653641700744629
51,-4.368035316467285,-4.465032577514648,-3.6736714839935303,-3.78942608833313,-6.405750274658203,-6.143383502960205
52,-3.8870458602905273,-3.319209337234497,-3.463438034057617,-3.013453483581543,-6.431195259094238,-6.004880905151367
53,-4.368035316467285,-4.465032577514648,-3.3496837615966797,-3.3406929969787598,-6.405750274658203,-5.900485992431641
54,-3.8870458602905273,-3.319209337234497,-2.9660799503326416,-2.6154842376708984,-6.431195259094238,-5.884773254394531
55,-4.368035316467285,-4.465032577514648,-3.1870625019073486,-3.251769542694092,-6.405750274658203,-6.067900657653809
56,-3.8870458602905273,-3.319209337234497,-2.9902262687683105,-2.578498601913452,-6.431195259094238,-5.797830104827881
57,-4.384886741638184,-3.945772647857666,-4.381411552429199,-4.4757280349731445,-6.377909183502197,-4.726456642150879
58,-3.39314866065979,-2.9813623428344727,-4.482975006103516,-3.947953701019287,-6.321008205413818,-4.653641700744629
59,-4.384886741638184,-3.945772647857666,-3.6736714839935303,-3.78942608833313,-6.377909183502197,-6.143383502960205
60,-3.39314866065979,-2.9813623428344727,-3.463438034057617,-3.013453483581543,-6.321008205413818,-6.004880905151367
61,-4.384886741638184,-3.945772647857666,-3.3496837615966797,-3.3406929969787598,-6.377909183502197,-5.900485992431641
62,-3.39314866065979,-2.9813623428344727,-2.9660799503326416,-2.6154842376708984,-6.321008205413818,-5.884773254394531
