idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_control,wait_control
1,-7.647304534912109,-7.206132411956787,-6.935583114624023,-6.919256687164307,-5.697661399841309,-6.360254287719727
2,-7.245380401611328,-6.238470554351807,-6.900520324707031,-6.402107238769531,-5.491335391998291,-6.753211975097656
3,-7.647304534912109,-7.206132411956787,-6.553232669830322,-7.624320030212402,-5.697661399841309,-8.999736785888672
4,-7.245380401611328,-6.238470554351807,-7.193305492401123,-5.999228477478027,-5.491335391998291,-9.10435962677002
5,-7.647304534912109,-7.206132411956787,-6.934632301330566,-7.409944534301758,-5.697661399841309,-9.040488243103027
6,-7.245380401611328,-6.238470554351807,-7.383388996124268,-6.243111610412598,-5.491335391998291,-9.115758895874023
7,-7.647304534912109,-7.206132411956787,-6.242687225341797,-7.327626705169678,-5.697661399841309,-9.032870292663574
8,-7.245380401611328,-6.238470554351807,-7.2070841789245605,-5.852781295776367,-5.491335391998291,-9.097807884216309
9,-6.994986057281494,-5.708111763000488,-6.935583114624023,-6.919256687164307,-10.238139152526855,-6.360254287719727
10,-6.260150909423828,-6.225522041320801,-6.900520324707031,-6.402107238769531,-10.390802383422852,-6.753211975097656
11,-6.994986057281494,-5.708111763000488,-6.553232669830322,-7.624320030212402,-10.238139152526855,-8.999736785888672
12,-6.260150909423828,-6.225522041320801,-7.193305492401123,-5.999228477478027,-10.390802383422852,-9.10435962677002
13,-6.994986057281494,-5.708111763000488,-6.934632301330566,-7.409944534301758,-10.238139152526855,-9.040488243103027
14,-6.260150909423828,-6.225522041320801,-7.383388996124268,-6.243111610412598,-10.390802383422852,-9.115758895874023
15,-6.994986057281494,-5.708111763000488,-6.242687225341797,-7.327626705169678,-10.238139152526855,-9.032870292663574
16,-6.260150909423828,-6.225522041320801,-7.2070841789245605,-5.852781295776367,-10.390802383422852,-9.097807884216309
17,-8.531007766723633,-8.450605392456055,-6.935583114624023,-6.919256687164307,-11.066110610961914,-6.360254287719727
18,-8.44433879852295,-7.471994400024414,-6.900520324707031,-6.402107238769531,-11.518757820129395,-6.753211975097656
19,-8.531007766723633,-8.450605392456055,-6.553232669830322,-7.624320030212402,-11.066110610961914,-8.999736785888672
20,-8.44433879852295,-7.471994400024414,-7.193305492401123,-5.999228477478027,-11.518757820129395,-9.10435962677002
21,-8.531007766723633,-8.450605392456055,-6.934632301330566,-7.409944534301758,-11.066110610961914,-9.040488243103027
22,-8.44433879852295,-7.471994400024414,-7.383388996124268,-6.243111610412598,-11.518757820129395,-9.115758895874023
23,-8.531007766723633,-8.450605392456055,-6.242687225341797,-7.327626705169678,-11.066110610961914,-9.032870292663574
24,-8.44433879852295,-7.471994400024414,-7.2070841789245605,-5.852781295776367,-11.518757820129395,-9.097807884216309
25,-7.352927207946777,-7.089733600616455,-6.935583114624023,-6.919256687164307,-10.241294860839844,-6.360254287719727
26,-7.883144378662109,-6.341555118560791,-6.900520324707031,-6.402107238769531,-10.446823120117188,-6.753211975097656
27,-7.352927207946777,-7.089733600616455,-6.553232669830322,-7.624320030212402,-10.241294860839844,-8.999736785888672
28,-7.883144378662109,-6.341555118560791,-7.193305492401123,-5.999228477478027,-10.446823120117188,-9.10435962677002
29,-7.352927207946777,-7.089733600616455,-6.934632301330566,-7.409944534301758,-10.241294860839844,-9.040488243103027
30,-7.883144378662109,-6.341555118560791,-7.383388996124268,-6.243111610412598,-10.446823120117188,-9.115758895874023
