idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_control,wait_control
1,-3.908827066421509,-4.280488967895508,-4.221218109130859,-4.841576099395752,-3.528646945953369,-3.2453293800354004
2,-3.9087066650390625,-3.5713443756103516,-4.699836254119873,-4.133195877075195,-3.592564105987549,-3.2826287746429443
3,-3.908827066421509,-4.280488967895508,-3.4313912391662598,-3.974372148513794,-3.528646945953369,-4.5581793785095215
4,-3.9087066650390625,-3.5713443756103516,-3.7387006282806396,-3.2374377250671387,-3.592564105987549,-4.621473789215088
5,-3.908827066421509,-4.280488967895508,-3.662132978439331,-4.429681301116943,-3.528646945953369,-4.078364849090576
6,-3.9087066650390625,-3.5713443756103516,-4.035590171813965,-3.3620548248291016,-3.592564105987549,-4.200579643249512
7,-3.908827066421509,-4.280488967895508,-3.2409300804138184,-4.314783096313477,-3.528646945953369,-4.313119411468506
8,-3.9087066650390625,-3.5713443756103516,-3.839780569076538,-3.166749954223633,-3.592564105987549,-4.504307270050049
9,-3.056382656097412,-3.4230995178222656,-4.221218109130859,-4.841576099395752,-5.1689910888671875,-3.2453293800354004
10,-3.161210536956787,-2.8056750297546387,-4.699836254119873,-4.133195877075195,-5.1666259765625,-3.2826287746429443
11,-3.056382656097412,-3.4230995178222656,-3.4313912391662598,-3.974372148513794,-5.1689910888671875,-4.5581793785095215
12,-3.161210536956787,-2.8056750297546387,-3.7387006282806396,-3.2374377250671387,-5.1666259765625,-4.621473789215088
13,-3.056382656097412,-3.4230995178222656,-3.662132978439331,-4.429681301116943,-5.1689910888671875,-4.078364849090576
14,-3.161210536956787,-2.8056750297546387,-4.035590171813965,-3.3620548248291016,-5.1666259765625,-4.200579643249512
15,-3.056382656097412,-3.4230995178222656,-3.2409300804138184,-4.314783096313477,-5.1689910888671875,-4.313119411468506
16,-3.161210536956787,-2.8056750297546387,-3.839780569076538,-3.166749954223633,-5.1666259765625,-4.504307270050049
17,-4.009710788726807,-4.08565616607666,-4.221218109130859,-4.841576099395752,-5.137200832366943,-3.2453293800354004
18,-3.7396650314331055,-3.8830180168151855,-4.699836254119873,-4.133195877075195,-5.27510929107666,-3.2826287746429443
19,-4.009710788726807,-4.08565616607666,-3.4313912391662598,-3.974372148513794,-5.137200832366943,-4.5581793785095215
20,-3.7396650314331055,-3.8830180168151855,-3.7387006282806396,-3.2374377250671387,-5.27510929107666,-4.621473789215088
21,-4.009710788726807,-4.08565616607666,-3.662132978439331,-4.429681301116943,-5.137200832366943,-4.078364849090576
22,-3.7396650314331055,-3.8830180168151855,-4.035590171813965,-3.3620548248291016,-5.27510929107666,-4.200579643249512
23,-4.009710788726807,-4.08565616607666,-3.2409300804138184,-4.314783096313477,-5.137200832366943,-4.313119411468506
24,-3.7396650314331055,-3.8830180168151855,-3.839780569076538,-3.166749954223633,-5.27510929107666,-4.504307270050049
25,-3.4767677783966064,-3.7505011558532715,-4.221218109130859,-4.841576099395752,-4.805905342102051,-3.2453293800354004
26,-3.6950526237487793,-3.4688844680786133,-4.699836254119873,-4.133195877075195,-4.928700923919678,-3.2826287746429443
27,-3.4767677783966064,-3.7505011558532715,-3.4313912391662598,-3.974372148513794,-4.805905342102051,-4.5581793785095215
28,-3.6950526237487793,-3.4688844680786133,-3.7387006282806396,-3.2374377250671387,-4.928700923919678,-4.621473789215088
29,-3.4767677783966064,-3.7505011558532715,-3.662132978439331,-4.429681301116943,-4.805905342102051,-4.078364849090576
30,-3.6950526237487793,-3.4688844680786133,-4.035590171813965,-3.3620548248291016,-4.928700923919678,-4.200579643249512
31,-3.4767677783966064,-3.7505011558532715,-3.2409300804138184,-4.314783096313477,-4.805905342102051,-4.313119411468506
32,-3.6950526237487793,-3.4688844680786133,-3.839780569076538,-3.166749954223633,-4.928700923919678,-4.504307270050049
33,-3.7022829055786133,-3.864853858947754,-3.8615055084228516,-4.153731822967529,-3.8919296264648438,-3.6220040321350098
34,-3.6234898567199707,-3.2931969165802,-4.088827610015869,-3.6681418418884277,-3.8926587104797363,-3.79289174079895
35,-3.7022829055786133,-3.864853858947754,-3.2798657417297363,-4.205845832824707,-3.8919296264648438,-5.2023844718933105
36,-3.6234898567199707,-3.2931969165802,-4.4444990158081055,-3.590632438659668,-3.8926587104797363,-5.490115642547607
37,-3.7022829055786133,-3.864853858947754,-3.3041934967041016,-3.901862621307373,-3.8919296264648438,-4.94327974319458
38,-3.6234898567199707,-3.2931969165802,-4.065138339996338,-3.3042683601379395,-3.8926587104797363,-5.147404670715332
39,-3.7022829055786133,-3.864853858947754,-3.2034194469451904,-3.7650818824768066,-3.8919296264648438,-4.7488274574279785
40,-3.6234898567199707,-3.2931969165802,-3.9639651775360107,-3.2899158000946045,-3.8926587104797363,-4.743001461029053
41,-2.9812026023864746,-2.840301990509033,-3.8615055084228516,-4.153731822967529,-5.747922420501709,-3.6220040321350098
42,-2.78707218170166,-2.6778626441955566,-4.088827610015869,-3.6681418418884277,-5.944986820220947,-3.79289174079895
43,-2.9812026023864746,-2.840301990509033,-3.2798657417297363,-4.205845832824707,-5.747922420501709,-5.2023844718933105
44,-2.78707218170166,-2.6778626441955566,-4.4444990158081055,-3.590632438659668,-5.944986820220947,-5.490115642547607
45,-2.9812026023864746,-2.840301990509033,-3.3041934967041016,-3.901862621307373,-5.747922420501709,-4.94327974319458
46,-2.78707218170166,-2.6778626441955566,-4.065138339996338,-3.3042683601379395,-5.944986820220947,-5.147404670715332
47,-2.9812026023864746,-2.840301990509033,-3.2034194469451904,-3.7650818824768066,-5.747922420501709,-4.7488274574279785
48,-2.78707218170166,-2.6778626441955566,-3.9639651775360107,-3.2899158000946045,-5.944986820220947,-4.743001461029053
49,-3.4382104873657227,-4.137363433837891,-3.8615055084228516,-4.153731822967529,-6.012604236602783,-3.6220040321350098
50,-4.058521270751953,-3.2900643348693848,-4.088827610015869,-3.6681418418884277,-6.230269908905029,-3.79289174079895
51,-3.4382104873657227,-4.137363433837891,-3.2798657417297363,-4.205845832824707,-6.012604236602783,-5.2023844718933105
52,-4.058521270751953,-3.2900643348693848,-4.4444990158081055,-3.590632438659668,-6.230269908905029,-5.490115642547607
53,-3.4382104873657227,-4.137363433837891,-3.3041934967041016,-3.901862621307373,-6.012604236602783,-4.94327974319458
54,-4.058521270751953,-3.2900643348693848,-4.065138339996338,-3.3042683601379395,-6.230269908905029,-5.147404670715332
55,-3.4382104873657227,-4.137363433837891,-3.2034194469451904,-3.7650818824768066,-6.012604236602783,-4.7488274574279785
56,-4.058521270751953,-3.2900643348693848,-3.9639651775360107,-3.2899158000946045,-6.230269908905029,-4.743001461029053
57,-3.2230513095855713,-3.8109395503997803,-3.8615055084228516,-4.153731822967529,-5.227069854736328,-3.6220040321350098
58,-3.785003423690796,-2.987931251525879,-4.088827610015869,-3.6681418418884277,-5.479868412017822,-3.79289174079895
59,-3.2230513095855713,-3.8109395503997803,-3.2798657417297363,-4.205845832824707,-5.227069854736328,-5.2023844718933105
60,-3.785003423690796,-2.987931251525879,-4.4444990158081055,-3.590632438659668,-5.479868412017822,-5.490115642547607
61,-3.2230513095855713,-3.8109395503997803,-3.3041934967041016,-3.901862621307373,-5.227069854736328,-4.94327974319458
62,-3.785003423690796,-2.987931251525879,-4.065138339996338,-3.3042683601379395,-5.479868412017822,-5.147404670715332
63,-3.2230513095855713,-3.8109395503997803,-3.2034194469451904,-3.7650818824768066,-5.227069854736328,-4.7488274574279785
64,-3.785003423690796,-2.987931251525879,-3.9639651775360107,-3.2899158000946045,-5.479868412017822,-4.743001461029053
65,-3.8260657787323,-3.9123356342315674,-4.009769916534424,-4.146900177001953,-3.897847890853882,-3.642634153366089
66,-3.6928389072418213,-4.042529582977295,-4.079573631286621,-4.353491306304932,-4.19119119644165,-4.021438121795654
67,-3.8260657787323,-3.9123356342315674,-3.027317762374878,-3.5114660263061523,-3.897847890853882,-5.015042304992676
68,-3.6928389072418213,-4.042529582977295,-3.8473033905029297,-3.6135895252227783,-4.19119119644165,-5.4629034996032715
69,-3.8260657787323,-3.9123356342315674,-2.9858031272888184,-3.412769079208374,-3.897847890853882,-4.727170944213867
70,-3.6928389072418213,-4.042529582977295,-3.619227886199951,-3.415247678756714,-4.19119119644165,-5.136895179748535
71,-3.8260657787323,-3.9123356342315674,-2.7994227409362793,-3.2459278106689453,-3.897847890853882,-4.815755367279053
72,-3.6928389072418213,-4.042529582977295,-3.5099363327026367,-3.125004529953003,-4.19119119644165,-5.165335178375244
73,-3.105212450027466,-2.9718804359436035,-4.009769916534424,-4.146900177001953,-5.558957576751709,-3.642634153366089
74,-2.9514846801757812,-3.4142298698425293,-4.079573631286621,-4.353491306304932,-5.841008186340332,-4.021438121795654
75,-3.105212450027466,-2.9718804359436035,-3.027317762374878,-3.5114660263061523,-5.558957576751709,-5.015042304992676
76,-2.9514846801757812,-3.4142298698425293,-3.8473033905029297,-3.6135895252227783,-5.841008186340332,-5.4629034996032715
77,-3.105212450027466,-2.9718804359436035,-2.9858031272888184,-3.412769079208374,-5.558957576751709,-4.727170944213867
78,-2.9514846801757812,-3.4142298698425293,-3.619227886199951,-3.415247678756714,-5.841008186340332,-5.136895179748535
79,-3.105212450027466,-2.9718804359436035,-2.7994227409362793,-3.2459278106689453,-5.558957576751709,-4.815755367279053
80,-2.9514846801757812,-3.4142298698425293,-3.5099363327026367,-3.125004529953003,-5.841008186340332,-5.165335178375244
81,-3.4400124549865723,-3.4967920780181885,-4.009769916534424,-4.146900177001953,-5.798716068267822,-3.642634153366089
82,-3.6777803897857666,-3.615677833557129,-4.079573631286621,-4.353491306304932,-6.136473178863525,-4.021438121795654
83,-3.4400124549865723,-3.4967920780181885,-3.027317762374878,-3.5114660263061523,-5.798716068267822,-5.015042304992676
84,-3.6777803897857666,-3.615677833557129,-3.8473033905029297,-3.6135895252227783,-6.136473178863525,-5.4629034996032715
85,-3.4400124549865723,-3.4967920780181885,-2.9858031272888184,-3.412769079208374,-5.798716068267822,-4.727170944213867
86,-3.6777803897857666,-3.615677833557129,-3.619227886199951,-3.415247678756714,-6.136473178863525,-5.136895179748535
87,-3.4400124549865723,-3.4967920780181885,-2.7994227409362793,-3.2459278106689453,-5.798716068267822,-4.815755367279053
88,-3.6777803897857666,-3.615677833557129,-3.5099363327026367,-3.125004529953003,-6.136473178863525,-5.165335178375244
89,-3.231048583984375,-3.1858110427856445,-4.009769916534424,-4.146900177001953,-5.404752731323242,-3.642634153366089
90,-3.269676446914673,-3.4741454124450684,-4.079573631286621,-4.353491306304932,-5.858151435852051,-4.021438121795654
91,-3.231048583984375,-3.1858110427856445,-3.027317762374878,-3.5114660263061523,-5.404752731323242,-5.015042304992676
92,-3.269676446914673,-3.4741454124450684,-3.8473033905029297,-3.6135895252227783,-5.858151435852051,-5.4629034996032715
93,-3.231048583984375,-3.1858110427856445,-2.9858031272888184,-3.412769079208374,-5.404752731323242,-4.727170944213867
94,-3.269676446914673,-3.4741454124450684,-3.619227886199951,-3.415247678756714,-5.858151435852051,-5.136895179748535
95,-3.231048583984375,-3.1858110427856445,-2.7994227409362793,-3.2459278106689453,-5.404752731323242,-4.815755367279053
96,-3.269676446914673,-3.4741454124450684,-3.5099363327026367,-3.125004529953003,-5.858151435852051,-5.165335178375244
97,-3.775327205657959,-3.9777843952178955,-4.102341175079346,-4.592558860778809,-4.321025848388672,-4.178516387939453
98,-4.049494743347168,-3.9366202354431152,-4.887665748596191,-4.518562316894531,-4.1065497398376465,-3.995762586593628
99,-3.775327205657959,-3.9777843952178955,-3.8629751205444336,-4.312232494354248,-4.321025848388672,-5.272367000579834
100,-4.049494743347168,-3.9366202354431152,-4.2328782081604,-3.9792771339416504,-4.1065497398376465,-5.124332904815674
101,-3.775327205657959,-3.9777843952178955,-3.6336071491241455,-4.141824722290039,-4.321025848388672,-5.050988674163818
