idx,no_prefix_c1,no_prefix_c2,wait_prefix_c1,wait_prefix_c2,no_control,wait_control
1,-4.503340721130371,-4.7908430099487305,-3.527177095413208,-4.130805015563965,-5.133179664611816,-4.17614221572876
2,-4.705394268035889,-4.306465148925781,-4.203303813934326,-3.529925584793091,-5.230915069580078,-4.321086406707764
3,-4.503340721130371,-4.7908430099487305,-4.457513332366943,-5.075630187988281,-5.133179664611816,-5.900829315185547
4,-4.705394268035889,-4.306465148925781,-5.114356517791748,-4.359751224517822,-5.230915069580078,-6.004961013793945
5,-4.503340721130371,-4.7908430099487305,-4.291901111602783,-4.910552501678467,-5.133179664611816,-6.259287357330322
6,-4.705394268035889,-4.306465148925781,-5.011791229248047,-4.362897872924805,-5.230915069580078,-6.406243801116943
7,-4.503340721130371,-4.7908430099487305,-3.4516634941101074,-4.101339340209961,-5.133179664611816,-5.63722562789917
8,-4.705394268035889,-4.306465148925781,-4.195914268493652,-3.5287423133850098,-5.230915069580078,-5.77756404876709
9,-4.739225387573242,-5.093355178833008,-3.527177095413208,-4.130805015563965,-7.04816198348999,-4.17614221572876
10,-5.2145256996154785,-4.752409934997559,-4.203303813934326,-3.529925584793091,-7.249894618988037,-4.321086406707764
11,-4.739225387573242,-5.093355178833008,-4.457513332366943,-5.075630187988281,-7.04816198348999,-5.900829315185547
12,-5.2145256996154785,-4.752409934997559,-5.114356517791748,-4.359751224517822,-7.249894618988037,-6.004961013793945
13,-4.739225387573242,-5.093355178833008,-4.291901111602783,-4.910552501678467,-7.04816198348999,-6.259287357330322
14,-5.2145256996154785,-4.752409934997559,-5.011791229248047,-4.362897872924805,-7.249894618988037,-6.406243801116943
15,-4.739225387573242,-5.093355178833008,-3.4516634941101074,-4.101339340209961,-7.04816198348999,-5.63722562789917
16,-5.2145256996154785,-4.752409934997559,-4.195914268493652,-3.5287423133850098,-7.249894618988037,-5.77756404876709
17,-4.380934238433838,-5.074182510375977,-3.527177095413208,-4.130805015563965,-6.480404853820801,-4.17614221572876
18,-5.180864334106445,-4.339837074279785,-4.203303813934326,-3.529925584793091,-6.6824493408203125,-4.321086406707764
19,-4.380934238433838,-5.074182510375977,-4.457513332366943,-5.075630187988281,-6.480404853820801,-5.900829315185547
20,-5.180864334106445,-4.339837074279785,-5.114356517791748,-4.359751224517822,-6.6824493408203125,-6.004961013793945
21,-4.380934238433838,-5.074182510375977,-4.291901111602783,-4.910552501678467,-6.480404853820801,-6.259287357330322
22,-5.180864334106445,-4.339837074279785,-5.011791229248047,-4.362897872924805,-6.6824493408203125,-6.406243801116943
23,-4.380934238433838,-5.074182510375977,-3.4516634941101074,-4.101339340209961,-6.480404853820801,-5.63722562789917
24,-5.180864334106445,-4.339837074279785,-4.195914268493652,-3.5287423133850098,-6.6824493408203125,-5.77756404876709
25,-4.5851850509643555,-5.164462089538574,-3.527177095413208,-4.130805015563965,-6.513922214508057,-4.17614221572876
26,-5.20854377746582,-4.4360222816467285,-4.203303813934326,-3.529925584793091,-6.560050964355469,-4.321086406707764
27,-4.5851850509643555,-5.164462089538574,-4.457513332366943,-5.075630187988281,-6.513922214508057,-5.900829315185547
28,-5.20854377746582,-4.4360222816467285,-5.114356517791748,-4.359751224517822,-6.560050964355469,-6.004961013793945
29,-4.5851850509643555,-5.164462089538574,-4.291901111602783,-4.910552501678467,-6.513922214508057,-6.259287357330322
